ts,equity_usdt,note
2017-08-17 05:50:00+00:00,5000.132208063539,TP1
2017-08-17 05:50:00+00:00,5000.413499190618,TP2
2017-08-17 08:10:00+00:00,5000.413499190618,
2017-08-17 12:20:00+00:00,5000.413499190618,
2017-08-17 16:30:00+00:00,5000.413499190618,
2017-08-17 20:40:00+00:00,5000.413499190618,
2017-08-18 00:50:00+00:00,5000.413499190618,
2017-08-18 05:00:00+00:00,5000.413499190618,
2017-08-18 09:10:00+00:00,5000.413499190618,
2017-08-18 12:45:00+00:00,4998.997125342453,STOP
2017-08-18 13:20:00+00:00,4998.997125342453,
2017-08-18 17:30:00+00:00,4998.997125342453,
2017-08-18 21:40:00+00:00,4998.997125342453,
2017-08-19 01:50:00+00:00,4998.997125342453,
2017-08-19 06:00:00+00:00,4998.997125342453,
2017-08-19 10:10:00+00:00,4998.997125342453,
2017-08-19 14:20:00+00:00,4998.997125342453,
2017-08-19 18:30:00+00:00,4998.997125342453,
2017-08-19 20:45:00+00:00,4999.434613651021,TP1
2017-08-19 20:50:00+00:00,4999.419613660247,STOP
2017-08-19 22:40:00+00:00,4999.419613660247,
2017-08-20 02:50:00+00:00,4999.419613660247,
2017-08-20 07:00:00+00:00,4999.419613660247,
2017-08-20 11:10:00+00:00,4999.419613660247,
2017-08-20 15:20:00+00:00,4999.419613660247,
2017-08-20 19:30:00+00:00,4999.419613660247,
2017-08-20 20:25:00+00:00,4998.403401643644,STOP
2017-08-20 22:05:00+00:00,4998.882727728967,TP1
2017-08-20 22:20:00+00:00,4998.86772951972,STOP
2017-08-20 23:40:00+00:00,4998.86772951972,
2017-08-21 03:50:00+00:00,4998.86772951972,
2017-08-21 08:00:00+00:00,4998.86772951972,
2017-08-21 12:10:00+00:00,4998.86772951972,
2017-08-21 16:20:00+00:00,4998.86772951972,
2017-08-21 20:30:00+00:00,4998.86772951972,
2017-08-22 00:40:00+00:00,4998.86772951972,
2017-08-22 04:50:00+00:00,4998.86772951972,
