side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps,fee_taker_rate_applied,fee_maker_rate_applied,fee_paid_usd,notional_usd,risk_per_trade,risk_usd
LONG,2017-08-17 05:45:00+00:00,2017-08-17 05:50:00+00:00,2017-08-17 05:50:00+00:00,4297.899408010002,4313.907811251454,4288.498241301337,4305.581758718663,4314.123517427326,0.034907750451392335,0.4097380091084074,0.4097380091084074,0.0,0.13032933636946595,0.0,1.2485405051130252,TP2,True,0.0,0.0,4313.907811251454,0.5,0.0,0.0,0.0,150.03,0.03,150.0
LONG,2017-08-18 12:10:00+00:00,2017-08-18 12:15:00+00:00,2017-08-18 12:45:00+00:00,4339.667760010002,4298.702062183715,4299.561974578631,4378.038025441369,4417.276050872739,0.034574604070233134,-1.4163727828046968,-1.4163727828046968,0.0,0.0,0.0,-1.0214411059568353,STOP,False,0.0,0.5,,0.5,0.0,0.0,0.0,150.04229459870132,0.03,150.01229214027327
LONG,2017-08-19 20:40:00+00:00,2017-08-19 20:45:00+00:00,2017-08-19 20:50:00+00:00,4074.124662010002,4073.3098370775997,4048.627781490806,4097.992218529194,4122.674437048388,0.03681767431313133,0.4206020182242582,0.4206020182242582,0.0,0.4356019977159597,0.0,0.448051516707358,STOP,True,0.0,0.08333333333333333,4097.787318918268,0.5,0.0,0.0,0.0,149.9997949169805,0.03,149.96980095678913
LONG,2017-08-20 20:10:00+00:00,2017-08-20 20:15:00+00:00,2017-08-20 20:25:00+00:00,4158.751584010002,4130.57945874612,4131.405739894099,4184.434260125901,4210.948520241803,0.03607150186078018,-1.0162108688782758,-1.0162108688782758,0.0,0.0,0.0,-1.0302159678990652,STOP,False,0.0,0.16666666666666666,,0.5,0.0,0.0,0.0,150.01241550113932,0.03,149.98241901733584
LONG,2017-08-20 20:40:00+00:00,2017-08-20 20:55:00+00:00,2017-08-20 22:20:00+00:00,4139.957826010002,4139.1298344448,4111.7363214527295,4166.5236785672705,4193.917357124541,0.03622788670346358,0.4624405473106954,0.4624405473106954,0.0,0.4774387396184753,0.0,0.45230640975094005,STOP,True,0.0,1.4166666666666667,4166.3153523833425,0.5,0.0,0.0,0.0,149.98192307780772,0.03,149.9519326912695
LONG,2017-08-22 11:00:00+00:00,2017-08-22 11:05:00+00:00,2017-08-22 13:30:00+00:00,3886.257096010002,3885.4798445908,3831.928887610115,3939.031112409885,3992.5822248097697,0.038596468366148544,0.9996449301163658,0.9996449301163658,0.0,1.0146445100232528,0.0,0.47673036669812147,STOP,True,0.0,2.4166666666666665,3938.834160854264,0.5,0.0,0.0,0.0,149.99579906887035,0.03,149.9658059076888
LONG,2017-08-23 02:55:00+00:00,2017-08-23 03:00:00+00:00,2017-08-23 06:00:00+00:00,4098.8196000100015,4042.6851804754724,4043.4938792513226,4152.506120768678,4207.0122415273545,0.03660219503543834,-2.0546429720039545,-2.0546429720039545,0.0,0.0,0.0,-1.0146170490824258,STOP,False,0.0,3.0,,0.5,0.0,0.0,0.0,150.02579441464343,0.03,149.99579525559233
LONG,2017-08-24 13:55:00+00:00,2017-08-24 14:00:00+00:00,2017-08-24 14:15:00+00:00,4160.711976010002,4191.542233172089,4143.944089633436,4175.815910386564,4191.751820763127,0.03604290411407823,0.824038117281205,0.824038117281205,0.0,0.2684321159284668,0.0,1.3634813510852855,TP2,True,0.0,0.25,4191.542233172089,0.5,0.0,0.0,0.0,149.96414279762547,0.03,149.93415596643217
LONG,2017-08-25 08:50:00+00:00,2017-08-25 08:55:00+00:00,2017-08-25 10:55:00+00:00,4334.366700010002,4312.128125458741,4312.990723603461,4354.009276416538,4374.518552823077,0.03460456377284056,-0.7695561712761833,-0.7695561712761833,0.0,0.0,0.0,-1.0403536254117673,STOP,False,0.0,2.0,,0.5,0.0,0.0,0.0,149.98886888537263,0.03,149.9588771099506
LONG,2017-08-25 17:25:00+00:00,2017-08-25 17:35:00+00:00,2017-08-25 17:35:00+00:00,4416.063036010002,4379.4059612949395,4380.28201769848,4450.077982321521,4484.975964633041,0.033959156914207964,-1.2448433522646583,-1.2448433522646583,0.0,0.0,0.0,-1.024483830949496,STOP,False,0.0,0.0,,0.5,0.0,0.0,0.0,149.9657775828973,0.03,149.93579042481232
