ts,equity_usdt,note
2022-01-01 04:10:00+00:00,1000.0,
2022-01-01 08:20:00+00:00,1000.0,
2022-01-01 12:30:00+00:00,1000.0,
2022-01-01 16:40:00+00:00,1000.0,
2022-01-01 20:50:00+00:00,1000.0,
2022-01-02 01:00:00+00:00,1000.0,
2022-01-02 05:10:00+00:00,1000.0,
2022-01-02 09:20:00+00:00,1000.0,
2022-01-02 13:30:00+00:00,1000.0,
2022-01-02 17:40:00+00:00,1000.0,
2022-01-02 21:50:00+00:00,1000.0,
2022-01-03 02:00:00+00:00,1000.0,
2022-01-03 06:10:00+00:00,1000.0,
2022-01-03 10:20:00+00:00,1000.0,
2022-01-03 14:30:00+00:00,1000.0,
2022-01-03 18:40:00+00:00,1000.0,
2022-01-03 22:50:00+00:00,1000.0,
2022-01-04 03:00:00+00:00,1000.0,
2022-01-04 07:10:00+00:00,1000.0,
2022-01-04 11:20:00+00:00,1000.0,
2022-01-04 15:30:00+00:00,1000.0,
2022-01-04 19:40:00+00:00,1000.0,
2022-01-04 23:50:00+00:00,1000.0,
2022-01-05 04:00:00+00:00,1000.0,
2022-01-05 08:10:00+00:00,1000.0,
2022-01-05 12:20:00+00:00,1000.0,
2022-01-05 16:30:00+00:00,1000.0,
2022-01-05 20:40:00+00:00,1000.0,
2022-01-06 00:50:00+00:00,1000.0,
2022-01-06 05:00:00+00:00,1000.0,
2022-01-06 09:10:00+00:00,1000.0,
2022-01-06 13:20:00+00:00,1000.0,
2022-01-06 17:30:00+00:00,1000.0,
2022-01-06 21:40:00+00:00,1000.0,
2022-01-07 01:50:00+00:00,1000.0,
2022-01-07 06:00:00+00:00,999.9554131260684,
2022-01-07 06:25:00+00:00,1001.1832424595359,TP1
2022-01-07 06:40:00+00:00,1001.172095741053,FUNDING
2022-01-07 06:40:00+00:00,1003.6500500745205,TP2
2022-01-07 10:10:00+00:00,1003.6500500745205,
2022-01-07 10:50:00+00:00,1004.8231024656617,TP1
2022-01-07 12:05:00+00:00,1004.8094969812719,FUNDING
2022-01-07 12:05:00+00:00,1004.7550696015186,STOP
2022-01-07 14:20:00+00:00,1004.7550696015186,
2022-01-07 18:30:00+00:00,1004.7550696015186,
2022-01-07 22:40:00+00:00,1004.7550696015186,
2022-01-08 02:50:00+00:00,1004.7550696015186,
2022-01-08 07:00:00+00:00,1004.7550696015186,
2022-01-08 11:10:00+00:00,1004.7550696015186,
2022-01-08 15:20:00+00:00,1004.7550696015186,
2022-01-08 19:30:00+00:00,1004.7550696015186,
2022-01-08 23:40:00+00:00,1004.7135695133727,
2022-01-08 23:55:00+00:00,1002.0782049026976,STOP
2022-01-08 23:55:00+00:00,1004.6928194692997,FUNDING
2022-01-09 03:50:00+00:00,1002.0782049026976,
2022-01-09 08:00:00+00:00,1002.0782049026976,
2022-01-09 12:10:00+00:00,1002.0782049026976,
2022-01-09 16:00:00+00:00,1001.9481188873431,FUNDING
2022-01-09 16:00:00+00:00,999.2250721413751,STOP
2022-01-09 16:20:00+00:00,999.2250721413751,
2022-01-09 20:30:00+00:00,999.2250721413751,
2022-01-10 00:40:00+00:00,999.1832162545317,
2022-01-10 02:10:00+00:00,1000.411442461417,TP1
2022-01-10 02:40:00+00:00,1000.4009784897062,FUNDING
2022-01-10 02:40:00+00:00,1000.3591184172741,STOP
2022-01-10 04:50:00+00:00,1000.3591184172741,
2022-01-10 09:00:00+00:00,1000.3591184172741,
2022-01-10 13:10:00+00:00,1000.3591184172741,
2022-01-10 17:20:00+00:00,1000.3591184172741,
2022-01-10 21:30:00+00:00,1000.3591184172741,
2022-01-11 01:40:00+00:00,1000.3591184172741,
2022-01-11 04:45:00+00:00,1000.1721950983826,FUNDING
2022-01-11 04:45:00+00:00,997.3608147679913,STOP
2022-01-11 05:50:00+00:00,997.3608147679913,
2022-01-11 10:00:00+00:00,997.3608147679913,
2022-01-11 14:10:00+00:00,997.3608147679913,
2022-01-11 16:00:00+00:00,998.5156940822596,TP1
2022-01-11 16:10:00+00:00,998.5004107338507,FUNDING
2022-01-11 16:10:00+00:00,1000.962999790113,TP2
2022-01-11 18:20:00+00:00,1000.962999790113,
2022-01-11 22:30:00+00:00,1000.962999790113,
2022-01-12 02:40:00+00:00,1000.962999790113,
2022-01-12 06:00:00+00:00,1002.0159016675656,TP1
2022-01-12 06:05:00+00:00,1001.9828711080054,FUNDING
2022-01-12 06:05:00+00:00,1001.8507620819883,STOP
2022-01-12 06:50:00+00:00,1001.8507620819883,
2022-01-12 11:00:00+00:00,1001.8507620819883,
2022-01-12 15:10:00+00:00,1001.8507620819883,
2022-01-12 19:20:00+00:00,1001.8507620819883,
2022-01-12 23:30:00+00:00,1001.8507620819883,
2022-01-13 03:40:00+00:00,1001.8507620819883,
2022-01-13 07:50:00+00:00,1001.8507620819883,
2022-01-13 09:30:00+00:00,1002.8936594607555,TP1
2022-01-13 09:50:00+00:00,1002.8587764910245,FUNDING
2022-01-13 09:50:00+00:00,1002.7192585652882,STOP
2022-01-13 12:00:00+00:00,1002.7192585652882,
2022-01-13 16:10:00+00:00,1002.7192585652882,
2022-01-13 20:20:00+00:00,1002.7192585652882,
2022-01-14 00:30:00+00:00,1002.7192585652882,
2022-01-14 04:40:00+00:00,1002.7192585652882,
2022-01-14 08:50:00+00:00,1002.7192585652882,
2022-01-14 13:00:00+00:00,1002.7192585652882,
2022-01-14 17:10:00+00:00,1002.7192585652882,
2022-01-14 21:20:00+00:00,1002.7192585652882,
2022-01-14 23:20:00+00:00,1000.0000648504945,STOP
2022-01-14 23:20:00+00:00,1002.639225242177,FUNDING
2022-01-15 01:30:00+00:00,1000.0000648504945,
2022-01-15 05:40:00+00:00,1000.0000648504945,
2022-01-15 09:50:00+00:00,1000.0000648504945,
2022-01-15 14:00:00+00:00,1000.0000648504945,
2022-01-15 18:10:00+00:00,1000.0000648504945,
2022-01-15 22:20:00+00:00,1000.0000648504945,
2022-01-16 02:30:00+00:00,1000.0000648504945,
2022-01-16 06:40:00+00:00,1000.0000648504945,
2022-01-16 10:50:00+00:00,1000.0000648504945,
2022-01-16 15:00:00+00:00,1000.0000648504945,
2022-01-16 19:10:00+00:00,1000.0000648504945,
2022-01-16 23:20:00+00:00,1000.0000648504945,
2022-01-17 03:30:00+00:00,1000.0000648504945,
2022-01-17 07:35:00+00:00,999.8288681202632,FUNDING
2022-01-17 07:35:00+00:00,997.0424886101978,STOP
2022-01-17 07:40:00+00:00,997.0424886101978,
2022-01-17 11:50:00+00:00,997.0424886101978,
2022-01-17 14:05:00+00:00,996.8771097172743,FUNDING
2022-01-17 14:05:00+00:00,994.1078252467204,STOP
2022-01-17 16:00:00+00:00,994.1078252467204,
2022-01-17 20:10:00+00:00,994.1078252467204,
2022-01-18 00:20:00+00:00,994.1078252467204,
2022-01-18 04:30:00+00:00,994.1078252467204,
2022-01-18 08:40:00+00:00,994.1078252467204,
2022-01-18 12:50:00+00:00,994.1078252467204,
2022-01-18 17:00:00+00:00,994.1078252467204,
2022-01-18 21:10:00+00:00,994.1078252467204,
2022-01-19 01:20:00+00:00,994.0141513312492,
2022-01-19 01:40:00+00:00,995.2098295748214,TP1
2022-01-19 01:45:00+00:00,995.1864110959535,FUNDING
2022-01-19 01:45:00+00:00,997.6245998576059,TP2
2022-01-19 05:30:00+00:00,997.6245998576059,
2022-01-19 09:40:00+00:00,997.6245998576059,
