side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps,fee_taker_rate_applied,fee_maker_rate_applied,fee_paid_usd,notional_usd,risk_per_trade,risk_usd,entry_fill_type,entry_slippage_bps_applied,exit_fill_type,exit_slippage_bps_applied,spread_half_bps_used,time_to_fill_steps_entry,time_to_fill_steps_exit
LONG,2025-05-19 21:45:00+00:00,2025-05-19 21:50:00+00:00,2025-05-20 00:15:00+00:00,105345.2424745,105873.28339950001,104980.81728820631,105746.46271181369,106129.28542361737,0.00028472820415085463,0.13766002114200687,0.13766002114200687,0.0,0.06248594899530262,0.0,1.326688481433237,TP2,True,0.0,2.4166666666666665,105873.28339950001,0.5,0.0,0.0,0.0,29.99476170560072,0.03,30.0,maker_try,0.0,maker_try,0.0,0.5,0,1
LONG,2025-05-20 01:00:00+00:00,2025-05-20 01:05:00+00:00,2025-05-20 03:00:00+00:00,105978.39081550001,106049.7282604494,105550.31680317121,106579.62319684878,107094.27639368757,0.00028288444149497644,0.06370193195869191,0.06370193195869191,0.0,0.05361180532259909,0.0,0.5260471577090946,STOP,True,0.0,1.9166666666666667,106357.42760550001,0.5,0.0,0.0,0.0,29.97963789637906,0.03,30.00412980063426,maker_try,0.0,market,4.49980000000051,0.5,0,0
LONG,2025-05-20 04:50:00+00:00,2025-05-20 04:55:00+00:00,2025-05-20 06:25:00+00:00,106214.689,105436.06509564187,105510.43118311046,106739.80881690953,107354.49763380906,0.00028274211476594983,-0.2201497693255383,-0.2201497693255383,0.0,0.0,0.0,-1.1055949762787682,STOP,False,0.0,1.5,,0.5,0.0,0.0,0.0,30.03136578706767,0.03,30.00604085859302,maker_try,0.0,market,4.804859791218467,0.5,0,0
LONG,2025-05-20 17:00:00+00:00,2025-05-20 17:05:00+00:00,2025-05-20 17:10:00+00:00,105740.1227295,106109.16519300001,105142.20849133366,105815.75150868633,106152.52301736266,0.00028441151370169125,0.10495992566423872,0.10495992566423872,0.0,0.05247996283211936,0.0,0.6172163831250678,TP2,True,0.0,0.08333333333333333,106109.16519300001,0.5,0.0,0.0,0.0,30.073708364499705,0.03,29.999436365513258,maker_try,0.0,maker_try,0.0,0.5,0,0
LONG,2025-05-20 19:05:00+00:00,2025-05-20 19:10:00+00:00,2025-05-20 19:50:00+00:00,105839.63775349999,106896.78457200002,105156.21578829785,106320.16421172215,106902.1384234343,0.0002837440773601321,0.21740110036591595,0.21740110036591595,0.0,0.06742152604117141,0.0,1.121104252221984,TP2,True,0.0,0.6666666666666666,106896.78457200002,0.5,0.0,0.0,0.0,30.03137036249746,0.03,30.002585163283182,maker_try,0.0,maker_try,0.0,0.5,0,0
LONG,2025-05-21 01:25:00+00:00,2025-05-21 01:30:00+00:00,2025-05-21 01:55:00+00:00,106831.44816049999,106447.35086632501,106623.85741274197,106941.24258727803,107099.93517454606,0.0002810300671438484,-0.10794288837176477,-0.10794288837176477,0.0,0.0,0.0,-1.8502621062028632,STOP,False,0.0,0.4166666666666667,,0.5,0.0,0.0,0.0,30.02284904961987,0.03,30.00910719629416,maker_try,0.0,market,4.943580626759584,0.5,0,0
LONG,2025-05-21 19:30:00+00:00,2025-05-21 19:35:00+00:00,2025-05-21 20:10:00+00:00,108362.241617,108199.06464175673,106532.11639632443,108743.56360369555,109849.28720738112,0.00027876691793183716,0.014614725004833864,0.014614725004833864,0.0,0.037358896237837426,0.0,0.02864630479165146,STOP,True,0.0,0.5833333333333334,108630.271242,0.5,0.0,0.0,0.0,30.20780811575615,0.03,30.005868909643006,maker_try,0.0,market,4.953720618237676,0.5,0,0
LONG,2025-05-21 20:50:00+00:00,2025-05-21 20:55:00+00:00,2025-05-21 21:15:00+00:00,108232.688095,108171.44310140281,107687.07614061874,108352.90385940127,108685.81771879253,0.00027778476327752267,0.005761729808236185,0.005761729808236185,0.0,0.014268192832401468,0.0,0.03801548982724196,STOP,True,0.0,0.3333333333333333,108335.4165,0.5,0.0,0.0,0.0,30.065391641359522,0.03,30.006307351393147,maker_try,0.0,market,4.499799999999144,0.5,0,0
LONG,2025-05-22 02:00:00+00:00,2025-05-22 02:05:00+00:00,2025-05-22 02:35:00+00:00,110221.7586365,110842.54185000001,109601.70627050857,110394.29372951142,110790.58745901285,0.0002727911435051971,0.11876206382798739,0.11876206382798739,0.0,0.03408998248823859,0.0,0.7021325401345541,TP2,True,0.0,0.5,110842.54185000001,0.5,0.0,0.0,0.0,30.067519577604667,0.03,30.006480203287396,maker_try,0.0,maker_try,0.0,0.5,0,0
LONG,2025-05-22 14:15:00+00:00,2025-05-22 14:20:00+00:00,2025-05-22 19:55:00+00:00,110916.8838785,111126.22628085651,110536.0833573987,111736.63664262129,112336.91328523259,0.0002700290261908842,0.11781464330046955,0.11781464330046955,0.0,0.08955038077607431,0.0,1.145753752953011,STOP,True,0.0,5.583333333333333,111580.14872850002,0.5,0.0,0.0,0.0,29.950778141838736,0.03,30.010043065202233,maker_try,0.0,market,5.07037244528299,0.5,0,0
LONG,2025-05-26 00:30:00+00:00,2025-05-26 00:35:00+00:00,2025-05-26 00:45:00+00:00,109194.5300005,109141.616346315,108628.78435096676,109280.31564905324,109606.08129809648,0.00027546878496123833,-0.00743548852255718,-0.00743548852255718,0.0,-0.0001474585094563459,0.0,-0.04771071127947356,STOP,True,0.0,0.16666666666666666,109193.4594,0.5,0.0,0.0,0.0,30.079684503651222,0.03,30.013577504501246,maker_try,0.0,market,4.499799999999949,0.5,0,0
LONG,2025-05-26 03:10:00+00:00,2025-05-26 03:20:00+00:00,2025-05-26 04:00:00+00:00,109553.59204650001,109541.586286818,109148.05564373042,109566.74435628956,109776.08871256914,0.0002744519752649828,-0.0001440670711562171,-0.0001440670711562171,0.0,0.0015034351584861647,0.0,-0.0012944000524134902,STOP,True,0.0,0.6666666666666666,109564.54795350002,0.5,0.0,0.0,0.0,30.067199734536036,0.03,30.01335443984557,maker_try,0.0,market,4.499799999999701,0.5,0,0
LONG,2025-05-27 03:00:00+00:00,2025-05-27 03:05:00+00:00,2025-05-27 13:05:00+00:00,108709.2342665,110168.88816900001,107838.55581803754,109383.04418198246,110155.28836395493,0.0002763385420034718,0.30937204812943747,0.30937204812943747,0.0,0.10769273250617233,0.0,1.2858248535390004,TP2,True,0.0,10.0,110168.88816900001,0.5,0.0,0.0,0.0,30.040551299518466,0.03,30.013350117833436,maker_try,0.0,maker_try,0.0,0.5,0,0
LONG,2025-06-01 03:35:00+00:00,2025-06-01 03:40:00+00:00,2025-06-01 06:20:00+00:00,104292.065136,104217.99287579821,103948.62299846412,104560.81700155587,104866.91400310175,0.0002879738325446986,0.03567175582452828,0.03567175582452828,0.0,0.04633719215230741,0.0,0.36067652920476345,STOP,True,0.0,2.6666666666666665,104613.88043250001,0.5,0.0,0.0,0.0,30.033385701215266,0.03,30.02263127927732,maker_try,0.0,market,4.499799999999138,0.5,0,0
LONG,2025-06-01 08:30:00+00:00,2025-06-01 08:40:00+00:00,2025-06-01 09:05:00+00:00,104336.24292700001,104131.15197006061,104208.69867176877,104457.98132825122,104582.62265649244,0.00028776708798883635,-0.032659899385700554,-0.032659899385700554,0.0,-0.003150685660053232,0.0,-0.8898418318718301,STOP,True,0.0,0.4166666666666667,104314.34545650001,0.5,0.0,0.0,0.0,30.024536798798618,0.03,30.023701431952055,maker_try,0.0,market,4.49979999999845,0.5,0,0
LONG,2025-06-08 07:10:00+00:00,2025-06-08 07:15:00+00:00,2025-06-08 07:40:00+00:00,105524.52351,105378.3904850166,105432.68898318747,105567.31101683252,105634.62203365505,0.00028457556052102024,-0.041585887495283046,-0.041585887495283046,0.0,0.0,0.0,-1.5912645282282405,STOP,False,0.0,0.4166666666666667,,0.5,0.0,0.0,0.0,30.02970042657183,0.03,30.02272163497048,maker_try,0.0,market,4.499800000000166,0.5,0,0
LONG,2025-06-08 14:05:00+00:00,2025-06-08 14:15:00+00:00,2025-06-08 16:10:00+00:00,105807.70935,106161.82782600002,105544.5268185274,105935.47318149259,106130.94636297518,0.00028391785566808,0.07908097390140126,0.07908097390140126,0.0,0.028810694722214494,0.0,1.058332767913995,TP2,True,0.0,1.9166666666666667,106161.82782600002,0.5,0.0,0.0,0.0,30.040697951803462,0.03,30.02147405834562,maker_try,0.0,maker_try,0.0,0.5,0,0
LONG,2025-06-08 23:10:00+00:00,2025-06-08 23:15:00+00:00,2025-06-08 23:20:00+00:00,105694.4450135,105537.8586952074,105555.10096703838,105773.99903298162,105883.44806595324,0.0002841430402870198,-0.044492912547009454,-0.044492912547009454,0.0,0.0,0.0,-1.1237388483312953,STOP,False,0.0,0.08333333333333333,,0.5,0.0,0.0,0.0,30.03234094758513,0.03,30.02384648756266,maker_try,0.0,market,4.4997999999998886,0.5,0,0
LONG,2025-06-08 23:25:00+00:00,2025-06-08 23:30:00+00:00,2025-06-09 00:45:00+00:00,105689.175277,105652.0173029916,105518.28190506173,105830.83809495826,105987.11618990653,0.000284103493784913,0.007738343487943256,0.007738343487943256,0.0,0.013016698606820688,0.0,0.15938454597085028,STOP,True,0.0,1.25,105780.80877600002,0.5,0.0,0.0,0.0,30.026663951441748,0.03,30.022511700186254,maker_try,0.0,market,4.499799999999778,0.5,0,0
LONG,2025-06-11 03:30:00+00:00,2025-06-11 03:40:00+00:00,2025-06-11 03:40:00+00:00,109634.697991,109590.8441118036,109690.95864036743,109905.46135965257,110012.71271929514,0.00027343564025759763,-0.011991213535845527,-0.011991213535845527,0.0,0.0,0.0,0.0,STOP,False,0.0,0.0,,0.5,0.0,0.0,0.0,29.978033839617435,0.03,30.022743850490894,maker_try,0.0,market,4.4997999999994605,0.5,1,0
LONG,2025-06-11 07:00:00+00:00,2025-06-11 07:05:00+00:00,2025-06-11 09:35:00+00:00,109598.299811,109268.69913585781,109350.78075287088,110070.61924714911,110430.53849428822,0.00027365046539746884,-0.09019537814798174,-0.09019537814798174,0.0,0.0,0.0,-1.3316173616427192,STOP,False,0.0,2.5,,0.5,0.0,0.0,0.0,29.991625750051472,0.03,30.02238411408482,maker_try,0.0,market,4.499799999999135,0.5,0,0
LONG,2025-06-16 01:35:00+00:00,2025-06-16 01:40:00+00:00,2025-06-16 04:20:00+00:00,105594.71000050001,106263.7029195,104936.4062591354,105876.5337408846,106346.59748175919,0.00028479919925918713,0.13195961200024067,0.13195961200024067,0.0,0.03669528817960802,0.0,0.7038432381373542,TP2,True,0.0,2.6666666666666665,106263.7029195,0.5,0.0,0.0,0.0,30.073288854148483,0.03,30.019678252740377,maker_try,0.0,maker_try,0.0,0.5,0,0
LONG,2025-06-18 00:30:00+00:00,2025-06-18 00:35:00+00:00,2025-06-18 00:40:00+00:00,104759.08178400001,104684.8826901402,104353.69035549839,104718.1496445216,104900.37928903321,0.0002872088086190614,-0.009150854897393142,-0.009150854897393142,0.0,0.0015044617766507976,0.0,-0.07859399259540277,STOP,True,0.0,0.08333333333333333,104769.55821600002,0.5,0.0,0.0,0.0,30.08773107120946,0.03,30.023637041100386,maker_try,0.0,market,4.499799999998904,0.5,0,0
LONG,2025-06-20 00:30:00+00:00,2025-06-20 00:35:00+00:00,2025-06-20 00:45:00+00:00,104608.66930499999,104788.98918750002,104544.05719614428,104713.66280387572,104798.46560774144,0.00028695106221601383,0.051742981822050144,0.051742981822050144,0.0,0.025871490911025072,0.0,2.7908063317157614,TP2,True,0.0,0.16666666666666666,104788.98918750002,0.5,0.0,0.0,0.0,30.017568774073467,0.03,30.023362515453467,maker_try,0.0,maker_try,0.0,0.5,0,0
LONG,2025-06-20 02:45:00+00:00,2025-06-20 02:55:00+00:00,2025-06-20 04:20:00+00:00,104622.7586005,104439.97294423981,104477.98877616145,104734.29122385854,104862.44244770709,0.0002870282261146933,-0.05246464267557401,-0.05246464267557401,0.0,0.0,0.0,-1.2625949993055197,STOP,False,0.0,1.4166666666666667,,0.5,0.0,0.0,0.0,30.02968481232729,0.03,30.024914804908132,maker_try,0.0,market,4.499799999999611,0.5,1,0
LONG,2025-06-23 01:10:00+00:00,2025-06-23 01:15:00+00:00,2025-06-23 01:25:00+00:00,100727.063395,100565.6670892188,100585.37202283787,101121.50797718213,101389.57595435427,0.00029769277939973974,-0.04804651485285781,-0.04804651485285781,0.0,0.0,0.0,-1.1390693965227463,STOP,False,0.0,0.16666666666666666,,0.5,0.0,0.0,0.0,29.985719462831337,0.03,30.023340865627866,maker_try,0.0,market,4.499800000000468,0.5,0,0
LONG,2025-06-23 01:30:00+00:00,2025-06-23 01:40:00+00:00,2025-06-23 02:25:00+00:00,100854.957,101231.0312985,100522.00548452884,101032.61451549115,101287.9190309723,0.0002979033620780243,0.09351519904386814,0.09351519904386814,0.0,0.03749830008672431,0.0,0.9428135206286669,TP2,True,0.0,0.75,101231.0312985,0.5,0.0,0.0,0.0,30.045030772534574,0.03,30.021899470182277,maker_try,0.0,maker_try,0.0,0.5,0,0
LONG,2025-06-24 09:10:00+00:00,2025-06-24 09:15:00+00:00,2025-06-24 09:55:00+00:00,105194.2100265,105151.6425629796,104873.13847286899,105391.78152715102,105651.10305429203,0.00028558929303233976,0.02353288981190211,0.02353288981190211,0.0,0.029611295718388296,0.0,0.25664423337390085,STOP,True,0.0,0.6666666666666666,105401.57981550001,0.5,0.0,0.0,0.0,30.042340072563604,0.03,30.024704926153593,maker_try,0.0,market,4.499799999999664,0.5,0,0
