side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_usdt,pnl_R,exit_reason,took_tp1,month
SHORT,2022-01-05 23:55:00+00:00,2022-01-06 00:00:00+00:00,2022-01-06 03:45:00+00:00,154.043772990003,149.50467968397237,156.40507911927352,151.77492086072647,149.45984173145294,1.0825213962263975,3.660228359144566,1.4319221203940242,TP2,True,2022-01
SHORT,2022-01-06 23:50:00+00:00,2022-01-07 00:00:00+00:00,2022-01-07 00:35:00+00:00,149.97499399000301,146.96370650200964,151.5701846785871,148.4698153014129,146.91963061282578,1.6222444358469152,3.627277912562079,1.4016898619068445,TP2,True,2022-01
SHORT,2022-01-07 05:25:00+00:00,2022-01-07 05:40:00+00:00,2022-01-07 06:40:00+00:00,139.828038990003,136.77431177941733,141.4383540890601,138.30164589093988,136.73329179187976,1.6087707709039067,3.6508074938715733,1.4092365582794923,TP2,True,2022-01
SHORT,2022-01-07 10:15:00+00:00,2022-01-07 10:20:00+00:00,2022-01-07 12:05:00+00:00,140.357879990003,140.399987354,141.69449980103425,139.10550017896574,137.81100036793148,1.9556432937076194,1.1426244865252775,0.43712534684227106,STOP,True,2022-01
LONG,2022-01-08 23:35:00+00:00,2022-01-08 23:40:00+00:00,2022-01-08 23:55:00+00:00,143.54305001000301,141.72016440131273,141.7626932092755,145.2373068107245,146.974613611449,1.4583576593444678,-2.6584191895422795,-1.0238878004371952,STOP,False,2022-01
SHORT,2022-01-09 15:40:00+00:00,2022-01-09 15:45:00+00:00,2022-01-09 16:00:00+00:00,139.51813199000298,140.40832285582,140.36621299192242,138.75378698807756,137.94757398615513,3.133594474139381,-2.7894971780535163,-1.0496531154480042,STOP,False,2022-01
SHORT,2022-01-10 00:30:00+00:00,2022-01-10 00:35:00+00:00,2022-01-10 02:40:00+00:00,140.947702990003,140.9899873009,142.6727579657637,139.3072420142363,137.6244840384726,1.4963857768835769,1.1644758087940836,0.45111156285877324,STOP,True,2022-01
LONG,2022-01-11 04:30:00+00:00,2022-01-11 04:35:00+00:00,2022-01-11 04:45:00+00:00,136.761016010003,136.130329587552,136.17118094183456,137.26881907816545,137.8176381463309,4.592288145374771,-2.8962937812705163,-1.0692589445544558,STOP,False,2022-01
LONG,2022-01-11 15:50:00+00:00,2022-01-11 15:55:00+00:00,2022-01-11 16:10:00+00:00,136.711001010003,138.85825586143335,135.55503709540744,137.78496292459255,138.8999258391851,2.2522854705165307,3.5810001992378324,1.375424110126777,TP2,True,2022-01
LONG,2022-01-12 05:55:00+00:00,2022-01-12 06:00:00+00:00,2022-01-12 06:05:00+00:00,140.332087010003,140.28998738389998,139.75852573424507,140.82147428575493,141.35294856150986,4.740094262355818,0.9599667515200164,0.35309323038586904,STOP,True,2022-01
LONG,2022-01-13 09:20:00+00:00,2022-01-13 09:25:00+00:00,2022-01-13 09:50:00+00:00,151.41541101000303,151.36998638670002,150.8265209281918,151.91347909180823,152.45695817361644,4.636132584311857,0.9436138889567321,0.34562427467162465,STOP,True,2022-01
LONG,2022-01-14 21:15:00+00:00,2022-01-14 21:30:00+00:00,2022-01-14 23:20:00+00:00,147.534247010003,146.06012879381083,146.10395998180536,148.87604003819467,150.26208006638933,1.8180519338135344,-2.680023473617953,-1.0306450293755098,STOP,False,2022-01
LONG,2022-01-16 09:40:00+00:00,2022-01-16 09:45:00+00:00,2022-01-16 10:45:00+00:00,149.344790010003,149.299986573,148.7027462896104,149.89725373038965,150.49450745077928,4.206574114842139,0.9731722174933155,0.36032679128267836,STOP,True,2022-01
LONG,2022-01-16 16:15:00+00:00,2022-01-16 16:20:00+00:00,2022-01-16 17:05:00+00:00,150.495135010003,149.35673945553523,149.40155992351228,151.4984400964877,152.54688018297543,2.396835883683572,-2.7285473147741914,-1.04098526798089,STOP,False,2022-01
SHORT,2022-01-17 06:35:00+00:00,2022-01-17 06:50:00+00:00,2022-01-17 07:35:00+00:00,142.997087990003,143.70968482372842,143.66658484827394,142.41341513172603,141.78683027345207,3.9979252230910167,-2.848908855445683,-1.0643766657334166,STOP,False,2022-01
SHORT,2022-01-17 12:35:00+00:00,2022-01-17 12:45:00+00:00,2022-01-17 14:05:00+00:00,142.357279990003,143.08672860274294,143.0438154581055,141.75618452189448,141.11236905378897,3.8771944951074944,-2.8282141457790533,-1.062506813749959,STOP,False,2022-01
SHORT,2022-01-18 05:20:00+00:00,2022-01-18 05:30:00+00:00,2022-01-18 06:00:00+00:00,138.75835999000302,139.38232559263258,139.3405234356019,138.2594765443981,137.7189530987962,4.601959805390491,-2.8714646232475256,-1.071804846811826,STOP,False,2022-01
LONG,2022-01-19 01:05:00+00:00,2022-01-19 01:10:00+00:00,2022-01-19 01:45:00+00:00,140.772219010003,142.18096947337514,139.98318173282777,141.47681828717222,142.22363656434445,3.318569719496227,3.4362241250561203,1.312299656151301,TP2,True,2022-01
LONG,2022-01-19 15:55:00+00:00,2022-01-19 16:00:00+00:00,2022-01-19 16:10:00+00:00,137.011091010003,135.62841191056415,135.66911264435745,138.27088737564256,139.5717747412851,1.9106592199615828,-2.6418285695910364,-1.030328904574942,STOP,False,2022-01
SHORT,2022-01-19 18:20:00+00:00,2022-01-19 18:25:00+00:00,2022-01-19 22:25:00+00:00,136.838935990003,136.8799876708,137.85364095662248,135.9063590233775,134.932718056755,2.5452570003285104,1.0826929956084148,0.41921218783218506,STOP,True,2022-01
LONG,2022-01-20 07:25:00+00:00,2022-01-20 07:40:00+00:00,2022-01-20 08:00:00+00:00,137.491235010003,136.98217757514803,137.02328456051617,137.87671545948382,138.30343090896764,5.811437047455251,-2.9583552361987735,-1.0878447395727993,STOP,False,2022-01
LONG,2022-01-20 12:50:00+00:00,2022-01-20 12:55:00+00:00,2022-01-20 13:30:00+00:00,137.35119301000302,138.16236864279603,136.86308511913325,137.75691490086678,138.20382979173354,5.5268721333790225,3.248613778216427,1.2042116826791593,TP2,True,2022-01
SHORT,2022-01-21 00:45:00+00:00,2022-01-21 00:50:00+00:00,2022-01-21 01:05:00+00:00,127.601707990003,125.0467022394447,128.9554002451996,126.32459973480042,125.00919947960082,1.8822261441856316,3.570786864930356,1.4014324937130718,TP2,True,2022-01
SHORT,2022-01-21 03:05:00+00:00,2022-01-21 03:10:00+00:00,2022-01-21 12:10:00+00:00,125.30239799000302,120.13775539402401,127.95913754671949,122.72086243328053,120.10172487656105,0.9484391308743081,3.6559302471569213,1.4509065961097976,TP2,True,2022-01
SHORT,2022-01-21 19:25:00+00:00,2022-01-21 19:30:00+00:00,2022-01-21 20:30:00+00:00,122.533228990003,117.46500572764218,125.1401115876981,119.9998883923019,117.4297767946038,0.9699506179377325,3.669111686795308,1.451074916115013,TP2,True,2022-01
SHORT,2022-01-21 23:30:00+00:00,2022-01-21 23:35:00+00:00,2022-01-22 00:30:00+00:00,111.97639699000301,112.00998990910001,114.25748993957842,109.7625100404216,107.5150200908432,1.1131097881734564,1.1951266545690997,0.47068780732323384,STOP,True,2022-01
SHORT,2022-01-22 08:35:00+00:00,2022-01-22 08:40:00+00:00,2022-01-22 09:45:00+00:00,101.66948999000302,96.9261318184767,104.10146863516661,99.2985313448334,96.8970626996668,1.0428280002711672,3.6939716962944384,1.4565356631278923,TP2,True,2022-01
SHORT,2022-01-23 17:55:00+00:00,2022-01-23 18:00:00+00:00,2022-01-23 18:25:00+00:00,98.320494990003,96.90179434209915,99.08863372382878,97.61136625617122,96.87273252234245,3.4025539704920478,3.570207964404074,1.3659941098184083,TP2,True,2022-01
SHORT,2022-01-23 20:55:00+00:00,2022-01-23 21:00:00+00:00,2022-01-23 22:50:00+00:00,95.671289990003,95.699991377,96.78773757988466,94.61226240011536,93.5245248102307,2.317809387185887,1.1611558939716882,0.44871901433224454,STOP,True,2022-01
SHORT,2022-01-24 11:30:00+00:00,2022-01-24 11:35:00+00:00,2022-01-24 14:35:00+00:00,83.854835990003,87.56588165267742,87.53961976674739,80.22038021325261,76.56076043650522,0.6895273111948987,-2.5588673375053856,-1.0071271172261915,STOP,False,2022-01
LONG,2022-01-24 19:45:00+00:00,2022-01-24 19:55:00+00:00,2022-01-24 20:20:00+00:00,88.686598010003,91.20352282895081,87.3745539667101,89.94544605328988,91.23089209657978,1.9579455166949886,3.6699625314084448,1.428606473838408,TP2,True,2022-01
SHORT,2022-01-26 02:40:00+00:00,2022-01-26 02:45:00+00:00,2022-01-26 03:20:00+00:00,93.082066990003,94.0825878639948,94.05437155252905,92.16562842747096,91.22125686494192,2.674245909579605,-2.675638854721591,-1.0290200340029763,STOP,False,2022-01
LONG,2022-01-26 10:20:00+00:00,2022-01-26 10:25:00+00:00,2022-01-26 11:55:00+00:00,96.038803010003,97.98967286063099,95.00546072289687,97.01453929710313,98.01907858420626,2.506663439587593,3.6315308839431957,1.4020048400677814,TP2,True,2022-01
LONG,2022-01-26 13:05:00+00:00,2022-01-26 13:20:00+00:00,2022-01-26 13:50:00+00:00,97.12913001000298,99.81169670551492,95.72917541486248,98.4708246051375,99.841649200275,1.8429732604863622,3.6810811114330724,1.4267320015703777,TP2,True,2022-01
LONG,2022-01-26 16:05:00+00:00,2022-01-26 16:15:00+00:00,2022-01-26 18:00:00+00:00,99.509844010003,97.18983180780967,97.21899750706179,101.74100251293821,104.00200501587642,1.1212076202258816,-2.601215360116185,-1.0127314070212354,STOP,False,2022-01
SHORT,2022-01-27 05:10:00+00:00,2022-01-27 05:15:00+00:00,2022-01-27 05:45:00+00:00,87.51373799000301,88.73381419994263,88.70720203933082,86.3727979406692,85.20559589133839,2.1660511879071724,-2.6427475238769946,-1.0222982507322222,STOP,False,2022-01
LONG,2022-01-28 17:30:00+00:00,2022-01-28 17:35:00+00:00,2022-01-28 17:50:00+00:00,91.317387010003,90.3458432545906,90.37295514113295,92.20704487886705,93.1240897477341,2.749091086410956,-2.6708622780624496,-1.0287070856416363,STOP,False,2022-01
LONG,2022-01-28 18:00:00+00:00,2022-01-28 18:05:00+00:00,2022-01-28 19:10:00+00:00,91.02730001000299,90.99999181999999,89.78727486523495,92.21272515476504,93.42545029953008,2.072698514454054,1.1715442690802675,0.4558186348003811,STOP,True,2022-01
LONG,2022-01-28 20:20:00+00:00,2022-01-28 20:30:00+00:00,2022-01-28 22:25:00+00:00,91.54745601000299,91.51999177319999,90.55147371035655,92.48852630964343,93.45705260928688,2.5977350267407373,1.1506141323828314,0.444716490071668,STOP,True,2022-01
LONG,2022-01-28 23:00:00+00:00,2022-01-28 23:05:00+00:00,2022-01-29 00:00:00+00:00,90.887258010003,90.85999183259999,90.04996740686897,91.67003261313101,92.48006521626203,3.1086848164882643,1.131572800113444,0.4347399894469789,STOP,True,2022-01
LONG,2022-01-29 09:20:00+00:00,2022-01-29 09:25:00+00:00,2022-01-29 11:10:00+00:00,96.268872010003,96.2399913484,94.99960625627939,97.48039376372058,98.72078751744118,2.0317061915047763,1.1716818866545862,0.4543559812441951,STOP,True,2022-01
LONG,2022-01-29 22:30:00+00:00,2022-01-29 22:35:00+00:00,2022-01-29 23:00:00+00:00,95.798731010003,95.1334445110423,95.161993108975,96.37800691102498,96.98601381204998,4.148729795812249,-2.760093920989858,-1.0448357132292687,STOP,False,2022-01
SHORT,2022-01-30 15:50:00+00:00,2022-01-30 16:00:00+00:00,2022-01-30 16:05:00+00:00,94.831541990003,95.48738983557308,95.45875220991012,94.2612477700899,93.66249555017978,4.199346305402447,-2.7541322272008673,-1.0456587357062002,STOP,False,2022-01
LONG,2022-02-01 07:00:00+00:00,2022-02-01 07:05:00+00:00,2022-02-01 08:40:00+00:00,105.331590010003,106.75034272601766,104.55881129537526,106.04118872462472,106.78237743924944,3.381438114012817,3.5446585662024788,1.3564938023874957,TP2,True,2022-02
LONG,2022-02-01 10:20:00+00:00,2022-02-01 10:25:00+00:00,2022-02-01 14:00:00+00:00,105.41161401000299,108.60248322357994,103.75246314214816,107.00753687785182,108.63507374570365,1.5447094512181259,3.672307151562218,1.4328684366449138,TP2,True,2022-02
LONG,2022-02-01 15:20:00+00:00,2022-02-01 15:25:00+00:00,2022-02-01 16:30:00+00:00,107.932370010003,111.73191612833931,105.96727713396604,109.83272288603396,111.76544576206793,1.3052871581995114,3.6984979937809728,1.441903649086068,TP2,True,2022-02
LONG,2022-02-01 17:50:00+00:00,2022-02-01 17:55:00+00:00,2022-02-01 18:50:00+00:00,111.35339601000298,111.31998999119998,110.11876460117553,112.52123541882445,113.7224708276489,2.1074773361458448,1.1598259363934482,0.44575126289640266,STOP,True,2022-02
LONG,2022-02-02 09:00:00+00:00,2022-02-02 09:05:00+00:00,2022-02-02 12:45:00+00:00,109.63288001000299,111.6228045420397,108.57184929876526,110.62815072123472,111.65630143246945,2.4643957083465615,3.6374564420646953,1.3911033708950966,TP2,True,2022-02
SHORT,2022-02-02 17:15:00+00:00,2022-02-02 17:30:00+00:00,2022-02-02 18:35:00+00:00,105.41836499000301,106.66368491503462,106.6316954064127,104.26830457358732,103.08660915717462,2.151187026298898,-2.6789160663195135,-1.0263650430165412,STOP,False,2022-02
SHORT,2022-02-02 22:50:00+00:00,2022-02-02 22:55:00+00:00,2022-02-03 09:55:00+00:00,101.289603990003,95.90761870638218,104.04057246006639,98.59942751993361,95.87885504986723,0.9316664945759788,3.74650205490472,1.461772828906492,TP2,True,2022-02
LONG,2022-02-04 00:40:00+00:00,2022-02-04 00:45:00+00:00,2022-02-04 02:40:00+00:00,100.980285010003,102.74792078936873,100.03562280715327,101.86437721284672,102.77875441569344,2.7819536390525674,3.6459848587109933,1.3873576507763408,TP2,True,2022-02
LONG,2022-02-04 04:35:00+00:00,2022-02-04 04:40:00+00:00,2022-02-04 05:10:00+00:00,102.27067201000298,103.492915802606,101.5980135177478,102.88198650225218,103.52397299450436,3.9751953405260703,3.5830297762585808,1.339976904816708,TP2,True,2022-02
SHORT,2022-02-05 12:30:00+00:00,2022-02-05 12:35:00+00:00,2022-02-05 13:35:00+00:00,114.825541990003,114.8599896526,115.46349605347689,114.25650392652312,113.65300786304624,4.241542621063121,1.0610504104072667,0.392123413228639,STOP,True,2022-02
SHORT,2022-02-05 18:15:00+00:00,2022-02-05 18:20:00+00:00,2022-02-05 19:50:00+00:00,113.535928990003,113.5699897687,115.00073812064734,112.13926185935266,110.70852372870532,1.7899483667447407,1.1893889838054823,0.45363062858945763,STOP,True,2022-02
LONG,2022-02-06 11:35:00+00:00,2022-02-06 11:40:00+00:00,2022-02-06 11:45:00+00:00,114.834440010003,114.12652749253986,114.16077572525744,115.43922429474254,116.0784485794851,4.010036895602307,-2.8387553138858586,-1.0508387241139088,STOP,False,2022-02
LONG,2022-02-06 23:05:00+00:00,2022-02-06 23:10:00+00:00,2022-02-07 00:10:00+00:00,113.81413401000299,113.77998976979998,112.2196139657292,115.3403860542708,116.9007720985416,1.6373120450464176,1.193195809546483,0.45703586276092334,STOP,True,2022-02
LONG,2022-02-07 06:40:00+00:00,2022-02-07 06:45:00+00:00,2022-02-07 07:45:00+00:00,118.215454010003,117.56799866596953,117.60327964986449,118.75672037013551,119.33344073027102,4.4341438137863864,-2.8709101084489674,-1.0576322469418373,STOP,False,2022-02
LONG,2022-02-07 17:20:00+00:00,2022-02-07 17:25:00+00:00,2022-02-07 18:25:00+00:00,120.17604201000299,120.13998919739998,119.08552261275797,121.19447740724202,122.24895480448404,2.4168517048984763,1.143200150368178,0.43374938758714227,STOP,True,2022-02
LONG,2022-02-08 06:50:00+00:00,2022-02-08 06:55:00+00:00,2022-02-08 08:05:00+00:00,118.155436010003,116.54047088342041,116.57544351647536,119.66455650352464,121.20911299704927,1.6512833609865276,-2.6667650420993314,-1.02213468304325,STOP,False,2022-02
LONG,2022-02-09 00:35:00+00:00,2022-02-09 00:40:00+00:00,2022-02-09 02:05:00+00:00,113.654086010003,112.0899676458314,112.12360472724957,115.11639529275043,116.61279057550085,1.6995858182686714,-2.658353389839654,-1.021978107015894,STOP,False,2022-02
SHORT,2022-02-10 13:20:00+00:00,2022-02-10 13:25:00+00:00,2022-02-10 13:30:00+00:00,113.30599799000301,111.86040368202721,114.09657217233021,112.5834278076698,111.8268556253396,3.352001130563769,3.577237944787872,1.34989828258982,TP2,True,2022-02
SHORT,2022-02-11 01:20:00+00:00,2022-02-11 01:25:00+00:00,2022-02-11 07:05:00+00:00,105.07846699000301,105.1099905301,106.79505889171801,103.424941088282,101.73988218656399,1.5096444777978717,1.2009032204233285,0.4634109242004546,STOP,True,2022-02
LONG,2022-02-11 15:35:00+00:00,2022-02-11 15:40:00+00:00,2022-02-11 16:05:00+00:00,107.10212101000299,106.31166949326611,106.34357256503561,107.79642745496436,108.52285489992873,3.505330159836174,-2.7707935415060336,-1.0420580544079527,STOP,False,2022-02
SHORT,2022-02-12 21:00:00+00:00,2022-02-12 21:05:00+00:00,2022-02-12 21:30:00+00:00,97.45075599000302,95.85673349939321,98.30600743306898,96.65399254693104,95.82798510386206,3.072997635211454,3.6288871366709046,1.3807575275471016,TP2,True,2022-02
SHORT,2022-02-13 11:00:00+00:00,2022-02-13 11:05:00+00:00,2022-02-13 11:25:00+00:00,96.041178990003,96.75398853856997,96.72497104725579,95.4150289327442,94.76005787548841,3.887955283446621,-2.771371650442137,-1.0424361339187813,STOP,False,2022-02
SHORT,2022-02-14 00:00:00+00:00,2022-02-14 00:05:00+00:00,2022-02-14 03:20:00+00:00,92.36228299000301,92.38999167490002,93.58848569022531,91.1915142897747,89.9930285895494,2.118043948687618,1.1815535289776553,0.45494214000756283,STOP,True,2022-02
LONG,2022-02-15 01:15:00+00:00,2022-02-15 01:20:00+00:00,2022-02-15 01:30:00+00:00,97.169142010003,98.82159049419059,96.2843770810245,97.99562293897549,98.85124586795098,2.9695489367286965,3.637000681852121,1.3842833537188675,TP2,True,2022-02
LONG,2022-02-15 09:30:00+00:00,2022-02-15 09:35:00+00:00,2022-02-15 11:10:00+00:00,102.30068101000299,102.26999080569999,101.52725005274559,103.0127499672544,103.7554999245088,3.431889204058712,1.1161789413853564,0.42051260158037984,STOP,True,2022-02
LONG,2022-02-16 06:10:00+00:00,2022-02-16 06:15:00+00:00,2022-02-16 10:20:00+00:00,103.260969010003,101.9096709142952,101.94025299019226,104.51974702980773,105.80949404961547,1.977729771590075,-2.672502474174271,-1.023155678766917,STOP,False,2022-02
SHORT,2022-02-17 16:50:00+00:00,2022-02-17 16:55:00+00:00,2022-02-17 17:45:00+00:00,97.22082499000301,96.07469904734816,97.8520573441182,96.64794263588182,96.04588528176363,4.224649274999707,3.5698580282286407,1.3386623031658509,TP2,True,2022-02
SHORT,2022-02-17 22:10:00+00:00,2022-02-17 22:15:00+00:00,2022-02-18 01:00:00+00:00,93.501940990003,94.57638132999615,94.54801692491867,92.51198305508134,91.49396612016268,2.506028048523244,-2.6925776284876735,-1.0271150536311395,STOP,False,2022-02
SHORT,2022-02-18 01:25:00+00:00,2022-02-18 01:30:00+00:00,2022-02-18 01:35:00+00:00,93.86183299000301,94.87328082334787,94.84482737513532,92.93517260486469,91.98034521972937,2.664084204098874,-2.6945821960840726,-1.0289456874249747,STOP,False,2022-02
SHORT,2022-02-18 04:10:00+00:00,2022-02-18 04:15:00+00:00,2022-02-18 05:15:00+00:00,94.271709990003,94.299991503,94.74101611551443,93.85898386448558,93.41796773897116,5.750923249298899,1.0244893582364207,0.3795890336747829,STOP,True,2022-02
LONG,2022-02-18 10:35:00+00:00,2022-02-18 10:40:00+00:00,2022-02-18 11:05:00+00:00,95.508644010003,94.93497939510547,94.96346843563616,95.99653158436384,96.51306315872768,4.911967297807207,-2.817821828285803,-1.0522566341380457,STOP,False,2022-02
SHORT,2022-02-18 19:05:00+00:00,2022-02-18 19:10:00+00:00,2022-02-18 19:30:00+00:00,90.39287399000301,91.00853207310927,90.98123770179872,89.8587622782013,89.29752456640259,4.505646029397448,-2.7739373976141377,-1.04639030375827,STOP,False,2022-02
SHORT,2022-02-18 23:15:00+00:00,2022-02-18 23:30:00+00:00,2022-02-18 23:50:00+00:00,90.12295499000301,90.14999187650001,90.51735530320141,89.78264467679861,89.41528936359721,6.8614160129231845,0.9823442418365158,0.36300507849788494,STOP,True,2022-02
LONG,2022-02-19 07:15:00+00:00,2022-02-19 07:20:00+00:00,2022-02-19 08:25:00+00:00,92.087618010003,91.63337390980509,91.66087217145652,92.45912784854347,92.85825568708695,6.316722628254645,-2.869333986471317,-1.064437093856829,STOP,False,2022-02
SHORT,2022-02-19 12:55:00+00:00,2022-02-19 13:00:00+00:00,2022-02-19 13:10:00+00:00,89.313197990003,89.3399919494,89.88603365037379,88.79396632962623,88.24793266925245,4.600935665372022,1.0715567917224549,0.40657342350106623,STOP,True,2022-02
SHORT,2022-02-20 08:10:00+00:00,2022-02-20 08:15:00+00:00,2022-02-20 08:45:00+00:00,86.73397199000301,86.75999218160001,87.5650752690398,85.95492471096023,85.14984943192044,3.1223334443779045,1.1353438394071254,0.437515185161669,STOP,True,2022-02
LONG,2022-02-21 00:05:00+00:00,2022-02-21 00:10:00+00:00,2022-02-21 07:25:00+00:00,92.047606010003,95.724150285057,90.1535619410493,93.88643807895068,95.75287614790136,1.3478835094013575,3.698060213864649,1.4485434902286212,TP2,True,2022-02
SHORT,2022-02-22 00:50:00+00:00,2022-02-22 01:05:00+00:00,2022-02-22 01:35:00+00:00,83.704880990003,83.7299924543,84.69157778359276,82.76842219640726,81.8068444028145,2.6254854327682646,1.163768475617589,0.44923466276531876,STOP,True,2022-02
SHORT,2022-02-22 01:45:00+00:00,2022-02-22 01:50:00+00:00,2022-02-22 03:15:00+00:00,83.245018990003,81.03501060948075,84.39964628636922,82.14035369363079,81.01070739726157,2.236859773433029,3.67966963700837,1.4247158287096646,TP2,True,2022-02
LONG,2022-02-22 20:55:00+00:00,2022-02-22 21:00:00+00:00,2022-02-22 22:15:00+00:00,85.625680010003,84.93660767138749,84.96209630027758,86.2379037197224,86.8758074294448,3.9747478987906906,-2.738888830026758,-1.0384105705377167,STOP,False,2022-02
LONG,2022-02-23 01:45:00+00:00,2022-02-23 01:50:00+00:00,2022-02-23 02:05:00+00:00,86.886058010003,87.94121789335888,86.30619592709418,87.4138040929058,87.96760817581162,4.564145286489126,3.552461007138857,1.3422862702298872,TP2,True,2022-02
LONG,2022-02-23 10:15:00+00:00,2022-02-23 10:20:00+00:00,2022-02-23 10:40:00+00:00,90.187048010003,91.32572967514326,89.56343220708598,90.756567812914,91.35313561582801,4.249857978085354,3.571951440019899,1.3477645128976015,TP2,True,2022-02
SHORT,2022-02-23 21:00:00+00:00,2022-02-23 21:10:00+00:00,2022-02-23 21:15:00+00:00,87.33379199000301,87.98718556923396,87.96079733003495,86.75920264996506,86.15840530993012,4.232880110240522,-2.765736685685556,-1.042086147460345,STOP,False,2022-02
SHORT,2022-02-23 21:25:00+00:00,2022-02-23 21:30:00+00:00,2022-02-23 22:10:00+00:00,87.42376499000301,85.62670964357893,88.37448531761076,86.52551466238926,85.6010293347785,2.742148008707238,3.659873678299986,1.4038555514826507,TP2,True,2022-02
SHORT,2022-02-24 00:30:00+00:00,2022-02-24 00:35:00+00:00,2022-02-24 02:55:00+00:00,84.78455699000301,82.66355893568618,85.89561633225274,83.72438364774727,82.63876730549454,2.3429193983999306,3.6971901649473287,1.420290510805526,TP2,True,2022-02
SHORT,2022-02-24 05:00:00+00:00,2022-02-24 05:05:00+00:00,2022-02-24 05:20:00+00:00,78.72637499000301,81.27848608303441,81.25410985007939,76.24589012992062,73.74178026984124,1.0191901797994003,-2.6010865637747163,-1.0096435086369322,STOP,False,2022-02
SHORT,2022-02-24 05:25:00+00:00,2022-02-24 05:30:00+00:00,2022-02-24 06:00:00+00:00,78.976299990003,82.35104716379404,82.32634925901633,75.67365072098369,72.34730145196737,0.7652283759727886,-2.5824522991188728,-1.0073724004617355,STOP,False,2022-02
LONG,2022-02-24 16:50:00+00:00,2022-02-24 16:55:00+00:00,2022-02-24 17:15:00+00:00,84.755419010003,83.54183201379875,83.56690208442409,85.89309793557591,87.05619586115182,2.1827702415056383,-2.6489815807928356,-1.0210935747617742,STOP,False,2022-02
LONG,2022-02-25 03:40:00+00:00,2022-02-25 03:45:00+00:00,2022-02-25 04:40:00+00:00,89.51684701000299,88.19674596367355,88.22321292755181,90.75678709244816,92.02357417489634,1.998443218818292,-2.638146984192003,-1.020459389743438,STOP,False,2022-02
