side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps,fee_taker_rate_applied,fee_maker_rate_applied,fee_paid_usd,notional_usd,risk_per_trade,risk_usd
LONG,2017-08-17 05:45:00+00:00,2017-08-17 05:50:00+00:00,2017-08-17 05:50:00+00:00,4297.899408010002,4314.01566433939,4288.498241301337,4305.581758718663,4314.123517427326,0.034907750451392335,0.41349919061772467,0.41349919061772467,0.0,0.132208063539245,0.0,1.2600014566407667,TP2,True,0.0,0.0,4314.01566433939,0.25,0.0,0.0,0.0,150.03,0.03,150.0
LONG,2017-08-18 12:10:00+00:00,2017-08-18 12:15:00+00:00,2017-08-18 12:45:00+00:00,4339.667760010002,4297.842149788799,4299.561974578631,4378.038025441369,4417.276050872739,0.03457463007637429,-1.4461050011167003,-1.4461050011167003,0.0,0.0,0.0,-1.042882211913648,STOP,False,0.0,0.5,,0.25,0.0,0.0,0.0,150.04240745671368,0.03,150.0124049757185
LONG,2017-08-19 20:40:00+00:00,2017-08-19 20:45:00+00:00,2017-08-19 20:50:00+00:00,4074.124662010002,4072.495012145198,4048.627781490806,4097.992218529194,4122.674437048388,0.036817483035987156,0.4074859035145704,0.4074859035145704,0.0,0.437485706640579,0.0,0.43408166799581926,STOP,True,0.0,0.08333333333333333,4097.889768723731,0.25,0.0,0.0,0.0,149.99901563005014,0.03,149.96902182568502
LONG,2017-08-20 20:10:00+00:00,2017-08-20 20:15:00+00:00,2017-08-20 20:25:00+00:00,4158.751584010002,4129.753177598141,4131.405739894099,4184.434260125901,4210.948520241803,0.03607121984127394,-1.0460078927288694,-1.0460078927288694,0.0,0.0,0.0,-1.0604319357981304,STOP,False,0.0,0.16666666666666666,,0.25,0.0,0.0,0.0,150.01124265207102,0.03,149.98124640279045
LONG,2017-08-20 20:40:00+00:00,2017-08-20 20:55:00+00:00,2017-08-20 22:20:00+00:00,4139.957826010002,4138.301842879598,4111.7363214527295,4166.5236785672705,4193.917357124541,0.036227387437854405,0.4493229670320418,0.4493229670320418,0.0,0.4793189382598885,0.0,0.4394823508534155,STOP,True,0.0,1.4166666666666667,4166.419515475306,0.25,0.0,0.0,0.0,149.97985613924178,0.03,149.94986616600858
LONG,2017-08-22 11:00:00+00:00,2017-08-22 11:05:00+00:00,2017-08-22 13:30:00+00:00,3886.257096010002,3884.702593171598,3831.928887610115,3939.031112409885,3992.5822248097697,0.038595835226184046,0.9865295754450035,0.9865295754450035,0.0,1.0165282431498417,0.0,0.47048337584950684,STOP,True,0.0,2.4166666666666665,3938.9326366320747,0.25,0.0,0.0,0.0,149.99333852419053,0.03,149.96334585501955
LONG,2017-08-23 02:55:00+00:00,2017-08-23 03:00:00+00:00,2017-08-23 06:00:00+00:00,4098.8196000100015,4041.876481699622,4043.4938792513226,4152.506120768678,4207.0122415273545,0.03660149871691481,-2.0842034717744764,-2.0842034717744764,0.0,0.0,0.0,-1.0292340981648516,STOP,False,0.0,3.0,,0.25,0.0,0.0,0.0,150.02294033063134,0.03,149.9929417422829
LONG,2017-08-24 13:55:00+00:00,2017-08-24 14:00:00+00:00,2017-08-24 14:15:00+00:00,4160.711976010002,4191.647026967608,4143.944089633436,4175.815910386564,4191.751820763127,0.036042004970761,0.8277873594089422,0.8277873594089422,0.0,0.27030672921655013,0.0,1.3697191436305356,TP2,True,0.0,0.25,4191.647026967608,0.25,0.0,0.0,0.0,149.96040172125734,0.03,149.9304156381297
LONG,2017-08-25 08:50:00+00:00,2017-08-25 08:55:00+00:00,2017-08-25 10:55:00+00:00,4334.366700010002,4311.26552731402,4312.990723603461,4354.009276416538,4374.518552823077,0.03460372660864565,-0.7993866643108816,-0.7993866643108816,0.0,0.0,0.0,-1.0807072508235773,STOP,False,0.0,2.0,,0.25,0.0,0.0,0.0,149.98524030876374,0.03,149.95524925891195
LONG,2017-08-25 17:25:00+00:00,2017-08-25 17:35:00+00:00,2017-08-25 17:35:00+00:00,4416.063036010002,4378.5299048914,4380.28201769848,4450.077982321521,4484.975964633041,0.03395813254695008,-1.2745550414275395,-1.2745550414275395,0.0,0.0,0.0,-1.0489676618989663,STOP,False,0.0,0.0,,0.25,0.0,0.0,0.0,149.96125391251442,0.03,149.93126765898262
