side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps,fee_taker_rate_applied,fee_maker_rate_applied,fee_paid_usd,notional_usd,risk_per_trade,risk_usd,intended_risk_usd,effective_risk_usd,effective_risk_pct,position_notional,portfolio_risk_budget_hit,entry_fill_type,entry_slippage_bps_applied,exit_fill_type,exit_slippage_bps_applied,spread_half_bps_used,time_to_fill_steps_entry,time_to_fill_steps_exit
LONG,2017-08-17 05:45:00+00:00,2017-08-17 05:50:00+00:00,2017-08-17 05:50:00+00:00,4297.899408010002,4313.476398899712,4288.498241301337,4305.581758718663,4314.123517427326,0.23271833634261557,2.631288553808014,2.631288553808014,0.0,0.8187628512693153,0.0,1.2026966990022536,TP2,True,0.0,0.0,4313.476398899712,1.5,0.0,0.0,0.0,1000.1999999999999,0.03,1.9878238761201272,30.0,1.9878238761201272,0.001987823876120127,1000.0,0,market,2.0,maker_try,4.2722233815516395,1.5,0,0
LONG,2017-08-18 12:10:00+00:00,2017-08-18 12:15:00+00:00,2017-08-18 12:45:00+00:00,4339.667760010002,4297.842149788799,4299.561974578631,4378.038025441369,4417.276050872739,0.23108492867878147,-9.665268154913122,-9.665268154913122,0.0,0.0,0.0,-1.0428822119136483,STOP,False,0.0,0.5,,1.5,0.0,0.0,0.0,1002.8318148115186,0.03,9.0673163083042,30.078938656614238,9.0673163083042,0.009043520197123378,1002.631288553808,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-08-19 20:40:00+00:00,2017-08-19 20:45:00+00:00,2017-08-19 20:50:00+00:00,4074.124662010002,4072.495012145198,4048.627781490806,4097.992218529194,4122.674437048388,0.24377374184544195,2.635585140687677,2.635585140687677,0.0,2.8342180634082625,0.0,0.4240363405501648,STOP,True,0.0,0.08333333333333333,4097.377519696415,1.5,0.0,0.0,0.0,993.1646136029747,0.03,6.016876765470801,29.788980611966846,6.016876765470801,0.006059499158947754,992.9660203988949,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-08-20 20:10:00+00:00,2017-08-20 20:15:00+00:00,2017-08-20 20:25:00+00:00,4158.751584010002,4129.753177598141,4131.405739894099,4184.434260125901,4210.948520241803,0.23944703253963234,-6.94358236369852,-6.94358236369852,0.0,0.0,0.0,-1.0604319357981307,STOP,False,0.0,0.16666666666666666,,1.5,0.0,0.0,0.0,995.8007258606906,0.03,6.348760904736514,29.868048166187478,6.348760904736514,0.006376808624465505,995.6016055395826,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-08-20 20:40:00+00:00,2017-08-20 20:55:00+00:00,2017-08-20 22:20:00+00:00,4139.957826010002,4138.301842879598,4111.7363214527295,4166.5236785672705,4193.917357124541,0.23885648026843698,2.9003017790623735,2.9003017790623735,0.0,3.098072930018467,0.0,0.4302550706642349,STOP,True,0.0,1.4166666666666667,4165.898700015486,1.5,0.0,0.0,0.0,988.8557547805192,0.03,6.543157641794587,29.659740695276522,6.543157641794587,0.006618221355020095,988.6580231758841,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-08-22 11:00:00+00:00,2017-08-22 11:05:00+00:00,2017-08-22 13:30:00+00:00,3886.257096010002,3884.702593171598,3831.928887610115,3939.031112409885,3992.5822248097697,0.25519583808239765,6.460111518799846,6.460111518799846,0.0,6.658462846123834,0.0,0.46595185434757125,STOP,True,0.0,2.4166666666666665,3938.4402577430233,1.5,0.0,0.0,0.0,991.7566366199374,0.03,13.666021009133308,29.74674974864839,13.666021009133308,0.013782367275020612,991.5583249549463,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-08-23 02:55:00+00:00,2017-08-23 03:00:00+00:00,2017-08-23 06:00:00+00:00,4098.8196000100015,4041.876481699622,4043.4938792513226,4152.506120768678,4207.0122415273545,0.2435379298368255,-13.86780915176321,-13.86780915176321,0.0,0.0,0.0,-1.0292340981648516,STOP,False,0.0,3.0,,1.5,0.0,0.0,0.0,998.2180401610409,0.03,13.27430781300429,29.940553094212387,13.27430781300429,0.013300663923510076,998.0184364737463,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-08-24 13:55:00+00:00,2017-08-24 14:00:00+00:00,2017-08-24 14:15:00+00:00,4160.711976010002,4191.123057990013,4143.944089633436,4175.815910386564,4191.751820763127,0.2365814944949415,5.309911238138691,5.309911238138691,0.0,1.7125616261191265,0.0,1.3385301809042849,TP2,True,0.0,0.25,4191.123057990013,1.5,0.0,0.0,0.0,984.3474574474476,0.03,3.7701414930248855,29.52451881965949,3.7701414930248855,0.0038308581921895316,984.150627321983,0,market,2.0,maker_try,21.135576214254844,1.5,0,0
LONG,2017-08-25 08:50:00+00:00,2017-08-25 08:55:00+00:00,2017-08-25 10:55:00+00:00,4334.366700010002,4311.26552731402,4312.990723603461,4354.009276416538,4374.518552823077,0.2283282655031357,-5.274650692762039,-5.274650692762039,0.0,0.0,0.0,-1.0807072508235773,STOP,False,0.0,2.0,,1.5,0.0,0.0,0.0,989.658430667834,0.03,4.682847508629307,29.68381615680365,4.682847508629307,0.004732727911962875,989.4605385601218,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-08-25 17:25:00+00:00,2017-08-25 17:35:00+00:00,2017-08-25 17:35:00+00:00,4416.063036010002,4378.5299048914,4380.28201769848,4450.077982321521,4484.975964633041,0.22290957285209903,-8.366494225449372,-8.366494225449372,0.0,0.0,0.0,-1.0489676618989663,STOP,False,0.0,0.0,,1.5,0.0,0.0,0.0,984.3827250449332,0.03,7.779094330461151,29.52557663602079,7.779094330461151,0.00790409050399791,984.1858878673597,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-08-26 23:05:00+00:00,2017-08-26 23:10:00+00:00,2017-08-27 03:25:00+00:00,4330.866000010002,4329.133653609998,4283.357512087994,4376.642487932006,4423.2849758540115,0.22536244656805005,4.88897293078115,4.88897293078115,0.0,5.084175842285248,0.0,0.45663045748833153,STOP,True,0.0,4.25,4375.985991558816,1.5,0.0,0.0,0.0,976.0145575206386,0.03,10.511465192123948,29.27458180925731,10.511465192123948,0.010771937164410638,975.8193936419103,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-08-27 15:55:00+00:00,2017-08-27 16:05:00+00:00,2017-08-27 17:10:00+00:00,4325.8650000100015,4324.134654009998,4289.395830276265,4360.604169743735,4396.20833947747,0.22675337955385524,3.6682725384314123,3.6682725384314123,0.0,3.864453440080604,0.0,0.44359020707753755,STOP,True,0.0,1.0833333333333333,4359.950079118274,1.5,0.0,0.0,0.0,980.9045082460059,0.03,8.073365813333506,29.421250997180742,8.073365813333506,0.008232177973098893,980.7083665726915,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-09-05 09:30:00+00:00,2017-09-05 09:35:00+00:00,2017-09-05 12:15:00+00:00,4118.173470010002,4265.677234242355,4042.8664091051864,4191.833590914814,4266.317181819628,0.23908014599408164,26.362783159588265,26.362783159588265,0.0,8.730172415914573,0.0,1.4642392589007747,TP2,True,0.0,2.6666666666666665,4265.677234242355,1.5,0.0,0.0,0.0,984.5735144389452,0.03,17.80754778768634,29.531299173333686,17.80754778768634,0.018090177153905523,984.3766391111229,0,market,2.0,maker_try,10.123573202916525,1.5,0,0
LONG,2017-09-05 13:10:00+00:00,2017-09-05 13:15:00+00:00,2017-09-05 14:15:00+00:00,4235.7369780100025,4234.042683218799,4185.4753014951,4284.3046985249,4333.7193970398,0.23866958109143907,5.516940450322413,5.516940450322413,0.0,5.719128764353434,0.0,0.4599008949214761,STOP,True,0.0,1.0,4283.662052820121,1.5,0.0,0.0,0.0,1010.9415701551653,0.03,11.793785394310941,30.322182668121336,11.793785394310941,0.011668472738319842,1010.7394222707112,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-09-05 15:00:00+00:00,2017-09-05 15:05:00+00:00,2017-09-05 15:20:00+00:00,4242.838398010002,4217.677313126247,4219.365059149907,4264.614940870092,4287.239881730185,0.23957066440954317,-6.0278578228659745,-6.0278578228659745,0.0,0.0,0.0,-1.0719005520995288,STOP,False,0.0,0.25,,1.5,0.0,0.0,0.0,1016.4596139935778,0.03,5.420272114078973,30.487690881631007,5.420272114078973,0.005333567702903385,1016.2563627210336,0,market,2.0,market,4.0,1.5,0,0
LONG,2017-09-05 20:45:00+00:00,2017-09-05 20:50:00+00:00,2017-09-05 21:15:00+00:00,4388.487522010001,4386.732127001197,4357.312564897106,4417.907435122893,4448.204870235786,0.23024573854464397,3.1085283741620695,3.1085283741620695,0.0,3.310614484281904,0.0,0.4330692724137025,STOP,True,0.0,0.4166666666666667,4417.244749007625,1.5,0.0,0.0,0.0,1010.4305505991473,0.03,6.975855323576536,30.30685514694503,6.975855323576536,0.0069052251938582065,1010.2285048981677,0,market,2.0,market,4.0,1.5,0,0
