"ts","open","high","low","close","volume"
"1743757500000","1825.58","1828.56","1824.55","1827.89","19.35536"
"1743757800000","1827.89","1830.32","1826.04","1826.25","21.86087"
"1743758100000","1826.25","1830.98","1825.87","1829.7","20.43665"
"1743758400000","1829.7","1830.98","1824.94","1829.57","11.70148"
"1743758700000","1829.57","1829.76","1822.03","1827.27","18.88426"
"1743759000000","1827.27","1827.67","1822.48","1827.3","15.52164"
"1743759300000","1827.3","1829.98","1827.05","1829.48","11.50648"
"1743759600000","1829.48","1833.21","1829.24","1832.14","12.14352"
"1743759900000","1832.14","1832.79","1827.7","1831.58","26.39966"
"1743760200000","1831.58","1834.58","1831.14","1834.49","13.6715"
"1743760500000","1834.49","1834.49","1830.81","1831.89","14.63885"
"1743760800000","1831.89","1831.99","1829.66","1831.42","17.19316"
"1743761100000","1831.42","1831.65","1815.8","1816.27","61.12649"
"1743761400000","1816.27","1820.51","1810","1815.64","76.79756"
"1743761700000","1815.64","1817.95","1804.59","1810.29","58.42228"
"1743762000000","1810.29","1825.85","1776.03","1799.98","126.76597"
"1743762300000","1799.98","1800.48","1794.09","1795.38","73.13173"
"1743762600000","1795.38","1801.07","1791.84","1795.79","73.68084"
"1743762900000","1795.79","1800.04","1792.82","1797.92","43.14996"
"1743763200000","1797.92","1801.53","1790.93","1791.75","49.15336"
"1743763500000","1791.75","1794.21","1786.82","1794.03","41.68224"
"1743763800000","1794.03","1794.03","1781.13","1784.07","51.68587"
"1743764100000","1784.07","1785.97","1783.06","1784.39","45.00357"
"1743764400000","1784.39","1788.24","1784.29","1786.67","46.13288"
"1743764700000","1786.67","1787.59","1779.23","1782.28","49.47578"
"1743765000000","1782.28","1782.42","1776.31","1780.9","34.98812"
"1743765300000","1780.9","1785.74","1775.81","1785.54","51.35626"
"1743765600000","1785.54","1785.55","1776.34","1780.92","49.46609"
"1743765900000","1780.92","1783.01","1764.72","1769.89","89.82726"
"1743766200000","1769.89","1771.13","1759.25","1770.85","109.78469"
"1743766500000","1770.85","1777.27","1770.76","1776.67","75.54877"
"1743766800000","1776.67","1776.8","1768.76","1768.81","56.27601"
"1743767100000","1768.81","1779.64","1767.48","1776.56","56.82812"
"1743767400000","1776.56","1782.17","1775.94","1779.9","50.33252"
"1743767700000","1779.9","1784.84","1779.44","1783.53","63.975"
"1743768000000","1783.53","1784.39","1775.72","1776.52","42.32548"
"1743768300000","1776.52","1782.59","1774.9","1777.86","37.89642"
"1743768600000","1777.86","1783.9","1776.55","1781.06","35.82429"
"1743768900000","1781.06","1784.84","1779","1779.68","41.64396"
"1743769200000","1779.68","1779.74","1774.4","1776.15","30.52355"
"1743769500000","1776.15","1782.58","1776.01","1777.92","40.86538"
"1743769800000","1777.92","1797.95","1777.78","1789.18","226.77452"
"1743770100000","1789.18","1789.81","1770.51","1774.31","93.10169"
"1743770400000","1774.31","1780.98","1772.83","1780.5","85.66022"
"1743770700000","1780.5","1783.38","1778.93","1782.08","43.76046"
"1743771000000","1782.08","1785.55","1779.96","1784.63","63.32718"
"1743771300000","1784.63","1789.94","1783.53","1789.68","59.27494"
"1743771600000","1789.68","1799.04","1784.85","1797.83","65.54476"
"1743771900000","1797.83","1798.71","1788.72","1788.74","52.60794"
"1743772200000","1788.74","1789.13","1784.56","1787.14","35.17134"
"1743772500000","1787.14","1789.94","1784.62","1789.62","32.45066"
"1743772800000","1789.62","1790.7","1786.36","1789.66","43.59505"
"1743773100000","1789.66","1789.68","1780.22","1782.03","50.60185"
"1743773400000","1782.03","1786.93","1774.92","1775.65","89.17818"
"1743773700000","1775.65","1780.77","1774.53","1779.46","87.69567"
"1743774000000","1779.46","1780.15","1774.64","1778.82","53.57429"
"1743774300000","1778.82","1791.81","1776.65","1784.9","94.42067"
"1743774600000","1784.9","1791.09","1782.1","1789.7","63.91984"
"1743774900000","1789.7","1807.97","1787.75","1803.1","96.56437"
"1743775200000","1803.1","1803.17","1794.02","1796.19","83.15817"
"1743775500000","1796.19","1796.91","1789.5","1790.21","60.26792"
"1743775800000","1790.21","1794.96","1786.51","1793.92","42.53195"
"1743776100000","1793.92","1794","1784.66","1791.45","60.77392"
"1743776400000","1791.45","1797.8","1787.62","1787.86","53.27141"
"1743776700000","1787.86","1791.84","1787.03","1789.16","35.37132"
"1743777000000","1789.16","1789.94","1783.7","1786.01","40.52059"
"1743777300000","1786.01","1789.5","1783.69","1788.96","42.50108"
"1743777600000","1788.96","1789.2","1785.41","1786.36","38.77272"
"1743777900000","1786.36","1786.51","1776.54","1780.21","64.18807"
"1743778200000","1780.21","1791.21","1775.81","1789.62","81.09833"
"1743778500000","1789.62","1792.69","1784.8","1792.16","47.12609"
"1743778800000","1792.16","1808.49","1790.74","1806.99","115.99049"
"1743779100000","1806.99","1812.82","1797.91","1799.99","101.96012"
"1743779400000","1799.99","1814.01","1799.85","1812.69","125.40947"
"1743779700000","1812.69","1820.12","1810.47","1810.54","101.77195"
"1743780000000","1810.54","1815.9","1808.24","1810.39","75.51965"
"1743780300000","1810.39","1810.5","1800.62","1801.29","95.18704"
"1743780600000","1801.29","1808.28","1801.07","1802.21","49.35181"
"1743780900000","1802.21","1802.43","1788.05","1790.96","94.93064"
"1743781200000","1790.96","1798.15","1787.21","1794.55","56.74068"
"1743781500000","1794.55","1801.24","1787.8","1800.91","52.31443"
"1743781800000","1800.91","1802.86","1796.86","1797.7","50.09911"
"1743782100000","1797.7","1800.51","1793.72","1794.47","57.13455"
"1743782400000","1794.47","1802.46","1793.42","1795.2","43.41994"
"1743782700000","1795.2","1802.2","1791.2","1792.27","51.12319"
"1743783000000","1792.27","1803.69","1792.21","1799.71","86.39291"
"1743783300000","1799.71","1802.65","1789.95","1792.19","47.18862"
"1743783600000","1792.19","1793.01","1781.89","1784.53","42.53378"
"1743783900000","1784.53","1790.15","1783.3","1789.89","34.18051"
"1743784200000","1789.89","1791.03","1784.88","1788.83","35.93396"
"1743784500000","1788.83","1795.49","1786.34","1794.73","59.18028"
"1743784800000","1794.73","1794.93","1789.65","1790.07","31.5644"
"1743785100000","1790.07","1791.81","1787.09","1791.6","29.66134"
"1743785400000","1791.6","1796.14","1791.34","1792.81","46.6299"
"1743785700000","1792.81","1800.14","1791.81","1795.64","55.02694"
"1743786000000","1795.64","1800.9","1795.26","1799.64","51.76253"
"1743786300000","1799.64","1801.95","1794.97","1795.12","28.88943"
"1743786600000","1795.12","1795.72","1789.85","1791.02","29.58551"
"1743786900000","1791.02","1793.35","1786.68","1792.73","22.37494"
"1743787200000","1792.73","1797.95","1792.6","1797.95","25.98509"
"1743787500000","1797.95","1802.19","1797.62","1799.94","26.97031"
"1743787800000","1799.94","1804.43","1795.07","1803.59","45.88284"
"1743788100000","1803.59","1816.15","1802.86","1816.03","88.70184"
"1743788400000","1816.03","1817.74","1813.65","1814.31","62.16349"
"1743788700000","1814.31","1825.96","1813.28","1825.8","92.26756"
"1743789000000","1825.8","1827.64","1822.89","1822.89","52.27615"
"1743789300000","1822.89","1822.96","1817.91","1819.92","58.56519"
"1743939600000","1787.62","1788.52","1785.21","1787.81","6.25092"
"1743939900000","1787.81","1788.5","1787.46","1788.26","5.4981"
"1743940200000","1788.26","1790.73","1786.32","1790.06","6.58673"
"1743940500000","1790.06","1791.44","1789.06","1790.34","8.75888"
"1743940800000","1790.34","1790.74","1788.66","1790.37","7.3018"
"1743941100000","1790.37","1791.48","1790.26","1791.47","6.25729"
"1743941400000","1791.47","1791.47","1790.07","1790.37","8.91916"
"1743941700000","1790.37","1791.13","1789.3","1790.49","3.95727"
"1743942000000","1790.49","1790.59","1786.63","1788.47","9.85356"
"1743942300000","1788.47","1789.46","1787.66","1787.66","5.66905"
"1743942600000","1787.66","1788.45","1785","1785","15.02232"
"1743942900000","1785","1785.46","1785","1785.11","17.73514"
"1743943200000","1785.11","1787.53","1785.02","1785.95","13.93404"
"1743943500000","1785.95","1786.74","1782.46","1783.08","21.12893"
"1743943800000","1783.08","1785.21","1779.48","1779.48","24.42307"
"1743944100000","1779.48","1780.94","1778.58","1778.72","26.90463"
"1743944400000","1778.72","1780.79","1775.92","1776.41","21.97929"
"1743944700000","1776.41","1779.9","1776.41","1779.58","33.32009"
"1743945000000","1779.58","1780.92","1779.39","1779.79","35.21618"
"1743945300000","1779.79","1779.94","1773.94","1776.09","44.05812"
"1743945600000","1776.09","1776.23","1771","1771.01","58.02544"
"1743945900000","1771.01","1773.27","1768.63","1770.73","36.83235"
"1743946200000","1770.73","1772.43","1769.82","1771.46","76.69092"
"1743946500000","1771.46","1772.13","1759.96","1765.64","72.19505"
"1743946800000","1765.64","1766.77","1760.68","1765.35","45.08424"
"1743947100000","1765.35","1765.42","1752.82","1763.59","93.16706"
"1743947400000","1763.59","1764.63","1735.3","1748.59","172.46857"
"1743947700000","1748.59","1751.5","1746.35","1747.77","85.76641"
"1743948000000","1747.77","1753.22","1743.92","1748.63","77.39513"
"1743948300000","1748.63","1756.04","1748","1755.89","73.34418"
"1743948600000","1755.89","1761.88","1755.07","1758.2","70.21248"
"1743948900000","1758.2","1758.9","1753.56","1754.69","58.51278"
"1743949200000","1754.69","1758.02","1752.69","1755.35","35.01928"
"1743949500000","1755.35","1757.18","1750.63","1753.05","28.71139"
"1743949800000","1753.05","1757.54","1752.43","1756.7","22.11862"
"1743950100000","1756.7","1760.69","1755.47","1758.8","25.48143"
"1743950400000","1758.8","1762.05","1757.46","1761.64","23.09489"
"1743950700000","1761.64","1768.96","1760.71","1767.74","29.99012"
"1743951000000","1767.74","1771.77","1766.44","1766.91","34.57014"
"1743951300000","1766.91","1770.79","1764.48","1769.89","18.33175"
"1743951600000","1769.89","1772.97","1768.4","1769.03","29.92551"
"1743951900000","1769.03","1771.98","1764.44","1765.69","19.10472"
"1743952200000","1765.69","1765.79","1761.88","1764.33","28.77282"
"1743952500000","1764.33","1766.29","1764.26","1764.74","21.80175"
"1743952800000","1764.74","1764.86","1759.34","1760.55","18.68959"
"1743953100000","1760.55","1762.86","1760.2","1760.72","27.89382"
"1743953400000","1760.72","1763.07","1759.96","1761.31","29.10953"
"1743953700000","1761.31","1763.73","1760.69","1760.95","28.70413"
"1743954000000","1760.95","1765.49","1760.63","1765.23","24.7332"
"1743954300000","1765.23","1765.81","1763.81","1763.89","22.38259"
"1743954600000","1763.89","1764.08","1760.58","1760.88","25.84411"
"1743954900000","1760.88","1761.66","1759.39","1759.69","31.1437"
"1743955200000","1759.69","1759.99","1755.47","1756.72","30.50024"
"1743955500000","1756.72","1759.28","1754.79","1754.81","32.93687"
"1743955800000","1754.81","1755.99","1754.25","1755.49","24.56934"
"1743956100000","1755.49","1756.64","1749.93","1751.36","30.52328"
"1743956400000","1751.36","1753.41","1749.92","1752.43","18.73396"
"1743956700000","1752.43","1757.44","1752.29","1754.71","18.55839"
"1743957000000","1754.71","1755.59","1752.54","1752.61","15.37781"
"1743957300000","1752.61","1753.52","1749.97","1752.23","13.63599"
"1743957600000","1752.23","1752.23","1745.13","1746.01","31.02398"
"1743957900000","1746.01","1748.38","1742.87","1746.77","36.03036"
"1743958200000","1746.77","1747.43","1741.92","1744.19","19.38458"
"1743958500000","1744.19","1744.4","1720","1732.26","89.82036"
"1743958800000","1732.26","1732.63","1725.68","1728.85","78.44574"
"1743959100000","1728.85","1733.61","1727.62","1732.71","37.1711"
"1743959400000","1732.71","1732.93","1718.88","1721.95","79.82341"
"1743959700000","1721.95","1727.04","1717.41","1726.82","51.36801"
"1743960000000","1726.82","1726.9","1716.36","1718.95","61.74584"
"1743960300000","1718.95","1720.04","1681.09","1700.14","184.44531"
"1743960600000","1700.14","1718.54","1689.92","1690.9","120.62722"
"1743960900000","1690.9","1697.73","1690.84","1694.59","62.65577"
"1743961200000","1694.59","1695.45","1670","1682.6","201.58426"
"1743961500000","1682.6","1698.14","1674.44","1692.3","127.68349"
"1743961800000","1692.3","1693.12","1686.01","1687.1","82.61223"
"1743962100000","1687.1","1689.33","1682.84","1686.03","73.19403"
"1743962400000","1686.03","1686.03","1672.64","1677.21","123.97284"
"1743962700000","1677.21","1679.83","1661.88","1668","144.09454"
"1743963000000","1668","1676.07","1667.9","1673.8","74.31429"
"1743963300000","1673.8","1673.8","1647.17","1649.92","191.83495"
"1743963600000","1649.92","1654.06","1623.96","1645.99","341.66164"
"1743963900000","1645.99","1652.24","1626.66","1626.94","167.13037"
"1743964200000","1626.94","1639.37","1626.68","1636.46","117.28776"
"1743964500000","1636.46","1642.14","1623","1623","103.35803"
"1743964800000","1623","1633.39","1618.57","1618.72","183.76228"
"1743965100000","1618.72","1631.89","1608.75","1614.64","236.49615"
"1743965400000","1614.64","1618.36","1601.72","1614.8","294.80679"
"1743965700000","1614.8","1628.7","1613.49","1618.27","193.24488"
"1743966000000","1618.27","1633.85","1615.61","1619.51","200.80117"
"1743966300000","1619.51","1626.73","1607.65","1611.93","160.91613"
"1743966600000","1611.93","1621.82","1607.65","1619.27","147.69771"
"1743966900000","1619.27","1631.84","1616.72","1625.74","202.9105"
"1743967200000","1625.74","1631.05","1612.31","1616.93","129.94849"
"1743967500000","1616.93","1618.47","1613.86","1618.2","98.54529"
"1743967800000","1618.2","1625.92","1616.13","1619.99","71.10169"
"1743968100000","1619.99","1625.97","1619.71","1623.81","87.0636"
"1743968400000","1623.81","1623.84","1620","1620.75","56.5591"
"1743968700000","1620.75","1620.81","1611.92","1616.17","90.2099"
"1743969000000","1616.17","1623.72","1614.68","1623.25","43.75553"
"1743969300000","1623.25","1628.95","1623.25","1627.3","49.52275"
"1743969600000","1627.3","1630.17","1623.16","1625.07","56.38701"
"1743969900000","1625.07","1629.66","1621.47","1621.5","44.24781"
"1743970200000","1621.5","1623.7","1618.94","1619.19","44.23108"
"1743970500000","1619.19","1624.41","1614.48","1623.63","53.10586"
"1743970800000","1623.63","1623.69","1618.12","1619.74","31.28533"
"1743971100000","1619.74","1619.76","1616.27","1617.11","32.91479"
"1743971400000","1617.11","1657.34","1584.44","1592.12","132.95999"
"1743971700000","1592.12","1596.11","1562","1591.81","426.00981"
"1743972000000","1591.81","1597.59","1585.06","1589.27","132.94396"
"1743972300000","1589.27","1589.35","1578.16","1578.89","101.77525"
"1743972600000","1578.89","1586.17","1571.24","1574.87","115.50736"
"1743972900000","1574.87","1579.77","1572.69","1575.12","77.88027"
"1743973200000","1575.12","1586.12","1572.31","1585.38","102.67881"
"1743973500000","1585.38","1590.48","1580.04","1580.27","74.48106"
"1743973800000","1580.27","1589.42","1580.09","1586.32","65.81461"
"1743974100000","1586.32","1596.13","1586.32","1591.78","80.75998"
"1743974400000","1591.78","1597.74","1591.62","1593.65","62.10078"
"1743974700000","1593.65","1594.11","1584.12","1587.29","59.71474"
"1743975000000","1587.29","1599.89","1585.69","1592.23","77.25461"
"1743975300000","1592.23","1595.19","1585.94","1589.71","45.16357"
"1743975600000","1589.71","1594.36","1588.24","1594.28","33.7226"
"1743975900000","1594.28","1594.9","1591.22","1594.29","38.73729"
"1743976200000","1594.29","1596.13","1589.6","1589.7","36.86352"
"1743976500000","1589.7","1590.44","1585.06","1587.04","44.68829"
"1743976800000","1587.04","1591.87","1569.09","1591.85","215.60652"
"1743977100000","1591.85","1602.48","1588.67","1595.14","250.13715"
"1743977400000","1595.14","1607.24","1594.32","1598.64","129.3954"
"1743977700000","1598.64","1602.24","1590","1592.88","127.09516"
"1743978000000","1592.88","1594.64","1586.55","1591.92","77.23548"
"1743978300000","1591.92","1598.92","1591.01","1593.54","62.8872"
"1743978600000","1593.54","1593.7","1585.59","1587.12","70.74036"
"1743978900000","1587.12","1589.42","1581.14","1587.23","66.32106"
"1743979200000","1587.23","1588.55","1580.84","1583.27","54.66082"
"1743979500000","1583.27","1584.08","1572.25","1575.93","141.94225"
"1743979800000","1575.93","1578.49","1565.1","1575.21","145.395"
"1743980100000","1575.21","1577.63","1569.1","1577.43","72.43775"
"1743980400000","1577.43","1580.82","1561.75","1569.64","144.37437"
"1743980700000","1569.64","1571.45","1555.58","1558.34","153.03549"
"1743981000000","1558.34","1567.23","1551.71","1565.38","212.7034"
"1743981300000","1565.38","1566.52","1537.56","1550.18","329.17899"
"1743981600000","1550.18","1554.39","1540.04","1548.55","188.84389"
"1743981900000","1548.55","1560.01","1548.11","1551.47","127.44364"
"1743982200000","1551.47","1563.92","1551.3","1563.1","141.08513"
"1743982500000","1563.1","1574.89","1563.1","1574.67","141.24131"
"1743982800000","1574.67","1581.39","1572.39","1580.38","115.18933"
"1743983100000","1580.38","1583.44","1577.86","1579.7","100.43571"
"1743983400000","1579.7","1579.83","1569.63","1575.4","79.85864"
"1743983700000","1575.4","1579.39","1571.5","1579.19","55.33944"
"1743984000000","1579.19","1584.95","1575.29","1575.31","106.93703"
"1743984300000","1575.31","1579.31","1574.53","1574.83","85.25443"
"1743984600000","1574.83","1577.21","1566.18","1566.65","106.7502"
"1743984900000","1566.65","1581.28","1566.55","1577.31","118.64966"
"1743985200000","1577.31","1579.09","1567.12","1569.83","90.16154"
"1743985500000","1569.83","1580.84","1569.3","1576.57","74.95324"
"1743985800000","1576.57","1580.84","1569.32","1571.75","79.37835"
"1743986100000","1571.75","1576.71","1569.1","1574.19","74.88985"
"1743986400000","1574.19","1574.41","1563.26","1564.63","111.87052"
"1743986700000","1564.63","1564.64","1557.19","1558.16","75.19543"
"1743987000000","1558.16","1561.26","1553.57","1561.19","63.07687"
"1743987300000","1561.19","1573.77","1560.12","1572.3","61.19004"
"1743987600000","1572.3","1581.07","1572.09","1574.65","78.21444"
"1743987900000","1574.65","1578.4","1570.49","1576.63","51.52098"
"1743988200000","1576.63","1587.16","1576.48","1583.69","87.85555"
"1743988500000","1583.69","1601.6","1582.64","1601.31","99.50055"
"1743988800000","1601.31","1611.93","1600.81","1610.11","107.36695"
"1743989100000","1610.11","1613.65","1606.73","1609.65","78.10368"
"1743989400000","1609.65","1613.18","1603.52","1609.76","57.29516"
"1743989700000","1609.76","1609.82","1595.58","1596.36","85.42715"
"1743990000000","1596.36","1597.78","1590.93","1591.99","49.21203"
"1743990300000","1591.99","1601.11","1588.74","1598.99","68.86009"
"1743990600000","1598.99","1603.78","1596.87","1602.56","100.92139"
"1743990900000","1602.56","1602.64","1599.06","1600.03","37.6468"
"1743991200000","1600.03","1602.17","1593.49","1599.19","61.12665"
"1743991500000","1599.19","1600.7","1595.73","1596.76","43.26537"
"1743991800000","1596.76","1596.86","1592.4","1594.98","26.86956"
"1743992100000","1594.98","1596.78","1592.37","1596.74","34.90353"
"1743992400000","1596.74","1600.29","1587.49","1587.94","47.43877"
"1743992700000","1587.94","1589.59","1581.66","1584.55","46.54241"
"1743993000000","1584.55","1588.1","1581.08","1587.15","39.40472"
"1743993300000","1587.15","1587.28","1574.21","1574.68","61.82111"
"1743993600000","1574.68","1580.53","1574.51","1576.38","40.39245"
"1743993900000","1576.38","1585.2","1576.25","1585.05","32.65638"
"1743994200000","1585.05","1586.03","1579.01","1579.28","38.43698"
"1743994500000","1579.28","1579.56","1575.98","1578.5","26.23019"
"1743994800000","1578.5","1581.5","1576.64","1577.42","37.64215"
"1743995100000","1577.42","1581.05","1574.71","1577.22","38.67425"
"1743995400000","1577.22","1577.53","1569.32","1569.55","68.86497"
"1743995700000","1569.55","1575","1566.85","1567.07","69.68979"
"1743996000000","1567.07","1568.62","1564.35","1565.86","67.23539"
"1743996300000","1565.86","1574.26","1564.42","1574.23","33.35601"
"1743996600000","1574.23","1574.52","1560","1560.52","77.58576"
"1743996900000","1560.52","1560.84","1543.47","1549.12","148.2547"
"1743997200000","1549.12","1554.36","1521.04","1525.51","207.31566"
"1743997500000","1525.51","1540.87","1525.36","1540.77","206.34077"
"1743997800000","1540.77","1541.18","1535","1541.03","95.47279"
"1743998100000","1541.03","1543.69","1536.48","1541.31","119.62997"
"1743998400000","1541.31","1550.4","1541.15","1550.02","78.87969"
"1743998700000","1550.02","1553.49","1540.38","1545.12","73.27058"
"1743999000000","1545.12","1545.12","1534.94","1544.15","78.99123"
"1743999300000","1544.15","1547.68","1538.55","1544.95","71.74993"
"1743999600000","1544.95","1557.37","1544.86","1552.27","100.4428"
"1743999900000","1552.27","1553.03","1549.98","1552.79","60.486"
"1744000200000","1552.79","1554.61","1543.13","1549.66","85.65664"
"1744000500000","1549.66","1552.3","1543.02","1543.78","68.31386"
"1744000800000","1543.78","1545.03","1535.2","1538.75","83.80697"
"1744001100000","1538.75","1546.28","1535.02","1536.16","71.0296"
"1744001400000","1536.16","1541.25","1535.76","1541.08","77.37135"
"1744001700000","1541.08","1550.23","1540.7","1549.28","83.89206"
"1744002000000","1549.28","1555.34","1542.14","1546.82","81.88601"
"1744002300000","1546.82","1546.82","1539.7","1545.24","73.09966"
"1744002600000","1545.24","1556.32","1543.08","1551.21","106.69677"
"1744002900000","1551.21","1556.17","1545.15","1555.17","70.33025"
"1744003200000","1555.17","1560.7","1552.86","1553.37","64.37217"
"1744003500000","1553.37","1556.86","1551.06","1551.26","44.20063"
"1744003800000","1551.26","1553.43","1547.09","1547.22","67.02116"
"1744004100000","1547.22","1547.28","1540.09","1542.07","51.67182"
"1744004400000","1542.07","1548.05","1541.69","1547.2","58.75546"
"1744004700000","1547.2","1548.38","1537.9","1539.94","65.16037"
"1744005000000","1539.94","1540.97","1537.91","1540.78","89.62985"
"1744005300000","1540.78","1540.92","1537.24","1540.08","48.14454"
"1744005600000","1540.08","1551.66","1538.3","1547.4","98.39106"
"1744005900000","1547.4","1551.41","1538.86","1539.03","78.4185"
"1744006200000","1539.03","1545.13","1538.83","1540.4","49.8197"
"1744006500000","1540.4","1540.91","1512","1517.75","246.99222"
"1744006800000","1517.75","1521.87","1513.52","1514.12","196.68516"
"1744007100000","1514.12","1516.33","1504.64","1506.34","324.85879"
"1744007400000","1506.34","1508.44","1484.09","1488.16","297.21337"
"1744007700000","1488.16","1497.08","1476.01","1484.53","541.17109"
"1744008000000","1484.53","1488.87","1461.03","1467.73","348.36391"
"1744008300000","1467.73","1473.71","1436","1457.22","602.42359"
"1744008600000","1457.22","1463.41","1412.35","1427.84","411.93932"
"1744008900000","1427.84","1438.23","1417.01","1430.39","724.16875"
"1744009200000","1430.39","1443.03","1430.31","1438.79","459.59754"
"1744009500000","1438.79","1455.77","1437.2","1450.89","346.66549"
"1744009800000","1450.89","1527.04","1439.63","1441.14","205.7273"
"1744010100000","1441.14","1463.4","1441.14","1459.04","218.93861"
"1744010400000","1459.04","1464","1456.63","1457.61","208.8903"
"1744010700000","1457.61","1458.44","1449.5","1449.64","104.90721"
"1744011000000","1449.64","1449.79","1442.43","1446","208.26409"
"1744011300000","1446","1462.64","1444.57","1462.46","158.68033"
"1744011600000","1462.46","1475.53","1462.36","1465.12","267.42773"
"1744011900000","1465.12","1467.74","1460.37","1461.97","123.5504"
"1744012200000","1461.97","1461.97","1453.05","1456.62","99.05674"
"1744012500000","1456.62","1466.48","1456.07","1460.29","115.23744"
"1744012800000","1460.29","1473.74","1456.13","1470.89","162.15103"
"1744013100000","1470.89","1494.14","1463.39","1465.5","117.75194"
"1744013400000","1465.5","1466.58","1460.06","1465.31","103.62723"
"1744013700000","1465.31","1482.41","1464.95","1481.82","134.44602"
"1744014000000","1481.82","1495.87","1480.61","1494.64","237.05532"
"1744014300000","1494.64","1494.97","1486.79","1490.25","102.78017"
"1744014600000","1490.25","1491.36","1481.66","1491.33","95.74499"
"1744014900000","1491.33","1504.75","1491.28","1494.56","194.95816"
"1744015200000","1494.56","1510.27","1494.56","1505.6","196.98102"
"1744015500000","1505.6","1508.96","1501.9","1502.61","116.27847"
"1744015800000","1502.61","1502.7","1491.85","1495.13","144.84558"
"1744016100000","1495.13","1502.17","1493.74","1494.54","76.62625"
"1744016400000","1494.54","1502.47","1493.93","1499.45","73.75924"
"1744016700000","1499.45","1499.53","1487.39","1490.72","74.50676"
"1744017000000","1490.72","1492.92","1484.11","1484.31","64.65777"
"1744017300000","1484.31","1485.67","1476.28","1476.41","76.66454"
"1744017600000","1476.41","1486.52","1476.17","1485.92","81.80753"
"1744017900000","1485.92","1495.87","1484.41","1493.59","76.32125"
"1744018200000","1493.59","1497.69","1489.04","1494.09","66.73749"
"1744018500000","1494.09","1497.63","1491.25","1497.34","43.53628"
"1744018800000","1497.34","1502.12","1496.85","1499.21","50.85293"
"1744019100000","1499.21","1505.29","1494.32","1504.42","61.15907"
"1744019400000","1504.42","1504.42","1492.66","1492.85","73.27728"
"1744019700000","1492.85","1494.12","1479.91","1485.06","121.39836"
"1744020000000","1485.06","1496.8","1482.09","1491.13","88.34313"
"1744020300000","1491.13","1497.27","1490.96","1495.01","83.5275"
"1744020600000","1495.01","1503.57","1494.28","1503.47","149.75618"
"1744020900000","1503.47","1519.64","1502.7","1515.4","183.09676"
"1744021200000","1515.4","1516.12","1509.32","1509.62","102.64572"
"1744021500000","1509.62","1509.62","1500.62","1504.74","85.38693"
"1744021800000","1504.74","1513.27","1502.92","1511.95","80.15945"
"1744022100000","1511.95","1512","1489.73","1501.28","178.9806"
"1744022400000","1501.28","1502.85","1494.67","1502.79","81.38044"
"1744022700000","1502.79","1503.14","1495.76","1496.1","66.83618"
"1744023000000","1496.1","1498.83","1492.7","1493.44","69.11259"
"1744023300000","1493.44","1493.71","1489.25","1492.36","53.35689"
"1744023600000","1492.36","1499.53","1490.75","1499.38","68.22338"
"1744023900000","1499.38","1503.08","1497.14","1502.25","41.24025"
"1744024200000","1502.25","1502.72","1494.34","1494.57","48.99632"
"1744024500000","1494.57","1495.18","1490.51","1494.77","54.98157"
"1744024800000","1494.77","1500.39","1494.23","1494.38","42.34362"
"1744025100000","1494.38","1497.33","1492.38","1495.64","46.09656"
"1744025400000","1495.64","1496.05","1482","1483.51","97.57473"
"1744025700000","1483.51","1487.03","1476.38","1481.67","118.12715"
"1744026000000","1481.67","1485.77","1480.23","1481.34","60.11612"
"1744026300000","1481.34","1481.98","1475.49","1476.93","54.11785"
"1744026600000","1476.93","1482.81","1476.55","1482.67","44.73417"
"1744026900000","1482.67","1484.52","1481.14","1482.78","40.79244"
"1744027200000","1482.78","1488.18","1480.86","1484.29","87.71422"
"1744027500000","1484.29","1484.91","1479.14","1481.88","53.89638"
"1744027800000","1481.88","1486.08","1479.38","1485.99","43.36367"
"1744028100000","1485.99","1487.48","1482.15","1483.79","59.96915"
"1744028400000","1483.79","1489.53","1482.94","1489.53","57.85356"
"1744028700000","1489.53","1519.13","1489.4","1516.85","244.45364"
"1744029000000","1516.85","1523.58","1511.93","1511.95","272.19736"
"1744029300000","1511.95","1516.46","1507.94","1509.36","119.07189"
"1744029600000","1509.36","1509.7","1503.56","1506.32","90.88101"
"1744029900000","1506.32","1516.76","1498.78","1511.62","164.7074"
"1744030200000","1511.62","1520.24","1511.31","1517.81","139.31654"
"1744030500000","1517.81","1524.83","1517.21","1518.68","175.21557"
"1744030800000","1518.68","1520.86","1514.66","1517.23","78.20092"
"1744031100000","1517.23","1523.35","1510.23","1517.09","105.70147"
"1744031400000","1517.09","1517.73","1511.27","1512.28","89.36295"
"1744031700000","1512.28","1515.89","1506.37","1512.34","88.55909"
"1744032000000","1512.34","1513.21","1506.58","1506.58","67.18114"
"1744032300000","1506.58","1507.63","1502.02","1502.99","88.94618"
"1744032600000","1502.99","1515.95","1494.74","1510.44","256.70875"
"1744032900000","1510.44","1510.68","1493.69","1499.36","194.10943"
"1744033200000","1499.36","1503.09","1488.21","1493.6","158.5402"
"1744033500000","1493.6","1515.78","1490.99","1510.79","236.13158"
"1744033800000","1510.79","1547.7","1510.61","1542.41","530.28498"
"1744034100000","1542.41","1556.14","1538.48","1551.76","247.78188"
"1744034400000","1551.76","1559.16","1539.4","1545.09","277.88034"
"1744034700000","1545.09","1553.83","1544.46","1549.1","239.74007"
