side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps,fee_taker_rate_applied,fee_maker_rate_applied,fee_paid_usd,notional_usd,risk_per_trade,risk_usd
LONG,2017-08-17 05:45:00+00:00,2017-08-17 05:50:00+00:00,2017-08-17 05:50:00+00:00,4297.899408010002,4313.692105075584,4288.498241301337,4305.581758718663,4314.123517427326,0.034907750451392335,0.40221564608982063,0.40221564608982063,0.0,0.12657188202993955,0.0,1.2256186020576878,TP2,True,0.0,0.0,4313.692105075584,1.0,0.0,0.0,0.0,150.03,0.03,150.0
LONG,2017-08-18 12:10:00+00:00,2017-08-18 12:15:00+00:00,2017-08-18 12:45:00+00:00,4339.667760010002,4297.842149788799,4299.561974578631,4378.038025441369,4417.276050872739,0.034574552057950805,-1.4461017379485295,-1.4461017379485295,0.0,0.0,0.0,-1.0428822119136483,STOP,False,0.0,0.5,,1.0,0.0,0.0,0.0,150.04206888267657,0.03,150.0120664693827
LONG,2017-08-19 20:40:00+00:00,2017-08-19 20:45:00+00:00,2017-08-19 20:50:00+00:00,4074.124662010002,4072.495012145198,4048.627781490806,4097.992218529194,4122.674437048388,0.03681739995651597,0.40182708081872903,0.40182708081872903,0.0,0.43182681624951313,0.0,0.42805447152841947,STOP,True,0.0,0.08333333333333333,4097.582419307341,1.0,0.0,0.0,0.0,149.9986771539277,0.03,149.96868341724425
LONG,2017-08-20 20:10:00+00:00,2017-08-20 20:15:00+00:00,2017-08-20 20:25:00+00:00,4158.751584010002,4129.753177598141,4131.405739894099,4184.434260125901,4210.948520241803,0.036071097623164496,-1.046004348598461,-1.046004348598461,0.0,0.0,0.0,-1.0604319357981307,STOP,False,0.0,0.16666666666666666,,1.0,0.0,0.0,0.0,150.01073437731478,0.03,149.98073822966882
LONG,2017-08-20 20:40:00+00:00,2017-08-20 20:55:00+00:00,2017-08-20 22:20:00+00:00,4139.957826010002,4138.301842879598,4111.7363214527295,4166.5236785672705,4193.917357124541,0.03622726469061097,0.4436611287606391,0.4436611287606391,0.0,0.4736569983548036,0.0,0.433945982739904,STOP,True,0.0,1.4166666666666667,4166.107026199414,1.0,0.0,0.0,0.0,149.9793479708307,0.03,149.94935809921088
LONG,2017-08-22 11:00:00+00:00,2017-08-22 11:05:00+00:00,2017-08-22 13:30:00+00:00,3886.257096010002,3884.702593171598,3831.928887610115,3939.031112409885,3992.5822248097697,0.03859566075045754,0.9808240091861465,0.9808240091861465,0.0,1.0108225412794787,0.0,0.4677644629483462,STOP,True,0.0,2.4166666666666665,3938.637209298644,1.0,0.0,0.0,0.0,149.99266046666034,0.03,149.9626679330737
LONG,2017-08-23 02:55:00+00:00,2017-08-23 03:00:00+00:00,2017-08-23 06:00:00+00:00,4098.8196000100015,4041.876481699622,4043.4938792513226,4152.506120768678,4207.0122415273545,0.036601291520981766,-2.0841916733919477,-2.0841916733919477,0.0,0.0,0.0,-1.0292340981648516,STOP,False,0.0,3.0,,1.0,0.0,0.0,0.0,150.02209107187994,0.03,149.9920926533493
LONG,2017-08-24 13:55:00+00:00,2017-08-24 14:00:00+00:00,2017-08-24 14:15:00+00:00,4160.711976010002,4191.332645581051,4143.944089633436,4175.815910386564,4191.751820763127,0.03604180094204331,0.8164733405261353,0.8164733405261353,0.0,0.26466130183022185,0.0,1.3510057659947852,TP2,True,0.0,0.25,4191.332645581051,1.0,0.0,0.0,0.0,149.95955281652817,0.03,149.92956690314753
LONG,2017-08-25 08:50:00+00:00,2017-08-25 08:55:00+00:00,2017-08-25 10:55:00+00:00,4334.366700010002,4311.26552731402,4312.990723603461,4354.009276416538,4374.518552823077,0.03460345242944901,-0.7993803304499103,-0.7993803304499103,0.0,0.0,0.0,-1.080707250823577,STOP,False,0.0,2.0,,1.0,0.0,0.0,0.0,149.984051915584,0.03,149.95406110336333
LONG,2017-08-25 17:25:00+00:00,2017-08-25 17:35:00+00:00,2017-08-25 17:35:00+00:00,4416.063036010002,4378.5299048914,4380.28201769848,4450.077982321521,4484.975964633041,0.03395786348305398,-1.2745449426170479,-1.2745449426170479,0.0,0.0,0.0,-1.0489676618989663,STOP,False,0.0,0.0,,1.0,0.0,0.0,0.0,149.96006570938854,0.03,149.93007969344984
LONG,2017-08-26 23:05:00+00:00,2017-08-26 23:10:00+00:00,2017-08-27 03:25:00+00:00,4330.866000010002,4329.133653609998,4283.357512087994,4376.642487932006,4423.2849758540115,0.03461705389025985,0.7547638868654993,0.7547638868654993,0.0,0.7847482512082627,0.0,0.45893354198931446,STOP,True,0.0,4.25,4376.204823683212,1.0,0.0,0.0,0.0,149.92182171384033,0.03,149.8918433451713
LONG,2017-08-27 15:55:00+00:00,2017-08-27 16:05:00+00:00,2017-08-27 17:10:00+00:00,4325.8650000100015,4324.134654009998,4289.395830276265,4360.604169743735,4396.20833947747,0.0346623089621805,0.5645235929186757,0.5645235929186757,0.0,0.5945124867504802,0.0,0.4465794471682629,STOP,True,0.0,1.0833333333333333,4360.168109326761,1.0,0.0,0.0,0.0,149.9444691590296,0.03,149.91448626177728
LONG,2017-09-05 09:30:00+00:00,2017-09-05 09:35:00+00:00,2017-09-05 12:15:00+00:00,4118.173470010002,4265.890550101446,4042.8664091051864,4191.833590914814,4266.317181819628,0.036414543813180975,4.023042707061056,4.023042707061056,0.0,1.333517664588537,0.0,1.4670471465912263,TP2,True,0.0,2.6666666666666665,4265.890550101446,1.0,0.0,0.0,0.0,149.96140825395875,0.03,149.93142196956484
LONG,2017-09-05 13:10:00+00:00,2017-09-05 13:15:00+00:00,2017-09-05 14:15:00+00:00,4235.7369780100025,4234.042683218799,4185.4753014951,4284.3046985249,4333.7193970398,0.0354323520210495,0.822827710725045,0.822827710725045,0.0,0.8528441354597286,0.0,0.46203189461926264,STOP,True,0.0,1.0,4283.876268055048,1.0,0.0,0.0,0.0,150.08212367342682,0.03,150.05211325077667
LONG,2017-09-05 15:00:00+00:00,2017-09-05 15:05:00+00:00,2017-09-05 15:20:00+00:00,4242.838398010002,4217.677313126247,4219.365059149907,4264.614940870092,4287.239881730185,0.03537886654182227,-0.8901706641498116,-0.8901706641498116,0.0,0.0,0.0,-1.071900552099529,STOP,False,0.0,0.25,,1.0,0.0,0.0,0.0,150.10681344171485,0.03,150.07679808209843
LONG,2017-09-05 20:45:00+00:00,2017-09-05 20:50:00+00:00,2017-09-05 21:15:00+00:00,4388.487522010001,4386.732127001197,4357.312564897106,4417.907435122893,4448.204870235786,0.034198593986665166,0.46548950010699164,0.46548950010699164,0.0,0.49550552070314563,0.0,0.43661210602459577,STOP,True,0.0,0.4166666666666667,4417.46564437938,1.0,0.0,0.0,0.0,150.08010298076633,0.03,150.05009296217392
LONG,2017-09-06 00:20:00+00:00,2017-09-06 00:25:00+00:00,2017-09-06 01:50:00+00:00,4403.880600010002,4513.824956750974,4347.3618078202935,4458.638192199706,4514.276384389413,0.034082229763078876,2.7991068163762387,2.7991068163762387,0.0,0.9255324025763854,0.0,1.4531103615954912,TP2,True,0.0,1.4166666666666667,4513.824956750974,1.0,0.0,0.0,0.0,150.09407045870657,0.03,150.06405764717712
LONG,2017-09-06 11:30:00+00:00,2017-09-06 11:35:00+00:00,2017-09-06 11:55:00+00:00,4515.862992010002,4584.365839189574,4480.027839204132,4549.892160815868,4584.824321621736,0.033255672442576656,1.697320083076932,1.697320083076932,0.0,0.5582659594830623,0.0,1.4242582879768786,TP2,True,0.0,0.3333333333333333,4584.365839189574,1.0,0.0,0.0,0.0,150.1780604578388,0.03,150.14803085166844
LONG,2017-09-07 04:35:00+00:00,2017-09-07 04:40:00+00:00,2017-09-07 05:30:00+00:00,4505.890998010002,4559.782562227945,4477.365706971723,4532.6142930482765,4560.238586086553,0.03334057355373205,1.3363168242664527,1.3363168242664527,0.0,0.43792899389944123,0.0,1.4050969316902513,TP2,True,0.0,0.8333333333333334,4559.782562227945,1.0,0.0,0.0,0.0,150.22899024425158,0.03,150.19895045416075
LONG,2017-09-07 15:10:00+00:00,2017-09-07 15:15:00+00:00,2017-09-07 15:50:00+00:00,4677.265266010002,4752.5026526086785,4638.00602481314,4714.653975206859,4752.977950403719,0.0321275530081426,1.8016269166104033,1.8016269166104033,0.0,0.5930303535388548,0.0,1.4283851009196082,TP2,True,0.0,0.5833333333333334,4752.5026526086785,1.0,0.0,0.0,0.0,150.26908776688055,0.03,150.23903995888875
LONG,2017-09-08 10:45:00+00:00,2017-09-08 10:50:00+00:00,2017-09-08 13:00:00+00:00,4644.948804010002,4643.0908244883985,4607.066716560883,4680.973283459118,4717.926566908235,0.03236271350383147,0.5452858744267896,0.5452858744267896,0.0,0.5753505039036134,0.0,0.4447801701058239,STOP,True,0.0,2.1666666666666665,4680.505186130772,1.0,0.0,0.0,0.0,150.32314738414033,0.03,150.29308876638706
LONG,2017-09-10 16:25:00+00:00,2017-09-10 16:30:00+00:00,2017-09-10 17:10:00+00:00,4100.820000010002,4162.782250012415,4068.400715080299,4131.599284939701,4163.198569869402,0.03666084081518372,1.6924179293660973,1.6924179293660973,0.0,0.5566238374215668,0.0,1.423973033393833,TP2,True,0.0,0.6666666666666666,4162.782250012415,1.0,0.0,0.0,0.0,150.3395092320884,0.03,150.30944734261985
LONG,2017-09-11 15:35:00+00:00,2017-09-11 15:40:00+00:00,2017-09-11 15:45:00+00:00,4222.704372010002,4237.721891128311,4213.717147165559,4230.00285285444,4238.14570569888,0.03561468638944557,0.38985615881851,0.38985615881851,0.0,0.12243404194547296,0.0,1.2180066737174857,TP2,True,0.0,0.08333333333333333,4237.721891128311,1.0,0.0,0.0,0.0,150.39029192447694,0.03,150.3602198805008
LONG,2017-09-12 00:00:00+00:00,2017-09-12 00:10:00+00:00,2017-09-12 00:20:00+00:00,4210.521936010002,4208.837727235597,4199.80151174258,4219.55848827742,4229.43697654484,0.035720509769129286,0.12377848977400552,0.12377848977400552,0.0,0.15385888776368828,0.0,0.32323289971121727,STOP,True,0.0,0.16666666666666666,4219.136532428593,1.0,0.0,0.0,0.0,150.40198994837843,0.03,150.37191556526537
LONG,2017-09-12 00:35:00+00:00,2017-09-12 00:45:00+00:00,2017-09-12 02:10:00+00:00,4232.516334010002,4230.823327476398,4199.094176307533,4264.2458237124665,4296.821647414933,0.035535764584573755,0.5261080356324671,0.5261080356324671,0.0,0.5561891764416101,0.0,0.4429704815901667,STOP,True,0.0,1.4166666666666667,4263.819399130095,1.0,0.0,0.0,0.0,150.40570404574257,0.03,150.3756289199586
LONG,2017-09-12 02:20:00+00:00,2017-09-12 02:25:00+00:00,2017-09-12 02:40:00+00:00,4237.817394010002,4290.406098245654,4210.037409133085,4263.902590886915,4290.83518176383,0.0354950382373896,1.3886991948623502,1.3886991948623502,0.0,0.45538016101273593,0.0,1.4083432946447187,TP2,True,0.0,0.25,4290.406098245654,1.0,0.0,0.0,0.0,150.4214904434598,0.03,150.39141216102757
LONG,2017-09-12 10:30:00+00:00,2017-09-12 10:35:00+00:00,2017-09-12 11:05:00+00:00,4314.752778010003,4350.861496892856,4295.186686737245,4332.593313282756,4351.2966265555115,0.03487179161650499,0.9330993098310927,0.9330993098310927,0.0,0.30351144962018345,0.0,1.3675698962620249,TP2,True,0.0,0.5,4350.861496892856,1.0,0.0,0.0,0.0,150.46315975150083,0.03,150.43307313687345
LONG,2017-09-16 07:10:00+00:00,2017-09-16 07:15:00+00:00,2017-09-16 09:45:00+00:00,3820.753998010002,3771.8734418842187,3773.3827950022196,3866.5972050177797,3913.20441002556,0.039387816752340855,-1.9252983874348604,-1.9252983874348604,0.0,0.0,0.0,-1.0318622501048365,STOP,False,0.0,2.5,,1.0,0.0,0.0,0.0,150.49115832939165,0.03,150.4610661161684
LONG,2017-09-17 20:10:00+00:00,2017-09-17 20:20:00+00:00,2017-09-17 20:35:00+00:00,3720.733998010002,3694.100617208639,3695.578848748138,3744.401151271861,3768.8123025337227,0.040431105235267044,-1.076817021950841,-1.076817021950841,0.0,0.0,0.0,-1.058764570391168,STOP,False,0.0,0.25,,1.0,0.0,0.0,0.0,150.43338782597826,0.03,150.40330716454534
LONG,2017-09-17 20:40:00+00:00,2017-09-17 20:45:00+00:00,2017-09-18 02:10:00+00:00,3720.744000010002,3810.6150544189377,3674.5019229978293,3765.4980770221705,3810.996154034341,0.04042231254125876,2.7133190620988135,2.7133190620988135,0.0,0.8969211372335757,0.0,1.4515846852863377,TP2,True,0.0,5.416666666666667,3810.6150544189377,1.0,0.0,0.0,0.0,150.4010768544176,0.03,150.37100265388682
LONG,2017-09-19 10:00:00+00:00,2017-09-19 10:05:00+00:00,2017-09-19 11:05:00+00:00,3950.3799180100023,4015.7232973489436,3916.3225450950363,3982.857454924964,4016.1249098399276,0.03809316972783729,1.8555683996446262,1.8555683996446262,0.0,0.6110001797702524,0.0,1.430272246066276,TP2,True,0.0,1.0,4015.7232973489436,1.0,0.0,0.0,0.0,150.48249270619496,0.03,150.4524022257498
LONG,2017-09-24 01:25:00+00:00,2017-09-24 01:30:00+00:00,2017-09-24 04:20:00+00:00,3758.261502010002,3726.3061954569207,3727.797314382674,3787.2226856373263,3816.9353712646525,0.04005526779099419,-1.279978361326983,-1.279978361326983,0.0,0.0,0.0,-1.0489466170571895,STOP,False,0.0,2.8333333333333335,,1.0,0.0,0.0,0.0,150.5381708915947,0.03,150.50806927773914
LONG,2017-09-25 06:45:00+00:00,2017-09-25 07:00:00+00:00,2017-09-25 09:30:00+00:00,3774.754800010002,3746.840380474401,3748.3397163609457,3799.660283659054,3825.3205673081084,0.039870076822072234,-1.1129500513279538,-1.1129500513279538,0.0,0.0,0.0,-1.0567605958195803,STOP,False,0.0,2.5,,1.0,0.0,0.0,0.0,150.49976386088468,0.03,150.46966992689931
LONG,2017-09-25 17:35:00+00:00,2017-09-25 17:40:00+00:00,2017-09-25 23:40:00+00:00,3910.782000010002,3909.217687209998,3882.6022087484134,3937.3977912715864,3964.795582533173,0.038474752282602234,0.47435019382826527,0.47435019382826527,0.0,0.5044434675645901,0.0,0.4375074757218664,STOP,True,0.0,6.0,3937.004051492459,1.0,0.0,0.0,0.0,150.46636868164455,0.03,150.43628142535948
LONG,2017-10-01 07:15:00+00:00,2017-10-01 07:20:00+00:00,2017-10-01 12:40:00+00:00,4317.853398010002,4270.989303376699,4272.698382729791,4361.2816172902085,4405.573234570417,0.03485079000202128,-1.6332507207000797,-1.6332507207000797,0.0,0.0,0.0,-1.0378491590022894,STOP,False,0.0,5.333333333333333,,1.0,0.0,0.0,0.0,150.4806020335606,0.03,150.45051193117433
LONG,2017-10-01 19:20:00+00:00,2017-10-01 19:25:00+00:00,2017-10-01 21:00:00+00:00,4318.303488010001,4316.576166614797,4296.086614864382,4338.793385155617,4360.146770301235,0.034835808814761754,0.31924748201431097,0.31924748201431097,0.0,0.349333800956797,0.0,0.412494960288999,STOP,True,0.0,1.5833333333333333,4338.359505817101,1.0,0.0,0.0,0.0,150.43159471243524,0.03,150.40151440955333
LONG,2017-10-06 03:30:00+00:00,2017-10-06 03:45:00+00:00,2017-10-06 05:50:00+00:00,4312.482324010002,4349.775457096123,4292.324760943031,4330.915239076969,4350.2104781439375,0.03488505291135697,0.9644488588171476,0.9644488588171476,0.0,0.313962398347342,0.0,1.3715188796749573,TP2,True,0.0,2.0833333333333335,4349.775457096123,1.0,0.0,0.0,0.0,150.4411740523806,0.03,150.41109183401377
LONG,2017-10-13 01:35:00+00:00,2017-10-13 01:40:00+00:00,2017-10-13 02:05:00+00:00,5437.847352010002,5565.348453277279,5372.187478124171,5501.332521895829,5565.905043781658,0.027670896875988924,2.634769366658889,2.634769366658889,0.0,0.8707344542879721,0.0,1.4501713651783912,TP2,True,0.0,0.4166666666666667,5565.348453277279,1.0,0.0,0.0,0.0,150.4701133048382,0.03,150.44002529977826
LONG,2017-10-15 01:15:00+00:00,2017-10-15 01:20:00+00:00,2017-10-15 01:25:00+00:00,5873.174400010002,5838.34006528084,5840.676335815166,5903.323664204834,5934.647328399668,0.025633356331832717,-0.892920914694946,-0.892920914694946,0.0,0.0,0.0,-1.0718895291830135,STOP,False,0.0,0.08333333333333333,,1.0,0.0,0.0,0.0,150.5491721944542,0.03,150.51906838077804
LONG,2017-10-15 01:35:00+00:00,2017-10-15 01:45:00+00:00,2017-10-15 03:20:00+00:00,5861.161998010001,5858.817533210798,5825.144431253669,5894.835568766331,5929.681137522662,0.025681320403802808,0.39471704597634993,0.39471704597634993,0.0,0.42482152181824373,0.0,0.4267309700320613,STOP,True,0.0,1.5833333333333333,5894.246085209454,1.0,0.0,0.0,0.0,150.52237920948787,0.03,150.4922807533372
LONG,2017-10-16 18:30:00+00:00,2017-10-16 18:35:00+00:00,2017-10-16 20:45:00+00:00,5700.599892010002,5698.319652053198,5655.074603187364,5743.845396832636,5788.230793655272,0.02640673366677763,0.5332956096696202,0.5332956096696202,0.0,0.5634024542874487,0.0,0.4436092704815735,STOP,True,0.0,2.1666666666666665,5743.271012292952,1.0,0.0,0.0,0.0,150.53422308916944,0.03,150.5041222647165
LONG,2017-10-16 21:30:00+00:00,2017-10-16 21:35:00+00:00,2017-10-16 21:50:00+00:00,5703.160404010002,5713.664467833385,5695.912054303737,5708.127945716264,5714.235891422527,0.026397683826563677,0.19667320769280813,0.19667320769280813,0.0,0.05803172984095114,0.0,1.0278748500637351,TP2,True,0.0,0.25,5713.664467833385,1.0,0.0,0.0,0.0,150.5502251572332,0.03,150.5201211330066
LONG,2017-10-17 04:10:00+00:00,2017-10-17 04:25:00+00:00,2017-10-17 05:55:00+00:00,5651.130000010002,5593.33486474747,5595.573093985065,5704.426906034935,5758.8538120598705,0.026641773686543534,-1.5397649138475336,-1.5397649138475336,0.0,0.0,0.0,-1.040287146958643,STOP,False,0.0,1.5,,1.0,0.0,0.0,0.0,150.55612653350323,0.03,150.52602132923738
LONG,2017-10-17 17:25:00+00:00,2017-10-17 17:35:00+00:00,2017-10-18 00:05:00+00:00,5621.1139980100015,5577.186781071723,5579.4185484911195,5660.56145152888,5701.13290304776,0.026775817818457722,-1.1761871580112135,-1.1761871580112135,0.0,0.0,0.0,-1.0535254433073264,STOP,False,0.0,6.5,,1.0,0.0,0.0,0.0,150.50992434749833,0.03,150.47982838182196
LONG,2017-10-19 03:40:00+00:00,2017-10-19 03:45:00+00:00,2017-10-19 03:50:00+00:00,5570.113800010002,5567.885754489997,5563.009559366043,5574.990440653957,5580.9808812979145,0.027014642263747796,0.028245106268617082,0.028245106268617082,0.0,0.05834003260374872,0.0,0.14717238510660893,STOP,True,0.0,0.08333333333333333,5574.432941609892,1.0,0.0,0.0,0.0,150.47463167563504,0.03,150.44454276708163
