side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps
SHORT,2022-01-21 23:30:00+00:00,2022-01-21 23:35:00+00:00,2022-01-22 00:30:00+00:00,111.98759799000202,112.03239302919802,114.25748993957842,109.7625100404216,107.5150200908432,69.47730464480871,75.35913720741439,71.11026403206037,3.8598433522544235,76.91525649981283,1.5253531897984225,0.4778457978550913,STOP,True,0.3890298230995869,0.9166666666666666,109.77348629142564,1.0
SHORT,2022-01-22 08:35:00+00:00,2022-01-22 08:40:00+00:00,2022-01-22 09:45:00+00:00,101.67965999000201,96.90675240593677,104.10146863516661,99.2985313448334,96.8970626996668,65.91085507301543,235.43707999064515,231.17508915588297,3.926901168088447,78.14386996553512,1.3091011187086876,1.4749526950371001,TP2,True,0.3350896666737254,1.0833333333333333,96.90675240593677,1.0
SHORT,2022-01-23 17:55:00+00:00,2022-01-23 18:00:00+00:00,2022-01-23 18:25:00+00:00,98.330329990002,96.88241979559469,99.08863372382878,97.61136625617122,96.87273252234245,223.6806917174221,241.25224067018908,227.05225401762925,13.100256841111538,79.31746375532157,4.367192260291076,1.4223276870381545,TP2,True,1.099729811448301,0.4166666666666667,96.88241979559469,1.0
SHORT,2022-01-23 20:55:00+00:00,2022-01-23 21:00:00+00:00,2022-01-23 22:50:00+00:00,95.680859990002,95.719132333998,96.78773757988466,94.61226240011536,93.5245248102307,158.15365188162195,80.7266863911507,72.43682977437791,7.53324274564313,83.75314187566914,2.9929542277683296,0.4611458525232538,STOP,True,0.7566138711296494,1.8333333333333333,94.62172362635536,1.0
SHORT,2022-01-24 11:30:00+00:00,2022-01-24 11:35:00+00:00,2022-01-24 14:35:00+00:00,83.863223990002,87.57463561465408,87.53961976674739,80.22038021325261,76.56076043650522,47.601332283003416,-176.6681379840655,-178.69947220739834,1.6321341041856248,0.0,0.0,-1.0095245044421441,STOP,False,0.3992001191472029,3.0,,1.0
LONG,2022-01-24 19:45:00+00:00,2022-01-24 19:55:00+00:00,2022-01-24 20:20:00+00:00,88.67773201000199,91.22176900737013,87.3745539667101,89.94544605328988,91.23089209657978,131.3487981370713,249.74374768210032,242.07283639435468,7.088525611693875,82.66564667182601,2.362608962875742,1.4590318320759725,TP2,True,0.5823856760517528,0.4166666666666667,91.22176900737013,1.0
SHORT,2022-01-26 02:40:00+00:00,2022-01-26 02:45:00+00:00,2022-01-26 03:20:00+00:00,93.091377990002,94.09199330115005,94.05437155252905,92.16562842747096,91.22125686494192,186.47742576703888,-186.59216740597356,-195.30920610379573,6.981094644953977,0.0,0.0,-1.0390674975254053,STOP,False,1.7359440528681958,0.5833333333333334,,1.0
LONG,2022-01-26 10:20:00+00:00,2022-01-26 10:25:00+00:00,2022-01-26 11:55:00+00:00,96.029202010002,98.00927667634784,95.00546072289687,97.01453929710313,98.01907858420626,169.47540424809733,250.46011587301723,239.7814497369943,9.864936744509581,82.67313861282815,3.2879868214985897,1.443582737527003,TP2,True,0.8137293915133645,1.5,98.00927667634784,1.0
LONG,2022-01-26 13:05:00+00:00,2022-01-26 13:20:00+00:00,2022-01-26 13:50:00+00:00,97.11942001000199,99.83166503535497,95.72917541486248,98.4708246051375,99.841649200275,129.43898576550515,262.36004450798623,254.08392499443434,7.647567552340453,86.82492189337263,2.548937813603102,1.4579458004011137,TP2,True,0.6285519612114382,0.5,99.83166503535497,1.0
LONG,2022-01-26 16:05:00+00:00,2022-01-26 16:15:00+00:00,2022-01-26 18:00:00+00:00,99.499896010002,97.18010990805897,97.21899750706179,101.74100251293821,104.00200501587642,81.8489421247219,-189.87203839966992,-193.90604460695923,3.219610084295467,0.0,0.0,-1.0170492457041342,STOP,False,0.8143961229938502,1.75,,1.0
