symbol,side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps,fee_taker_rate_applied,fee_maker_rate_applied,fee_paid_usd,notional_usd,risk_per_trade,risk_usd,intended_risk_usd,effective_risk_usd,effective_risk_pct,position_notional,portfolio_risk_budget_hit,entry_fill_type,entry_slippage_bps_applied,entry_slip_bps_implied,exit_fill_type,exit_slippage_bps_applied,exit_slip_bps_implied,spread_half_bps_used,time_to_fill_steps_entry,time_to_fill_steps_exit
BTCUSDT,LONG,2017-08-17 05:45:00+00:00,2017-08-17 05:50:00+00:00,2017-08-17 05:50:00+00:00,4297.469704010001,4313.907811251454,4288.498241301337,4305.581758718663,4314.123517427326,0.23271833634261557,2.831586727389392,2.831586727389392,0.0,0.9188622424631108,0.0,1.3562383109879037,TP2,True,,,,,,,,,,1.9878238761201272,30.0,1.9878238761201272,0.001987823876120127,1000.0,0,,,,,,,,,
BTCUSDT,LONG,2017-08-18 12:10:00+00:00,2017-08-18 12:15:00+00:00,2017-08-18 12:45:00+00:00,4339.2338800100015,4298.702062183715,4299.561974578631,4378.038025441369,4417.276050872739,0.2311310930960353,-9.36816335935906,-9.36816335935906,0.0,0.0,0.0,-1.0216756010472883,STOP,False,,,,,,,,,,9.06912770888243,30.08494760182168,9.06912770888243,0.009043520197123378,1002.8315867273893,0,,,,,,,,,
BTCUSDT,LONG,2017-08-19 20:40:00+00:00,2017-08-19 20:45:00+00:00,2017-08-19 20:50:00+00:00,4073.7173310100006,4072.9025875437987,4048.627781490806,4097.992218529194,4122.674437048388,0.24389585456682436,2.8359288581790105,2.8359288581790105,0.0,2.9352851351500338,0.0,0.4634448383434354,STOP,True,,,,,,,,,,6.019890778343935,29.803902701040908,6.019890778343935,0.006059499158947754,993.4634233680302,0,,,,,,,,,
BTCUSDT,LONG,2017-08-20 20:10:00+00:00,2017-08-20 20:15:00+00:00,2017-08-20 20:25:00+00:00,4158.335792010001,4130.57945874612,4131.405739894099,4184.434260125901,4210.948520241803,0.2396148440142699,-6.650829465432952,-6.650829465432952,0.0,0.0,0.0,-1.0306824934620558,STOP,False,,,,,,,,,,6.353210301825487,29.888980566786277,6.353210301825487,0.006376808624465505,996.2993522262093,0,,,,,,,,,
BTCUSDT,LONG,2017-08-20 20:40:00+00:00,2017-08-20 20:55:00+00:00,2017-08-20 22:20:00+00:00,4139.543913010001,4138.716004227399,4111.7363214527295,4166.5236785672705,4193.917357124541,0.2390957816638727,3.101494362856679,3.101494362856679,0.0,3.200469111618009,0.0,0.4664828763991756,STOP,True,,,,,,,,,,6.5497129872994595,29.68945568282329,6.5497129872994595,0.006618221355020094,989.6485227607764,0,,,,,,,,,
ETHUSDT,LONG,2017-08-21 14:50:00+00:00,2017-08-21 14:55:00+00:00,2017-08-21 18:50:00+00:00,335.76357301000104,327.71750052025465,327.783057131681,343.67694288831905,351.62388576663807,2.9569892982279304,-23.792150244946246,-23.792150244946246,0.0,0.0,0.0,-1.0082145831705505,STOP,False,,,,,,,,,,23.499025044818012,29.78250051370899,23.499025044818012,0.02367063675597151,992.750017123633,0,,,,,,,,,
BTCUSDT,LONG,2017-08-22 11:00:00+00:00,2017-08-22 11:05:00+00:00,2017-08-22 13:30:00+00:00,3885.8685480100007,3885.091374300399,3831.928887610115,3939.031112409885,3992.5822248097697,0.2493791930150697,6.5073554180589985,6.5073554180589985,0.0,6.604260894325512,0.0,0.48376684936240516,STOP,True,,,,,,,,,,13.354533195342592,29.068736006360602,13.354533195342592,0.013782367275020612,968.9578668786868,0,,,,,,,,,
ETHUSDT,LONG,2017-08-23 02:55:00+00:00,2017-08-23 03:00:00+00:00,2017-08-23 04:40:00+00:00,316.291626010001,324.21642065423373,312.273683872076,320.246316147924,324.232632285848,3.084377481394745,18.29571366317572,18.29571366317572,0.0,6.0741845905011385,0.0,1.4763120098682008,TP2,True,,,,,,,,,,12.295303729533275,29.26395666890237,12.295303729533275,0.012604553651419596,975.4652222967458,0,,,,,,,,,
BTCUSDT,LONG,2017-08-23 02:55:00+00:00,2017-08-23 03:00:00+00:00,2017-08-23 06:00:00+00:00,4098.409800010001,4042.6851804754724,4043.4938792513226,4152.506120768678,4207.0122415273545,0.23803446127241715,-13.264379790511965,-13.264379790511965,0.0,0.0,0.0,-1.0147261261338751,STOP,False,,,,,,,,,,12.974335090841064,29.26395666890237,12.974335090841064,0.013300663923510078,975.4652222967458,0,,,,,,,,,
ETHUSDT,LONG,2017-08-23 06:20:00+00:00,2017-08-23 06:25:00+00:00,2017-08-23 07:25:00+00:00,318.56185301000096,318.49814063939897,314.59301857564157,322.4669814443584,326.4039628787168,3.0781921832751316,5.8874930665385685,5.8874930665385685,0.0,5.985552527121056,0.0,0.481916388545525,STOP,True,,,,,,,,,,12.11878547694139,29.414896685082283,12.11878547694139,0.012359845020044636,980.4965561694095,0,,,,,,,,,
BTCUSDT,LONG,2017-08-24 13:55:00+00:00,2017-08-24 14:00:00+00:00,2017-08-24 14:15:00+00:00,4160.295988010001,4191.542233172089,4143.944089633436,4175.815910386564,4191.751820763127,0.23711839025009782,5.519805113799449,5.519805113799449,0.0,1.8152754367022716,0.0,1.423607695907001,TP2,True,,,,,,,,,,3.778697415660614,29.59152147707844,3.778697415660614,0.003830858192189532,986.384049235948,0,,,,,,,,,
ETHUSDT,LONG,2017-08-25 06:40:00+00:00,2017-08-25 06:50:00+00:00,2017-08-25 06:50:00+00:00,331.403137010001,329.50309998612926,329.56901378888705,333.170986231113,334.97197245222594,2.9933423493973925,-5.687461288978241,-5.687461288978241,0.0,0.0,0.0,-1.0359374997268498,STOP,False,,,,,,,,,,5.390968326338613,29.75711563049242,5.390968326338613,0.005434970640246898,991.9038543497475,0,,,,,,,,,
ETHUSDT,LONG,2017-08-25 10:15:00+00:00,2017-08-25 10:20:00+00:00,2017-08-25 10:30:00+00:00,329.712968010001,329.647025416399,328.38369418901584,330.9763058309842,332.27261165196836,2.9914353100911635,1.766212826459614,1.766212826459614,0.0,1.8648443279296467,0.0,0.44416973893851514,STOP,True,,,,,,,,,,3.877815005568771,29.586491791823075,3.877815005568771,0.003932012317838064,986.2163930607692,0,,,,,,,,,
BTCUSDT,LONG,2017-08-25 08:50:00+00:00,2017-08-25 08:55:00+00:00,2017-08-25 10:55:00+00:00,4333.933350010001,4312.128125458741,4312.990723603461,4354.009276416538,4374.518552823077,0.22757964533483174,-4.962425269822099,-4.962425269822099,0.0,0.0,0.0,-1.041188632599155,STOP,False,,,,,,,,,,4.667493850674052,29.586491791823075,4.667493850674052,0.004732727911962875,986.2163930607692,0,,,,,,,,,
ETHUSDT,LONG,2017-08-25 10:35:00+00:00,2017-08-25 10:45:00+00:00,2017-08-25 10:55:00+00:00,331.773174010001,328.2889115121987,328.3545824286844,335.1254175913156,338.51083517263123,2.978183534869015,-10.376773202116455,-10.376773202116455,0.0,0.0,0.0,-1.0192099333668936,STOP,False,,,,,,,,,,10.082394899330227,29.639478176616862,10.082394899330227,0.010205032800426712,987.9826058872288,0,,,,,,,,,
BTCUSDT,LONG,2017-08-25 17:25:00+00:00,2017-08-25 17:35:00+00:00,2017-08-25 17:35:00+00:00,4415.621518010002,4379.4059612949395,4380.28201769848,4450.077982321521,4484.975964633041,0.220295301077892,-7.978116970248084,-7.978116970248084,0.0,0.0,0.0,-1.0247897224300737,STOP,False,,,,,,,,,,7.687861520327366,29.179302222458706,7.687861520327366,0.00790409050399791,972.6434074152902,0,,,,,,,,,
ETHUSDT,LONG,2017-08-25 18:55:00+00:00,2017-08-25 19:05:00+00:00,2017-08-25 19:30:00+00:00,335.03350001000103,331.27762188371076,331.34389066184315,338.65610935815687,342.31221870631373,2.879597881839541,-10.815418696912925,-10.815418696912925,0.0,0.0,0.0,-1.0179609199454867,STOP,False,,,,,,,,,,10.52812473472624,28.939958713351263,10.52812473472624,0.010913759247903651,964.6652904450422,0,,,,,,,,,
ETHUSDT,LONG,2017-08-27 00:00:00+00:00,2017-08-27 00:10:00+00:00,2017-08-27 01:30:00+00:00,333.02329901000104,332.95669435019903,330.23800436087294,335.7419956591271,338.4939913082542,2.864500050210169,3.774415494204777,3.774415494204777,0.0,3.869810019878322,0.0,0.4730747051063399,STOP,True,,,,,,,,,,7.883091675102692,28.615496152443875,7.883091675102692,0.008264499381496251,953.8498717481292,0,,,,,,,,,
ETHUSDT,LONG,2017-08-27 01:45:00+00:00,2017-08-27 01:50:00+00:00,2017-08-27 02:25:00+00:00,334.483445010001,334.41654832099897,331.4681505199132,337.4318495000868,340.4136989901736,2.87842696081409,4.122823047891873,4.122823047891873,0.0,4.21910166449818,0.0,0.4750176505189982,STOP,True,,,,,,,,,,8.583035965355597,28.880696912191702,8.583035965355597,0.008915680938847795,962.6898970730567,0,,,,,,,,,
BTCUSDT,LONG,2017-08-26 23:05:00+00:00,2017-08-26 23:10:00+00:00,2017-08-27 03:25:00+00:00,4330.433000010001,4329.566913409999,4283.357512087994,4376.642487932006,4423.2849758540115,0.2202886539828929,4.970215305049315,4.970215305049315,0.0,5.065609830722828,0.0,0.47927882630093516,STOP,True,,,,,,,,,,10.274810882751995,28.615496152443875,10.274810882751995,0.010771937164410638,953.8498717481292,0,,,,,,,,,
