side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_usdt,pnl_R,exit_reason,took_tp1,month
SHORT,2022-12-17 10:30:00+00:00,2022-12-17 10:35:00+00:00,2022-12-17 10:50:00+00:00,12.335828990005,12.430168539847296,12.423956561566513,12.260043418433487,12.178086846866973,23.925759098509584,-2.2571453429886086,-1.0704884767696914,STOP,False,2022-12
SHORT,2022-12-17 18:55:00+00:00,2022-12-17 19:00:00+00:00,2022-12-17 19:05:00+00:00,12.251870990005,12.325314692531897,12.31915511497441,12.196844865025586,12.135689740051173,31.952272760766913,-2.3466932157000753,-1.0915457778530486,STOP,False,2022-12
SHORT,2022-12-17 21:20:00+00:00,2022-12-17 21:25:00+00:00,2022-12-17 22:40:00+00:00,12.257867990004998,12.323165831965877,12.317007328301726,12.210992651698271,12.157985313396544,36.72336641202939,-2.3979565762441455,-1.1041354847978093,STOP,False,2022-12
SHORT,2022-12-18 13:05:00+00:00,2022-12-18 13:10:00+00:00,2022-12-18 14:25:00+00:00,12.393799990005,12.32601149424051,12.440074200771859,12.35992577922814,12.319851568456281,48.38043174334738,2.3097481809551805,1.0317058040471292,TP2,True,2022-12
LONG,2022-12-18 22:05:00+00:00,2022-12-18 22:10:00+00:00,2022-12-18 22:35:00+00:00,12.436215010005,12.518824959023549,12.382456263612532,12.477543756387469,12.525087502774937,40.85054895462123,2.4040532439121574,1.0947048752174309,TP2,True,2022-12
SHORT,2022-12-19 05:05:00+00:00,2022-12-19 05:10:00+00:00,2022-12-19 06:00:00+00:00,12.279856990005,12.285996918500002,12.32989876057466,12.242101219425338,12.198202448850678,44.332935386890654,0.5651294715805193,0.25473510613954525,STOP,True,2022-12
SHORT,2022-12-19 06:15:00+00:00,2022-12-19 06:20:00+00:00,2022-12-19 07:00:00+00:00,12.255868990005,12.261996924500004,12.310387668816478,12.213612311183521,12.165224632367043,40.20440228886848,0.6035070398568906,0.275336259291045,STOP,True,2022-12
LONG,2022-12-20 11:10:00+00:00,2022-12-20 11:15:00+00:00,2022-12-20 11:30:00+00:00,12.341167510005002,12.33499692625,12.293347929311981,12.376652090688022,12.418304171376043,46.694827434785495,0.5399246055900563,0.24180127206812865,STOP,True,2022-12
LONG,2022-12-20 12:40:00+00:00,2022-12-20 12:45:00+00:00,2022-12-20 13:05:00+00:00,12.368181010005001,12.307410558894965,12.313567342566248,12.410432677433754,12.458865344867506,40.13779293906903,-2.4391917834684507,-1.1127333863485334,STOP,False,2022-12
SHORT,2022-12-21 00:35:00+00:00,2022-12-21 00:40:00+00:00,2022-12-21 01:10:00+00:00,12.215888990004999,12.221996934500002,12.284313274087825,12.159686705912172,12.097373421824345,31.067236757823153,0.6837043878077897,0.3216292054410626,STOP,True,2022-12
SHORT,2022-12-21 06:00:00+00:00,2022-12-21 06:05:00+00:00,2022-12-21 07:05:00+00:00,12.044974490005,12.050996977250003,12.104594254091603,11.997405725908395,11.943811461816791,36.12502485940029,0.642078497015639,0.2981190426803072,STOP,True,2022-12
SHORT,2022-12-21 15:45:00+00:00,2022-12-21 15:50:00+00:00,2022-12-21 17:50:00+00:00,12.028982490005,12.034996981250002,12.077600246228771,11.992399733771228,11.949799477542456,45.444799501251346,0.558336286397853,0.25270669638461607,STOP,True,2022-12
SHORT,2022-12-23 13:50:00+00:00,2022-12-23 13:55:00+00:00,2022-12-24 05:20:00+00:00,11.859067490005,11.636885448997848,11.981965027979586,11.748034952020413,11.631069914040827,16.544862251529622,2.7079022498080363,1.3317620796578487,TP2,True,2022-12
SHORT,2022-12-24 10:40:00+00:00,2022-12-24 10:50:00+00:00,2022-12-24 11:20:00+00:00,11.237378490005,11.302522301880767,11.296873864948292,11.189126115051707,11.135252240103414,36.031579097606794,-2.347234410321332,-1.0949390929607339,STOP,False,2022-12
SHORT,2022-12-25 04:20:00+00:00,2022-12-25 04:25:00+00:00,2022-12-25 05:55:00+00:00,11.437278490005,11.442997129250001,11.482222566053785,11.403777413946212,11.364554837892426,49.2998828373752,0.5442842173254355,0.2456446994576571,STOP,True,2022-12
SHORT,2022-12-26 15:15:00+00:00,2022-12-26 15:20:00+00:00,2022-12-26 15:35:00+00:00,11.286353990004999,11.264587349994876,11.308521049470325,11.275478930529673,11.258957871059346,116.9885491095039,1.5795770514862342,0.6091010867369246,TP2,True,2022-12
SHORT,2022-12-27 07:05:00+00:00,2022-12-27 07:10:00+00:00,2022-12-27 08:20:00+00:00,11.228382990004999,11.233997181500001,11.273866706937376,11.194133273062622,11.154266556125245,48.447565554243255,0.5580786217535298,0.2532605112846811,STOP,True,2022-12
SHORT,2022-12-27 16:45:00+00:00,2022-12-27 16:50:00+00:00,2022-12-27 17:40:00+00:00,10.858567990005,10.715303195226761,10.941025874441898,10.786974105558102,10.709948221116203,25.065155144568074,2.625138769593457,1.270134406204978,TP2,True,2022-12
SHORT,2022-12-28 16:30:00+00:00,2022-12-28 16:35:00+00:00,2022-12-28 19:40:00+00:00,10.013990490005,9.851599608572108,10.105161849781554,9.932838130218444,9.84667627043689,22.471023246581368,2.6805326583628144,1.308397849604574,TP2,True,2022-12
SHORT,2022-12-28 20:55:00+00:00,2022-12-28 21:00:00+00:00,2022-12-28 21:25:00+00:00,9.846074490005,9.745152245426352,9.906358932812918,9.795641047187083,9.740282104374165,35.07927806608555,2.5688181185013526,1.2147235675680483,TP2,True,2022-12
SHORT,2022-12-29 04:05:00+00:00,2022-12-29 04:15:00+00:00,2022-12-29 04:50:00+00:00,9.687153990005,9.778252039184867,9.773365356506615,9.610634623493384,9.529269256986769,23.929067638544723,-2.1798913805645315,-1.0566825799955388,STOP,False,2022-12
SHORT,2022-12-29 06:00:00+00:00,2022-12-29 06:05:00+00:00,2022-12-29 06:55:00+00:00,9.706144490005,9.623534613393,9.757137359616191,9.664862620383808,9.618725250767616,42.061696803025896,2.5039184029336323,1.167411403111863,TP2,True,2022-12
SHORT,2022-12-29 10:25:00+00:00,2022-12-29 10:30:00+00:00,2022-12-29 10:45:00+00:00,9.427283990005,9.492129786627263,9.487386093580472,9.376613886419527,9.321227782839054,35.12158650908801,-2.277487255819548,-1.0789272382260995,STOP,False,2022-12
LONG,2023-01-01 00:20:00+00:00,2023-01-01 00:25:00+00:00,2023-01-01 03:15:00+00:00,10.003999510005002,9.907384146818465,9.912340316976954,10.08565970302305,10.172319396046097,22.365936029712522,-2.160893032517523,-1.054071719319758,STOP,False,2023-01
SHORT,2023-01-01 08:00:00+00:00,2023-01-01 08:05:00+00:00,2023-01-01 09:10:00+00:00,9.750122490005,9.754997551250002,9.795104605484108,9.714895374515892,9.674790759031785,48.17231685530136,0.6140671325788518,0.283386033374625,STOP,True,2023-01
SHORT,2023-01-01 16:10:00+00:00,2023-01-01 16:20:00+00:00,2023-01-01 16:30:00+00:00,9.833080990004998,9.88727708752341,9.882335919563628,9.793664060436369,9.749328130872739,43.5671455516486,-2.3611692689160035,-1.1003182423375517,STOP,False,2023-01
SHORT,2023-01-01 16:40:00+00:00,2023-01-01 16:45:00+00:00,2023-01-01 17:20:00+00:00,9.840077490005,9.921575553160915,9.916617244538646,9.773382735461354,9.701765480922708,26.864596615253035,-2.189412591608096,-1.0647808273292756,STOP,False,2023-01
LONG,2023-01-02 14:55:00+00:00,2023-01-02 15:00:00+00:00,2023-01-02 15:05:00+00:00,11.117556010005002,11.055402227063402,11.060932693410107,11.163067326589895,11.214134643179788,37.54717249228168,-2.333698809156086,-1.097671183520963,STOP,False,2023-01
LONG,2023-01-02 15:10:00+00:00,2023-01-02 15:15:00+00:00,2023-01-02 15:20:00+00:00,11.099547010005,11.093997236499998,11.043443741458374,11.144556278541627,11.195112547083253,37.7783821673476,0.6401021151735539,0.30200751017019256,STOP,True,2023-01
LONG,2023-01-02 16:10:00+00:00,2023-01-02 16:15:00+00:00,2023-01-02 17:05:00+00:00,11.136565510005001,11.064837663323456,11.07037284974833,11.191627170251673,11.252254330503344,31.501652219251834,-2.2595456805978604,-1.0836223593886445,STOP,False,2023-01
LONG,2023-01-02 19:15:00+00:00,2023-01-02 19:20:00+00:00,2023-01-02 19:45:00+00:00,11.135565010005001,11.189831979103808,11.09728516802461,11.162714851975393,11.195429693950784,58.163450483904626,2.2054258264506896,0.9905403173040734,TP2,True,2023-01
SHORT,2023-01-03 02:55:00+00:00,2023-01-03 03:00:00+00:00,2023-01-03 03:20:00+00:00,11.121436490005,11.126997208250001,11.174720181678845,11.079279798321155,11.03155960664231,39.93543291544331,0.6201240623368115,0.2914243792432883,STOP,True,2023-01
LONG,2023-01-03 13:00:00+00:00,2023-01-03 13:05:00+00:00,2023-01-03 13:25:00+00:00,11.840917510005001,11.83499705125,11.76318607388004,11.906813946119964,11.978627882239927,26.533868067056453,0.7167138776446637,0.34749499739111134,STOP,True,2023-01
LONG,2023-01-03 18:00:00+00:00,2023-01-03 18:05:00+00:00,2023-01-03 18:10:00+00:00,12.935464510005001,12.685159916494776,12.691505669329441,13.166494350670561,13.403988691341121,8.025602256019242,-2.008845110367647,-1.026011571530234,STOP,False,2023-01
LONG,2023-01-03 22:20:00+00:00,2023-01-03 22:25:00+00:00,2023-01-03 22:55:00+00:00,13.130562010005,13.415594993341674,12.974846941792562,13.273153078207441,13.422306146414881,12.742625977869974,2.6822429676465136,1.3517878514674828,TP2,True,2023-01
LONG,2023-01-04 01:10:00+00:00,2023-01-04 01:15:00+00:00,2023-01-04 03:30:00+00:00,13.595794510005001,13.588996612749998,13.251652641222535,13.926347378777468,14.263694747554934,5.651838163432504,0.8952279864135516,0.4602633776425488,STOP,True,2023-01
SHORT,2023-01-04 11:35:00+00:00,2023-01-04 11:40:00+00:00,2023-01-04 12:35:00+00:00,13.650171490004999,13.473455759264208,13.75213878596741,13.561861194032588,13.466722398065176,20.060813555310734,2.590303362380051,1.266313349190813,TP2,True,2023-01
LONG,2023-01-05 21:40:00+00:00,2023-01-05 21:45:00+00:00,2023-01-05 22:40:00+00:00,13.494744010005,13.358671175227194,13.365353852153271,13.61064616784673,13.733292325693458,15.605439960071886,-2.1234764533218393,-1.0516474903271646,STOP,False,2023-01
SHORT,2023-01-06 08:55:00+00:00,2023-01-06 09:00:00+00:00,2023-01-06 09:55:00+00:00,13.153419990005,13.159996700000002,13.241432153147437,13.078567826852561,12.997135663705123,23.428094858616703,0.7231804146281476,0.35072521251464917,STOP,True,2023-01
LONG,2023-01-07 00:40:00+00:00,2023-01-07 00:50:00+00:00,2023-01-07 01:25:00+00:00,13.421707510005,13.29596108075022,13.302612386943693,13.527387633056307,13.639775256112614,16.98031464654126,-2.1352139344251837,-1.0558486865163086,STOP,False,2023-01
LONG,2023-01-08 05:00:00+00:00,2023-01-08 05:05:00+00:00,2023-01-08 08:50:00+00:00,13.302648010005,13.400221675485506,13.240537445972734,13.351462574027266,13.406925138054532,34.295778631208,2.395774455410306,1.1247080137863072,TP2,True,2023-01
LONG,2023-01-08 17:10:00+00:00,2023-01-08 17:15:00+00:00,2023-01-08 17:50:00+00:00,13.717855510005002,13.60829554203999,13.615103093586784,13.806896926413218,13.902793842826435,19.878549127568796,-2.1778932056073566,-1.0662519849566017,STOP,False,2023-01
LONG,2023-01-08 19:55:00+00:00,2023-01-08 20:00:00+00:00,2023-01-08 20:05:00+00:00,13.552773010005,13.545996623499997,13.474070090395806,13.617929929604195,13.68985984920839,26.411268538459243,0.68103526740738,0.32763440279898637,STOP,True,2023-01
LONG,2023-01-09 09:10:00+00:00,2023-01-09 09:15:00+00:00,2023-01-09 09:40:00+00:00,16.209100510005,16.20099595975,16.06403520307664,16.337964816923364,16.474929623846727,13.872394724490501,0.7809518313999705,0.3880692656256472,STOP,True,2023-01
LONG,2023-01-09 21:55:00+00:00,2023-01-09 22:00:00+00:00,2023-01-09 22:50:00+00:00,16.396194010005,16.387995912999997,16.209375142658885,16.56662487734112,16.745249744682237,10.642870025970526,0.8192320354589558,0.41202866733804167,STOP,True,2023-01
SHORT,2023-01-11 17:30:00+00:00,2023-01-11 17:35:00+00:00,2023-01-11 17:45:00+00:00,15.457267490004998,15.580038531005773,15.572252404803372,15.357747575196626,15.250495160393253,17.73787267524918,-2.177697093479535,-1.0677143277103247,STOP,False,2023-01
LONG,2023-01-12 20:20:00+00:00,2023-01-12 20:25:00+00:00,2023-01-12 21:15:00+00:00,16.537264510005002,16.35268279976402,16.360863231379707,16.697136788620295,16.86527356724059,11.27584564872792,-2.0813148742555563,-1.0463739927478923,STOP,False,2023-01
LONG,2023-01-13 06:00:00+00:00,2023-01-13 06:05:00+00:00,2023-01-13 10:30:00+00:00,16.919455510005,16.716426305779994,16.72478870013006,17.097211319869945,17.28342262973989,10.149433747029745,-2.060631456993885,-1.042957473620889,STOP,False,2023-01
LONG,2023-01-13 17:00:00+00:00,2023-01-13 17:10:00+00:00,2023-01-13 17:20:00+00:00,16.701346510005003,16.8985620682349,16.585992226988548,16.800007793011456,16.90701557602291,17.60717725850305,2.5308278163782525,1.2460605268503047,TP2,True,2023-01
SHORT,2023-01-14 10:10:00+00:00,2023-01-14 10:15:00+00:00,2023-01-14 11:00:00+00:00,22.230878990005,22.241994429500004,22.768958441489886,21.715041538510114,21.188083087020228,3.585198703601871,0.8853011668575163,0.4589140970425034,STOP,True,2023-01
LONG,2023-01-14 15:30:00+00:00,2023-01-14 15:35:00+00:00,2023-01-14 16:55:00+00:00,22.310149510005,23.019216857601677,21.933133903143233,22.664866116856768,23.030732223713535,5.168959181341413,2.7200394772028287,1.3957665176655327,TP2,True,2023-01
SHORT,2023-01-15 08:10:00+00:00,2023-01-15 08:15:00+00:00,2023-01-15 08:35:00+00:00,22.538724990005,22.549994352500004,22.834956404767254,22.265043575232745,21.98008716046549,6.658844130019701,0.8366156132975111,0.42412708100406205,STOP,True,2023-01
LONG,2023-01-16 04:05:00+00:00,2023-01-16 04:10:00+00:00,2023-01-16 04:25:00+00:00,23.351670010005,23.16831833677556,23.17990829092102,23.50009172907898,23.660183448157962,11.861783017556444,-2.1748777637535537,-1.06747693378519,STOP,False,2023-01
SHORT,2023-01-16 10:25:00+00:00,2023-01-16 10:40:00+00:00,2023-01-16 14:15:00+00:00,23.400293990004997,22.808796403653883,23.719301132599256,23.10469884740074,22.797397704801483,6.158234246025748,2.695891374505159,1.3722896177363324,TP2,True,2023-01
SHORT,2023-01-16 16:25:00+00:00,2023-01-16 16:30:00+00:00,2023-01-16 18:40:00+00:00,23.066460990004998,23.41917712949262,23.407473392796224,22.748526587203774,22.41905318440755,5.7625322904246605,-2.0325381431513527,-1.0343205601925345,STOP,False,2023-01
LONG,2023-01-16 23:40:00+00:00,2023-01-16 23:45:00+00:00,2023-01-17 00:00:00+00:00,23.723856010005,23.482337286381682,23.494084328545956,23.929915691454045,24.14783137290809,8.686772858562046,-2.098018293205593,-1.0511248474558748,STOP,False,2023-01
SHORT,2023-01-17 15:25:00+00:00,2023-01-17 15:30:00+00:00,2023-01-17 15:40:00+00:00,23.476255990004997,23.166416985996975,23.654580201893065,23.321419778106932,23.154839566213866,11.327388895572708,2.5657357424953537,1.2701990975330544,TP2,True,2023-01
SHORT,2023-01-17 16:50:00+00:00,2023-01-17 16:55:00+00:00,2023-01-17 17:40:00+00:00,23.266360990004998,23.2779941705,23.4263143969338,23.129685583066195,22.98137117613239,12.758535422430835,0.7239026094861104,0.3547201207873511,STOP,True,2023-01
SHORT,2023-01-18 00:45:00+00:00,2023-01-18 00:50:00+00:00,2023-01-18 01:00:00+00:00,22.867560490005,22.878994270250004,23.13540822847323,22.62259175152677,22.36618351305354,7.382362015192949,0.8202677619324045,0.41483206770443326,STOP,True,2023-01
SHORT,2023-01-18 01:15:00+00:00,2023-01-18 01:20:00+00:00,2023-01-18 02:45:00+00:00,22.830578990004998,23.13435138473368,23.12278998973881,22.561209990261187,22.280419990522375,6.746235568752252,-2.0493201341236844,-1.0395652285690915,STOP,False,2023-01
SHORT,2023-01-19 00:50:00+00:00,2023-01-19 00:55:00+00:00,2023-01-19 03:10:00+00:00,21.030479490005,21.349255883356033,21.338586590061002,20.743413389938997,20.445826789877994,6.346159411643682,-2.023005808874488,-1.0346285213586175,STOP,False,2023-01
SHORT,2023-01-19 07:55:00+00:00,2023-01-19 08:00:00+00:00,2023-01-19 08:05:00+00:00,21.253367990005,21.442576946956557,21.431861016448334,21.096138963551663,20.928277937103328,11.217235060221194,-2.122401345624887,-1.0600355695779784,STOP,False,2023-01
SHORT,2023-01-19 08:45:00+00:00,2023-01-19 08:50:00+00:00,2023-01-19 09:15:00+00:00,21.284352490005002,21.294994666250005,21.43323459233045,21.15676538766955,21.018530785339102,13.575998304460638,0.7220160064018635,0.35721736103678664,STOP,True,2023-01
SHORT,2023-01-20 00:00:00+00:00,2023-01-20 00:05:00+00:00,2023-01-20 01:55:00+00:00,21.208390490005,21.5171288816476,21.5063756938007,20.931624286199302,20.644248582398603,6.532644759950513,-2.0168782363595747,-1.036086314722775,STOP,False,2023-01
SHORT,2023-01-20 02:40:00+00:00,2023-01-20 02:45:00+00:00,2023-01-20 06:00:00+00:00,21.402293490005,20.94103061592193,21.654217318372346,21.171782661627653,20.930565333255306,7.759488015761972,2.642834328471646,1.351971775643869,TP2,True,2023-01
LONG,2023-01-20 14:00:00+00:00,2023-01-20 14:05:00+00:00,2023-01-20 15:05:00+00:00,21.307648510005002,21.495643662415848,21.192301584576867,21.401698435423135,21.50639686084627,17.934090691825364,2.433156002308919,1.1762091950180462,TP2,True,2023-01
LONG,2023-01-21 13:50:00+00:00,2023-01-21 14:00:00+00:00,2023-01-21 16:10:00+00:00,25.366677010005,26.05112949865526,24.998919225277508,25.709080794722492,26.064161579444985,5.300823441604576,2.687522077978569,1.3786271495541176,TP2,True,2023-01
LONG,2023-01-22 06:05:00+00:00,2023-01-22 06:10:00+00:00,2023-01-22 08:05:00+00:00,25.252620010005,25.043223878423426,25.055751754300577,25.424248265699422,25.608496521398845,10.24919401922198,-2.146141579454087,-1.0636358352052453,STOP,False,2023-01
SHORT,2023-01-23 15:35:00+00:00,2023-01-23 15:40:00+00:00,2023-01-23 17:55:00+00:00,24.146920490004998,24.486563939162302,24.474326775774415,23.84367320422558,23.528346418451164,5.968410764950355,-2.0271316181953214,-1.037376079567713,STOP,False,2023-01
SHORT,2023-01-24 12:45:00+00:00,2023-01-24 12:50:00+00:00,2023-01-24 13:40:00+00:00,24.462762490005,24.2172475864343,24.609927478036333,24.340072501963668,24.205145013927336,13.906368907708968,2.475576021326799,1.2096452428116,TP2,True,2023-01
SHORT,2023-01-25 00:50:00+00:00,2023-01-25 00:55:00+00:00,2023-01-25 01:25:00+00:00,22.793597490005,22.35535896252258,23.03540655045598,22.574593429544016,22.344186869088034,8.16463107260231,2.636993321138564,1.3356722242415093,TP2,True,2023-01
SHORT,2023-01-25 02:55:00+00:00,2023-01-25 03:00:00+00:00,2023-01-25 03:15:00+00:00,22.669659490005,22.892416438786274,22.880975950810868,22.481024029189133,22.281048068378265,9.436323782173234,-2.1020066934290846,-1.0541391235295974,STOP,False,2023-01
LONG,2023-01-25 23:05:00+00:00,2023-01-25 23:10:00+00:00,2023-01-26 06:20:00+00:00,24.559273510005003,24.54699387325,23.957100976028237,25.136899043971766,25.72679807794353,3.1885507736188026,0.881279479235128,0.45898593550856126,STOP,True,2023-01
SHORT,2023-01-26 17:20:00+00:00,2023-01-26 17:25:00+00:00,2023-01-26 18:30:00+00:00,24.369808990005,24.603683083182762,24.59138738948802,24.17261259051198,23.963225191023962,8.991998696713924,-2.1029955410495758,-1.0554913914146438,STOP,False,2023-01
LONG,2023-01-26 20:00:00+00:00,2023-01-26 20:15:00+00:00,2023-01-26 21:05:00+00:00,24.541264510005,24.36690823589248,24.379097784784875,24.678902235215126,24.828804460430252,12.519313790071793,-2.182820906882395,-1.075166769729412,STOP,False,2023-01
SHORT,2023-01-27 09:55:00+00:00,2023-01-27 10:00:00+00:00,2023-01-27 10:55:00+00:00,23.800093990005,23.61526601237849,23.916267844880814,23.707732135119187,23.603464280238374,17.93449526362182,2.379333316736026,1.141977972274371,TP2,True,2023-01
SHORT,2023-01-27 12:20:00+00:00,2023-01-27 12:25:00+00:00,2023-01-27 12:50:00+00:00,23.722132990005,23.733994056500002,23.838307474923628,23.629692505076374,23.525385020152747,17.968385223236645,0.6177941613304266,0.2959538500611963,STOP,True,2023-01
LONG,2023-01-28 04:05:00+00:00,2023-01-28 04:10:00+00:00,2023-01-28 05:10:00+00:00,24.607297510005,24.945658230213365,24.413431365568602,24.776568654431397,24.958137298862795,10.321593818909015,2.555851538678361,1.277282275735406,TP2,True,2023-01
LONG,2023-01-29 11:25:00+00:00,2023-01-29 11:35:00+00:00,2023-01-29 13:10:00+00:00,24.354171010005,24.689677753746047,24.161985630934943,24.522014389065056,24.702028768130113,10.440534688707714,2.5636164733685947,1.2776443192058677,TP2,True,2023-01
LONG,2023-01-29 14:30:00+00:00,2023-01-29 14:35:00+00:00,2023-01-29 16:30:00+00:00,24.552270010005,24.539993874999997,24.35818861591357,24.72181140408643,24.90362279817286,10.366969629419229,0.7511095153014464,0.3733082041499629,STOP,True,2023-01
SHORT,2023-01-31 06:50:00+00:00,2023-01-31 06:55:00+00:00,2023-01-31 07:05:00+00:00,23.848069990004998,24.003648469070047,23.991652642748672,23.728347337251325,23.59669468450265,14.323230883887454,-2.22838647621275,-1.083546487630297,STOP,False,2023-01
LONG,2023-01-31 17:10:00+00:00,2023-01-31 17:15:00+00:00,2023-01-31 18:35:00+00:00,24.185086510005,24.011669994785464,24.023681835703314,24.322318184296684,24.47163635859337,12.582189690108839,-2.181959489889848,-1.0744206508877097,STOP,False,2023-01
SHORT,2023-02-01 09:40:00+00:00,2023-02-01 09:45:00+00:00,2023-02-01 10:15:00+00:00,23.433277490005,23.59036636059118,23.57857707205515,23.31142290794485,23.177845825889698,14.014992872941887,-2.2015994016837896,-1.0811378007402668,STOP,False,2023-02
SHORT,2023-02-03 01:10:00+00:00,2023-02-03 01:15:00+00:00,2023-02-03 02:40:00+00:00,24.324831490005,24.073982375895913,24.474524284902092,24.199475695097906,24.061951400195813,13.563129218355048,2.4692027428157166,1.2161746709951524,TP2,True,2023-02
SHORT,2023-02-03 19:45:00+00:00,2023-02-03 19:50:00+00:00,2023-02-03 20:05:00+00:00,24.460763490004997,24.47299387175,24.616220775569,24.329779204430995,24.186558418861992,13.057588232895913,0.6958977289618193,0.3428241199506215,STOP,True,2023-02
SHORT,2023-02-04 03:00:00+00:00,2023-02-04 03:05:00+00:00,2023-02-04 05:10:00+00:00,24.510738490005,24.40160209367931,24.58979629000784,24.456203689992158,24.389407389984317,28.004269487084606,2.120526615077514,0.9577998280251745,TP2,True,2023-02
SHORT,2023-02-04 07:15:00+00:00,2023-02-04 07:20:00+00:00,2023-02-04 09:45:00+00:00,24.448769490005,24.551866371118273,24.539596572831858,24.382403407168137,24.303806824336277,23.832353201077602,-2.4570412846210465,-1.1350896440195504,STOP,False,2023-02
SHORT,2023-02-04 23:10:00+00:00,2023-02-04 23:15:00+00:00,2023-02-04 23:35:00+00:00,24.587699990005,24.408412912309053,24.7018925825467,24.4981073974533,24.3962148049066,18.300283383785853,2.348206503900442,1.12367453455967,TP2,True,2023-02
SHORT,2023-02-05 01:35:00+00:00,2023-02-05 01:40:00+00:00,2023-02-05 02:35:00+00:00,24.215885990005,24.320123637287008,24.307969652460777,24.148030327539225,24.06806066507845,23.368095174745886,-2.4358352624775734,-1.1319885037377577,STOP,False,2023-02
SHORT,2023-02-05 04:15:00+00:00,2023-02-05 04:20:00+00:00,2023-02-05 05:15:00+00:00,24.242872490005,24.354616436194185,24.342445213587393,24.167554766412604,24.08010954282521,21.27481217170745,-2.3773314665003222,-1.1222345052831726,STOP,False,2023-02
SHORT,2023-02-05 11:10:00+00:00,2023-02-05 11:25:00+00:00,2023-02-05 12:15:00+00:00,24.259863990004998,24.129505580949473,24.34927655623964,24.194723423760355,24.11744685752071,23.970650660463967,2.1981280049451226,1.025591934734278,TP2,True,2023-02
SHORT,2023-02-05 18:25:00+00:00,2023-02-05 18:35:00+00:00,2023-02-05 19:35:00+00:00,23.422282990005,23.433994131500004,23.58168705959304,23.28631292040696,23.13862585081392,12.564019287897128,0.7074533635210091,0.3532399515704931,STOP,True,2023-02
LONG,2023-02-07 12:35:00+00:00,2023-02-07 12:40:00+00:00,2023-02-07 13:20:00+00:00,23.368678510005,23.237666327703366,23.24929097318996,23.46470904681004,23.57241808362008,17.232872766916,-2.2577162685200842,-1.0973690034714805,STOP,False,2023-02
SHORT,2023-02-09 12:55:00+00:00,2023-02-09 13:00:00+00:00,2023-02-09 14:30:00+00:00,22.724631990005,22.935088483191407,22.92362666985648,22.54837331014352,22.360746630287043,9.854065080275419,-2.073851980425386,-1.0575985917989545,STOP,False,2023-02
SHORT,2023-02-11 07:10:00+00:00,2023-02-11 07:15:00+00:00,2023-02-11 07:40:00+00:00,20.286851490005,20.296994915750002,20.368936551781154,20.225063428218846,20.15312686643769,25.61702937711535,0.5319645683195962,0.2529821104374454,STOP,True,2023-02
LONG,2023-02-11 15:50:00+00:00,2023-02-11 15:55:00+00:00,2023-02-11 16:15:00+00:00,20.495242510005,20.405595265081566,20.415803166664897,20.554196853335103,20.623393696670206,26.620480754930938,-2.3864527582168495,-1.1284993197845177,STOP,False,2023-02
SHORT,2023-02-11 18:15:00+00:00,2023-02-11 18:20:00+00:00,2023-02-11 20:25:00+00:00,20.333827990005002,20.45996489441376,20.449740024401557,20.238259955598444,20.132519921196888,17.343568260195696,-2.187664011743049,-1.0882123246773567,STOP,False,2023-02
LONG,2023-02-12 08:05:00+00:00,2023-02-12 08:10:00+00:00,2023-02-12 08:40:00+00:00,20.870430010005002,20.971366116327676,20.79907149257495,20.92092852742505,20.981857044850102,29.986374226715085,2.113651951217123,0.9877878952375772,TP2,True,2023-02
LONG,2023-02-14 05:50:00+00:00,2023-02-14 05:55:00+00:00,2023-02-14 06:35:00+00:00,20.900445010005,20.889994787499997,20.80745419082644,20.972545829173562,21.055091648347123,22.167105873831122,0.5670824907532032,0.2751041672765864,STOP,True,2023-02
LONG,2023-02-14 12:45:00+00:00,2023-02-14 12:50:00+00:00,2023-02-14 13:20:00+00:00,21.385687510005003,21.37499466625,21.26900625758978,21.480993762410222,21.586987514820443,17.259180225404915,0.637492948998407,0.31655861691528353,STOP,True,2023-02
LONG,2023-02-14 20:45:00+00:00,2023-02-14 20:50:00+00:00,2023-02-14 21:00:00+00:00,21.947968510005,21.801026299834053,21.811932265967037,22.062067754032967,22.18713549806593,14.627923046084753,-2.1494593426022446,-1.0801695622376997,STOP,False,2023-02
LONG,2023-02-16 01:00:00+00:00,2023-02-16 01:05:00+00:00,2023-02-16 03:15:00+00:00,23.769879010005,23.757994070499997,23.519085696232302,23.996914323767697,24.235828637535395,7.629629821253259,0.7749869624594912,0.4050186068356212,STOP,True,2023-02
LONG,2023-02-16 16:15:00+00:00,2023-02-16 16:20:00+00:00,2023-02-16 19:30:00+00:00,23.646817510005004,23.63499410125,23.301720314020695,23.96827970597931,24.301559401958617,5.472995477890705,0.8145312695044872,0.4312620485329087,STOP,True,2023-02
SHORT,2023-02-17 09:40:00+00:00,2023-02-17 09:45:00+00:00,2023-02-17 10:40:00+00:00,22.628679990005,22.639994330000004,22.73034133346118,22.54965864653882,22.45931730307764,20.20730733500784,0.5701711432947274,0.27754981504957527,STOP,True,2023-02
LONG,2023-02-18 04:00:00+00:00,2023-02-18 04:05:00+00:00,2023-02-18 06:20:00+00:00,23.408698510005,23.396994160749998,23.313921734575654,23.480078285424344,23.56315656084869,21.969074255466236,0.5265480384713672,0.2528857244007351,STOP,True,2023-02
