side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps,fee_taker_rate_applied,fee_maker_rate_applied,fee_paid_usd,notional_usd,risk_per_trade,risk_usd,intended_risk_usd,effective_risk_usd,effective_risk_pct,position_notional,portfolio_risk_budget_hit,entry_fill_type,entry_slippage_bps_applied,exit_fill_type,exit_slippage_bps_applied,spread_half_bps_used,time_to_fill_steps_entry,time_to_fill_steps_exit
LONG,2020-08-12 03:35:00+00:00,2020-08-12 03:40:00+00:00,2020-08-12 04:00:00+00:00,3.184436770002,3.1831629952939995,3.1060584431694513,3.261541576830549,3.3392831436610977,314.0900800487151,11.832056135338636,11.832056135338636,0.0,12.032096135338623,0.0,0.4806290458648549,STOP,True,0.0,0.3333333333333333,3.2610523455940243,1.5,0.0,0.0,0.0,1000.1999999999999,0.03,24.4178549489196,30.0,24.4178549489196,0.024417854948919602,1000.0,0,market,2.0,market,4.0,1.5,0,0
LONG,2020-08-12 12:25:00+00:00,2020-08-12 12:30:00+00:00,2020-08-12 14:20:00+00:00,3.7195437700019998,3.8779731470290724,3.6389225498656934,3.7986774701343062,3.8785549302686126,272.0856333802523,32.24123274092553,32.24123274092553,0.0,10.688054043700612,0.0,1.4697946467330445,TP2,True,0.0,1.8333333333333333,3.8779731470290724,1.5,0.0,0.0,0.0,1012.0344225465657,0.03,21.733509333448612,30.35496168406016,21.733509333448612,0.02147936428942475,1011.8320561353386,0,market,2.0,maker_try,0.0,1.5,0,0
LONG,2020-08-12 15:50:00+00:00,2020-08-12 15:55:00+00:00,2020-08-12 16:05:00+00:00,3.764852830002,3.700566863073326,3.7020476821461843,3.8261523378538156,3.8882046657076312,277.37660691865204,-17.831423379160256,-17.831423379160256,0.0,0.0,0.0,-1.023577988802095,STOP,False,0.0,0.16666666666666666,,1.5,0.0,0.0,0.0,1044.2821035340394,0.03,17.211864151495146,31.322198666287928,17.211864151495146,0.01648530264577525,1044.0732888762643,0,market,2.0,market,4.0,1.5,0,0
LONG,2020-08-13 05:25:00+00:00,2020-08-13 05:30:00+00:00,2020-08-13 07:35:00+00:00,3.7353469300019997,3.980447526912216,3.611377673192621,3.857822346807379,3.981044683614758,249.85125881064658,45.84737373499917,45.84737373499917,0.0,15.228027398369969,0.0,1.480194968531138,TP2,True,0.0,2.0833333333333335,3.980447526912216,1.5,0.0,0.0,0.0,933.2811325554839,0.03,30.787255964913122,30.787255964913122,30.787255964913122,0.03,933.0945136527533,0,market,2.0,maker_try,98.38923653677524,1.5,0,0
LONG,2020-08-13 14:40:00+00:00,2020-08-13 14:45:00+00:00,2020-08-13 14:50:00+00:00,3.962392330002,3.8926458441646385,3.8942035255748686,4.028996494425131,4.096392978850262,270.6202636626365,-18.87481238684906,-18.87481238684906,0.0,0.0,0.0,-1.0228436533433378,STOP,False,0.0,0.08333333333333333,,1.5,0.0,0.0,0.0,1072.3036570799497,0.03,18.23885438506376,32.16267717696309,18.23885438506376,0.017012440492479488,1072.0892392321032,0,market,2.0,market,4.0,1.5,0,0
LONG,2020-08-18 16:25:00+00:00,2020-08-18 16:30:00+00:00,2020-08-18 19:55:00+00:00,3.3446688100019997,3.55823238500058,3.236616915034715,3.4513831049652848,3.5587661999305698,294.24028815310436,47.043161176371,47.043161176371,0.0,15.623657253076283,0.0,1.4796601327211116,TP2,True,0.0,3.4166666666666665,3.55823238500058,1.5,0.0,0.0,0.0,984.136314431689,0.03,31.596432805357622,31.596432805357622,31.596432805357622,0.03,983.9395265263838,0,market,2.0,maker_try,0.0,1.5,0,0
LONG,2020-08-18 21:25:00+00:00,2020-08-18 21:30:00+00:00,2020-08-18 22:45:00+00:00,3.485596990002,3.3980541976369976,3.3994139632222864,3.5703860567777137,3.6558721035554274,315.7214223835436,-27.63913492490581,-27.63913492490581,0.0,0.0,0.0,-1.0157776494525357,STOP,False,0.0,1.25,,1.5,0.0,0.0,0.0,1100.4776395392296,0.03,26.9897762826059,33.00772764064875,26.9897762826059,0.0245304159466296,1100.2575880216252,0,market,2.0,market,4.0,1.5,0,0
LONG,2020-08-23 15:35:00+00:00,2020-08-23 15:40:00+00:00,2020-08-23 16:20:00+00:00,3.107521390002,3.212488614107121,3.0538647351544626,3.1599352848455373,3.2129705596910747,345.2375195997117,27.085113952343413,27.085113952343413,0.0,8.965801907683824,0.0,1.4621404288226316,TP2,True,0.0,0.6666666666666666,3.212488614107121,1.5,0.0,0.0,0.0,1072.8329767873386,0.03,18.309766738962306,32.17855359290158,18.309766738962306,0.017070158252546205,1072.6184530967193,0,market,2.0,maker_try,224.9007603848552,1.5,0,0
LONG,2020-08-24 16:45:00+00:00,2020-08-24 16:50:00+00:00,2020-08-24 17:55:00+00:00,3.4656930100019996,3.532240007094468,3.431115053708572,3.4988849662914276,3.5327699225828555,317.37476590918186,15.74402915601911,15.74402915601911,0.0,5.183860343928533,0.0,1.434644080682854,TP2,True,0.0,1.0833333333333333,3.532240007094468,1.5,0.0,0.0,0.0,1099.9235077624726,0.03,10.754230070834772,32.99110701147188,10.754230070834772,0.00977920813669142,1099.7035670490627,0,market,2.0,maker_try,0.0,1.5,0,0
LONG,2020-08-27 09:50:00+00:00,2020-08-27 09:55:00+00:00,2020-08-27 10:10:00+00:00,3.7368472300019997,3.6750067463713942,3.676477337306317,3.795722682693683,3.855345355387366,298.55935152150323,-18.463054690529702,-18.463054690529702,0.0,0.0,0.0,-1.024359674487674,STOP,False,0.0,0.25,,1.5,0.0,0.0,0.0,1115.6706857243228,0.03,17.80090649540485,33.46342788615245,17.80090649540485,0.0159585323021594,1115.4475962050817,0,market,2.0,market,4.0,1.5,0,0
