ts,equity_usdt,note
2022-01-01 04:10:00+00:00,5000.0,
2022-01-01 08:20:00+00:00,5000.0,
2022-01-01 12:30:00+00:00,5000.0,
2022-01-01 16:40:00+00:00,5000.0,
2022-01-01 20:50:00+00:00,5000.0,
2022-01-02 01:00:00+00:00,5000.0,
2022-01-02 05:10:00+00:00,5000.0,
2022-01-02 09:20:00+00:00,5000.0,
2022-01-02 13:30:00+00:00,5000.0,
2022-01-02 17:40:00+00:00,5000.0,
2022-01-02 21:50:00+00:00,5000.0,
2022-01-03 02:00:00+00:00,5000.0,
2022-01-03 06:10:00+00:00,5000.0,
2022-01-03 10:20:00+00:00,5000.0,
2022-01-03 14:30:00+00:00,5000.0,
2022-01-03 18:40:00+00:00,5000.0,
2022-01-03 22:50:00+00:00,5000.0,
2022-01-04 03:00:00+00:00,5000.0,
2022-01-04 07:10:00+00:00,5000.0,
2022-01-04 11:20:00+00:00,5000.0,
2022-01-04 15:30:00+00:00,5000.0,
2022-01-04 19:40:00+00:00,5000.0,
2022-01-04 23:50:00+00:00,5000.0,
2022-01-05 04:00:00+00:00,5000.0,
2022-01-05 08:10:00+00:00,5000.0,
2022-01-05 12:20:00+00:00,5000.0,
2022-01-05 16:30:00+00:00,5000.0,
2022-01-05 20:40:00+00:00,5000.0,
2022-01-06 00:50:00+00:00,5000.0,
2022-01-06 05:00:00+00:00,5000.0,
2022-01-06 09:10:00+00:00,5000.0,
2022-01-06 13:20:00+00:00,5000.0,
2022-01-06 17:30:00+00:00,5000.0,
2022-01-06 21:40:00+00:00,5000.0,
2022-01-07 01:50:00+00:00,5000.0,
2022-01-07 06:00:00+00:00,5000.0,
2022-01-07 06:25:00+00:00,5073.0008900120765,TP1
2022-01-07 06:40:00+00:00,5220.340543802176,TP2
2022-01-07 06:40:00+00:00,5072.332153790101,FUNDING
2022-01-07 10:10:00+00:00,5220.340543802176,
2022-01-07 10:50:00+00:00,5296.105617165429,TP1
2022-01-07 12:05:00+00:00,5295.256498588251,FUNDING
2022-01-07 12:05:00+00:00,5291.860024279538,STOP
2022-01-07 14:20:00+00:00,5291.860024279538,
2022-01-07 18:30:00+00:00,5291.860024279538,
2022-01-07 22:40:00+00:00,5291.860024279538,
2022-01-08 02:50:00+00:00,5291.860024279538,
2022-01-08 07:00:00+00:00,5291.860024279538,
2022-01-08 11:10:00+00:00,5291.860024279538,
2022-01-08 15:20:00+00:00,5291.860024279538,
2022-01-08 19:30:00+00:00,5291.860024279538,
2022-01-08 23:40:00+00:00,5291.860024279538,
2022-01-08 23:55:00+00:00,5290.548453192147,FUNDING
2022-01-08 23:55:00+00:00,5123.988301830292,STOP
2022-01-09 03:50:00+00:00,5123.988301830292,
2022-01-09 08:00:00+00:00,5123.988301830292,
2022-01-09 12:10:00+00:00,5123.988301830292,
2022-01-09 16:00:00+00:00,5121.327860539147,FUNDING
2022-01-09 16:00:00+00:00,4951.580882709567,STOP
2022-01-09 16:20:00+00:00,4951.580882709567,
2022-01-09 20:30:00+00:00,4951.580882709567,
2022-01-10 00:40:00+00:00,4951.580882709567,
2022-01-10 02:10:00+00:00,5023.995114773802,TP1
2022-01-10 02:40:00+00:00,5023.372936385128,FUNDING
2022-01-10 02:40:00+00:00,5020.884222830433,STOP
2022-01-10 04:50:00+00:00,5020.884222830433,
2022-01-10 09:00:00+00:00,5020.884222830433,
2022-01-10 13:10:00+00:00,5020.884222830433,
2022-01-10 17:20:00+00:00,5020.884222830433,
2022-01-10 21:30:00+00:00,5020.884222830433,
2022-01-11 01:40:00+00:00,5020.884222830433,
2022-01-11 04:45:00+00:00,5017.131113899567,FUNDING
2022-01-11 04:45:00+00:00,4844.0506870702875,STOP
2022-01-11 05:50:00+00:00,4844.0506870702875,
2022-01-11 10:00:00+00:00,4844.0506870702875,
2022-01-11 14:10:00+00:00,4844.0506870702875,
2022-01-11 18:20:00+00:00,4844.0506870702875,
2022-01-11 22:30:00+00:00,4844.0506870702875,
2022-01-12 02:40:00+00:00,4844.0506870702875,
2022-01-12 06:00:00+00:00,4910.950236925721,TP1
2022-01-12 06:05:00+00:00,4909.031871871232,FUNDING
2022-01-12 06:05:00+00:00,4901.358411653282,STOP
2022-01-12 06:50:00+00:00,4901.358411653282,
2022-01-12 11:00:00+00:00,4901.358411653282,
2022-01-12 15:10:00+00:00,4901.358411653282,
2022-01-12 19:20:00+00:00,4901.358411653282,
2022-01-12 23:30:00+00:00,4901.358411653282,
2022-01-13 03:40:00+00:00,4901.358411653282,
2022-01-13 07:50:00+00:00,4901.358411653282,
2022-01-13 09:30:00+00:00,4968.728358872787,TP1
2022-01-13 09:50:00+00:00,4966.680257028434,FUNDING
2022-01-13 09:50:00+00:00,4958.487849651024,STOP
2022-01-13 12:00:00+00:00,4958.487849651024,
2022-01-13 16:10:00+00:00,4958.487849651024,
2022-01-13 20:20:00+00:00,4958.487849651024,
2022-01-14 00:30:00+00:00,4958.487849651024,
2022-01-14 04:40:00+00:00,4958.487849651024,
2022-01-14 08:50:00+00:00,4958.487849651024,
2022-01-14 13:00:00+00:00,4958.487849651024,
2022-01-14 17:10:00+00:00,4958.487849651024,
2022-01-14 21:20:00+00:00,4958.487849651024,
2022-01-14 23:20:00+00:00,4798.71200166625,STOP
2022-01-14 23:20:00+00:00,4956.904619101567,FUNDING
2022-01-15 01:30:00+00:00,4798.71200166625,
2022-01-15 05:40:00+00:00,4798.71200166625,
2022-01-15 09:50:00+00:00,4798.71200166625,
2022-01-15 14:00:00+00:00,4798.71200166625,
2022-01-15 18:10:00+00:00,4798.71200166625,
2022-01-15 22:20:00+00:00,4798.71200166625,
2022-01-16 02:30:00+00:00,4798.71200166625,
2022-01-16 06:40:00+00:00,4798.71200166625,
2022-01-16 10:50:00+00:00,4798.71200166625,
2022-01-16 15:00:00+00:00,4798.71200166625,
2022-01-16 19:10:00+00:00,4798.71200166625,
2022-01-16 23:20:00+00:00,4798.71200166625,
2022-01-17 03:30:00+00:00,4798.71200166625,
2022-01-17 07:35:00+00:00,4795.426235305691,FUNDING
2022-01-17 07:35:00+00:00,4631.688748839957,STOP
2022-01-17 07:40:00+00:00,4631.688748839957,
2022-01-17 11:50:00+00:00,4631.688748839957,
2022-01-17 16:00:00+00:00,4631.688748839957,
2022-01-17 20:10:00+00:00,4631.688748839957,
2022-01-18 00:20:00+00:00,4631.688748839957,
2022-01-18 04:30:00+00:00,4631.688748839957,
2022-01-18 08:40:00+00:00,4631.688748839957,
2022-01-18 12:50:00+00:00,4631.688748839957,
2022-01-18 17:00:00+00:00,4631.688748839957,
