side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps,fee_taker_rate_applied,fee_maker_rate_applied,fee_paid_usd,notional_usd,risk_per_trade,risk_usd,intended_risk_usd,effective_risk_usd,effective_risk_pct,position_notional,portfolio_risk_budget_hit,entry_fill_type,entry_slippage_bps_applied,exit_fill_type,exit_slippage_bps_applied,spread_half_bps_used,time_to_fill_steps_entry,time_to_fill_steps_exit
LONG,2020-08-12 03:35:00+00:00,2020-08-12 03:40:00+00:00,2020-08-12 04:00:00+00:00,3.184118390001,3.183481566323,3.1060584431694513,3.261541576830549,3.3392831436610977,314.0900800487151,12.033307028086064,12.033307028086064,0.0,12.133317028086049,0.0,0.4907977085742697,STOP,True,0.0,0.3333333333333333,3.2613784997517072,0.5,0.0,0.0,0.0,1000.1,0.03,24.4178549489196,30.0,24.4178549489196,0.024417854948919602,1000.0,0,market,1.0,market,2.0,0.5,0,0
LONG,2020-08-12 15:50:00+00:00,2020-08-12 15:55:00+00:00,2020-08-12 16:05:00+00:00,3.764476420001,3.701307272609755,3.7020476821461843,3.8261523378538156,3.8882046657076312,268.86461686444034,-16.983948611000393,-16.983948611000393,0.0,0.0,0.0,-1.0118600753734774,STOP,False,0.0,0.16666666666666666,,0.5,0.0,0.0,0.0,1012.1345103587888,0.03,16.683675353962784,30.36099921084258,16.683675353962784,0.01648530264577525,1012.033307028086,0,market,1.0,market,2.0,0.5,0,0
LONG,2020-08-13 05:25:00+00:00,2020-08-13 05:30:00+00:00,2020-08-13 07:35:00+00:00,3.734973470001,3.980845631380577,3.611377673192621,3.857822346807379,3.981044683614758,242.2570576564893,44.639272286220375,44.639272286220375,0.0,14.857139098491446,0.0,1.4908603552270279,TP2,True,0.0,2.0833333333333335,3.980845631380577,0.5,0.0,0.0,0.0,904.8236832674902,0.03,29.85148075251257,29.85148075251257,29.85148075251257,0.03,904.7332099464955,0,market,1.0,maker_try,97.3989269139862,0.5,0,0
LONG,2020-08-13 14:40:00+00:00,2020-08-13 14:45:00+00:00,2020-08-13 14:50:00+00:00,3.9619961700009996,3.893424684869754,3.8942035255748686,4.028996494425131,4.096392978850262,262.44159634463097,-17.99601002156627,-17.99601002156627,0.0,0.0,0.0,-1.011488572421208,STOP,False,0.0,0.08333333333333333,,0.5,0.0,0.0,0.0,1039.792599566376,0.03,17.687640960547473,31.19065892109918,17.687640960547473,0.017012440492479484,1039.688630703306,0,market,1.0,market,2.0,0.5,0,0
LONG,2020-08-18 16:25:00+00:00,2020-08-18 16:30:00+00:00,2020-08-18 19:55:00+00:00,3.3443344100009997,3.558588261620573,3.236616915034715,3.4513831049652848,3.5587661999305698,285.43392822083433,45.830695463458014,45.830695463458014,0.0,15.253036211348723,0.0,1.4906119824320194,TP2,True,0.0,3.4166666666666665,3.558588261620573,0.5,0.0,0.0,0.0,954.5865079306917,0.03,30.65077862045219,30.65077862045219,30.65077862045219,0.03,954.4910588248092,0,market,1.0,maker_try,0.0,0.5,0,0
LONG,2020-08-18 21:25:00+00:00,2020-08-18 21:30:00+00:00,2020-08-18 22:45:00+00:00,3.485248500001,3.3987340804296418,3.3994139632222864,3.5703860567777137,3.6558721035554274,306.3282484667896,-26.50181061441513,-26.50181061441513,0.0,0.0,0.0,-1.0079208535184085,STOP,False,0.0,1.25,,0.5,0.0,0.0,0.0,1067.630068476812,0.03,26.186790977767068,32.025699484355926,26.186790977767068,0.024530415946629597,1067.5233161451977,0,market,1.0,market,2.0,0.5,0,0
LONG,2020-08-23 15:35:00+00:00,2020-08-23 15:40:00+00:00,2020-08-23 16:20:00+00:00,3.107210700001,3.2128099111630903,3.0538647351544626,3.1599352848455373,3.2129705596910747,335.06759219160796,26.498116759603604,26.498116759603604,0.0,8.806680048896228,0.0,1.4824532623731421,TP2,True,0.0,0.6666666666666666,3.2128099111630903,0.5,0.0,0.0,0.0,1041.1256076813359,0.03,17.770401843714364,31.230645165923477,17.770401843714364,0.017070158252546205,1041.0215055307826,0,market,1.0,maker_try,223.92310381240767,0.5,0,0
LONG,2020-08-24 16:45:00+00:00,2020-08-24 16:50:00+00:00,2020-08-24 17:55:00+00:00,3.465346510001,3.5325932840867265,3.431115053708572,3.4988849662914276,3.5327699225828555,308.0864701903381,15.498333958983043,15.498333958983043,0.0,5.139423329103745,0.0,1.4695589528584394,TP2,True,0.0,1.0833333333333333,3.5325932840867265,0.5,0.0,0.0,0.0,1067.6263742526153,0.03,10.439496576379895,32.025588668711585,10.439496576379895,0.00977920813669142,1067.5196222903862,0,market,1.0,maker_try,0.0,0.5,0,0
LONG,2020-08-27 09:50:00+00:00,2020-08-27 09:55:00+00:00,2020-08-27 10:10:00+00:00,3.736473620001,3.6757420418388556,3.676477337306317,3.795722682693683,3.855345355387366,289.8792734002239,-17.604825750091344,-17.604825750091344,0.0,0.0,0.0,-1.012255683759662,STOP,False,0.0,0.25,,0.5,0.0,0.0,0.0,1083.126258044994,0.03,17.28337703862421,32.49053868748108,17.28337703862421,0.015958532302159396,1083.0179562493693,0,market,1.0,market,2.0,0.5,0,0
LONG,2020-09-06 13:30:00+00:00,2020-09-06 13:35:00+00:00,2020-09-06 14:00:00+00:00,2.950195000001,3.106907526802014,2.871318575026994,3.0284814449730058,3.1070628799460116,361.169235190205,42.40985459469136,42.40985459469136,0.0,14.109982869967977,0.0,1.4887055782394183,TP2,True,0.0,0.4166666666666667,3.106907526802014,0.5,0.0,0.0,0.0,1065.519671812328,0.03,28.381196769349348,31.962393914978335,28.381196769349348,0.026638677482836395,1065.413130499278,0,market,1.0,maker_try,0.0,0.5,0,0
LONG,2020-09-06 23:00:00+00:00,2020-09-06 23:10:00+00:00,2020-09-07 00:55:00+00:00,3.073007280001,3.1937494496097174,3.012095442466515,3.1333045775334853,3.1939091450669705,360.53730643687834,32.6074990911127,32.6074990911127,0.0,10.84147078907689,0.0,1.4847918666869886,TP2,True,0.0,1.75,3.1937494496097174,0.5,0.0,0.0,0.0,1107.9337673924786,0.03,21.85020753629464,33.23468955281908,21.85020753629464,0.019723554963468493,1107.8229850939692,0,market,1.0,maker_try,0.0,0.5,0,0
LONG,2020-09-11 17:50:00+00:00,2020-09-11 17:55:00+00:00,2020-09-11 18:15:00+00:00,3.304930470001,3.3686288848832024,3.27250135262528,3.33669866737472,3.36879732474944,345.1039401846041,16.444164326364326,16.444164326364326,0.0,5.452877346683491,0.0,1.469355089415816,TP2,True,0.0,0.3333333333333333,3.3686288848832024,0.5,0.0,0.0,0.0,1140.5445272335005,0.03,11.077373134651456,34.21291452555246,11.077373134651456,0.009713326053860284,1140.4304841850822,0,market,1.0,maker_try,0.0,0.5,0,0
LONG,2020-09-12 01:55:00+00:00,2020-09-12 02:00:00+00:00,2020-09-12 03:45:00+00:00,3.381638140001,3.323690104088369,3.3243549750833856,3.438245044916614,3.4951900798332285,342.13901312810344,-19.826283819859384,-19.826283819859384,0.0,0.0,0.0,-1.0116067433769205,STOP,False,0.0,1.75,,0.5,0.0,0.0,0.0,1156.9903359762973,0.03,19.483118048915806,34.706239455343386,19.483118048915806,0.0168411660450722,1156.8746485114464,0,market,1.0,market,2.0,0.5,0,0
LONG,2020-09-14 13:40:00+00:00,2020-09-14 13:55:00+00:00,2020-09-14 14:25:00+00:00,3.4188418600009998,3.366150016660725,3.3668233813369923,3.4701766386630073,3.521853267326015,332.6161653840648,-17.526158878860066,-17.526158878860066,0.0,0.0,0.0,-1.012944720675448,STOP,False,0.0,0.5,,0.5,0.0,0.0,0.0,1137.1620695280562,0.03,17.188482065865802,34.11145094074761,17.188482065865802,0.015116755451759526,1137.048364691587,0,market,1.0,market,2.0,0.5,0,0
LONG,2020-09-17 23:00:00+00:00,2020-09-17 23:05:00+00:00,2020-09-18 00:45:00+00:00,2.846984680001,2.846415283065,2.767163791952333,2.9262362280476664,3.005772446095333,393.2701731408386,15.442901559491293,15.442901559491293,0.0,15.554864975294606,0.0,0.4919504231234596,STOP,True,0.0,1.6666666666666667,2.926089916236264,0.5,0.0,0.0,0.0,1119.6341580333083,0.03,31.27922224257335,33.58566617438181,31.27922224257335,0.027939796173909678,1119.522205812727,0,market,1.0,market,2.0,0.5,0,0
LONG,2020-09-20 06:25:00+00:00,2020-09-20 06:30:00+00:00,2020-09-20 06:35:00+00:00,2.924792460001,2.9466723372518175,2.9133401758821353,2.9356598441178647,2.9468196782357294,388.0885975350768,6.325936965855642,6.325936965855642,0.0,2.0802715276009396,0.0,1.4233177433039612,TP2,True,0.0,0.08333333333333333,2.9466723372518175,0.5,0.0,0.0,0.0,1135.0786038829553,0.03,4.331004371526212,34.04895322116654,4.331004371526212,0.003815980194804204,1134.9651073722182,0,market,1.0,maker_try,0.0,0.5,0,0
LONG,2020-09-23 00:00:00+00:00,2020-09-23 00:05:00+00:00,2020-09-23 00:20:00+00:00,2.951695150001,3.0674435488566387,2.893301550648463,3.009498469351537,3.067596928703074,386.69480262625393,33.52667977317689,33.52667977317689,0.0,11.147027648283823,0.0,1.4847624157901307,TP2,True,0.0,0.25,3.0674435488566387,0.5,0.0,0.0,0.0,1141.4051734425077,0.03,22.466372271832043,34.238731330142215,22.466372271832043,0.01968505087574931,1141.2910443380738,0,market,1.0,maker_try,34.620223980251886,0.5,0,0
LONG,2020-09-24 08:55:00+00:00,2020-09-24 09:00:00+00:00,2020-09-24 09:05:00+00:00,3.0002000000009996,2.9539621769061584,2.954553087523663,3.0452469324763363,3.090593854952673,391.6189606970436,-18.107608225295493,-18.107608225295493,0.0,0.0,0.0,-1.0129452483297356,STOP,False,0.0,0.08333333333333333,,0.5,0.0,0.0,0.0,1174.9352058836616,0.03,17.75871465099232,35.244531723337516,17.75871465099232,0.015116144646546583,1174.8177241112505,0,market,1.0,market,2.0,0.5,0,0
LONG,2020-09-24 09:20:00+00:00,2020-09-24 09:25:00+00:00,2020-09-24 09:55:00+00:00,2.950295010001,3.0136597358548505,2.9180948018119155,2.9819052181880847,3.0138104263761694,392.10512269996735,18.590848574984626,18.590848574984626,0.0,6.16803177209774,0.0,1.4724413926641944,TP2,True,0.0,0.5,3.0136597358548505,0.5,0.0,0.0,0.0,1156.8257868975436,0.03,12.510195571356924,34.70130347657865,12.510195571356924,0.010815324772858093,1156.710115885955,0,market,1.0,maker_try,0.0,0.5,0,0
LONG,2020-09-24 18:25:00+00:00,2020-09-24 18:30:00+00:00,2020-09-24 19:00:00+00:00,3.153215300001,3.152584656941,3.126242204215673,3.1795578157843267,3.2062156215686537,372.7682326535118,4.762653722953055,4.762653722953055,0.0,4.880195572408765,0.0,0.4736737495003806,STOP,True,0.0,0.5,3.1793988378935376,0.5,0.0,0.0,0.0,1175.4184945573857,0.03,9.937183148644129,35.25902893382819,9.937183148644129,0.008455011481422454,1175.3009644609397,0,market,1.0,market,2.0,0.5,0,0
LONG,2020-10-01 07:40:00+00:00,2020-10-01 07:55:00+00:00,2020-10-01 08:00:00+00:00,2.9709970800009997,2.9547806499182854,2.955371724263138,2.986028295736862,3.0013565814737238,397.23419201250584,-6.4417205012343235,-6.4417205012343235,0.0,0.0,0.0,-1.0378278968343915,STOP,False,0.0,0.08333333333333333,,0.5,0.0,0.0,0.0,1180.1816245457112,0.03,6.088919199619178,35.40190854551678,6.088919199619178,0.005159822831407995,1180.063618183893,0,market,1.0,market,2.0,0.5,0,0
LONG,2020-10-01 08:10:00+00:00,2020-10-01 08:15:00+00:00,2020-10-01 08:55:00+00:00,2.969996980001,2.969402980605,2.951042737221955,2.9883572827780447,3.0070145555560894,395.19880584930144,3.481086059532528,3.481086059532528,0.0,3.5984599855197357,0.0,0.46472142734139066,STOP,True,0.0,0.6666666666666666,2.988207864913906,0.5,0.0,0.0,0.0,1173.7392598724268,0.03,7.373331922287961,35.208656930479755,7.373331922287961,0.0062825446055895535,1173.6218976826585,0,market,1.0,market,2.0,0.5,0,0
