side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1,funding_cost_usdt,holding_hours,tp_fill_price,tp_bidask_half_spread_bps,fee_taker_rate_applied,fee_maker_rate_applied,fee_paid_usd,notional_usd,risk_per_trade,risk_usd
LONG,2017-08-17 05:45:00+00:00,2017-08-17 05:50:00+00:00,2017-08-17 05:50:00+00:00,4297.899408010002,4313.692105075584,4288.498241301337,4305.581758718663,4314.123517427326,0.034907750451392335,0.40221564608982063,0.40221564608982063,0.0,0.12657188202993955,0.0,1.2256186020576878,TP2,True,0.0,0.0,4313.692105075584,1.0,0.0,0.0,0.0,150.03,0.03,150.0
LONG,2017-08-18 12:10:00+00:00,2017-08-18 12:15:00+00:00,2017-08-18 12:45:00+00:00,4339.667760010002,4296.122324998968,4299.561974578631,4378.038025441369,4417.276050872739,0.034574552057950805,-1.5055639096751081,-1.5055639096751081,0.0,0.0,0.0,-1.085764423827296,STOP,False,0.0,0.5,,1.0,0.0,0.0,0.0,150.04206888267657,0.03,150.0120664693827
LONG,2017-08-19 20:40:00+00:00,2017-08-19 20:45:00+00:00,2017-08-19 20:50:00+00:00,4074.124662010002,4070.865362280394,4048.627781490806,4097.992218529194,4122.674437048388,0.036816962016572335,0.37182292253226057,0.37182292253226057,0.0,0.43182167970505886,0.0,0.3960966431270786,STOP,True,0.0,0.08333333333333333,4097.582419307341,1.0,0.0,0.0,0.0,149.99689293200285,0.03,149.96689955209243
LONG,2017-08-20 20:10:00+00:00,2017-08-20 20:15:00+00:00,2017-08-20 20:25:00+00:00,4158.751584010002,4128.1006153021835,4131.405739894099,4184.434260125901,4210.948520241803,0.03607045211052826,-1.1055942989166756,-1.1055942989166756,0.0,0.0,0.0,-1.120863871596228,STOP,False,0.0,0.16666666666666666,,1.0,0.0,0.0,0.0,150.00804985061635,0.03,149.97805423976837
LONG,2017-08-20 20:40:00+00:00,2017-08-20 20:55:00+00:00,2017-08-20 22:20:00+00:00,4139.957826010002,4136.645859749194,4111.7363214527295,4166.5236785672705,4193.917357124541,0.036226184345608516,0.41365292312070223,0.41365292312070223,0.0,0.4736428732759322,0.0,0.4046069528692021,STOP,True,0.0,1.4166666666666667,4166.107026199414,1.0,0.0,0.0,0.0,149.97487538808298,0.03,149.94488641080085
LONG,2017-08-22 11:00:00+00:00,2017-08-22 11:05:00+00:00,2017-08-22 13:30:00+00:00,3886.257096010002,3883.148090333194,3831.928887610115,3939.031112409885,3992.5822248097697,0.03859427818393314,0.9507914168008125,0.9507914168008125,0.0,1.0107863317838903,0.0,0.4534578726503379,STOP,True,0.0,2.4166666666666665,3938.637209298644,1.0,0.0,0.0,0.0,149.98728745769418,0.03,149.9572959984945
LONG,2017-08-23 02:55:00+00:00,2017-08-23 03:00:00+00:00,2017-08-23 06:00:00+00:00,4098.8196000100015,4040.2590841479214,4043.4938792513226,4152.506120768678,4207.0122415273545,0.03659976079566435,-2.143300872622841,-2.143300872622841,0.0,0.0,0.0,-1.0584681963297111,STOP,False,0.0,3.0,,1.0,0.0,0.0,0.0,150.0158169049467,0.03,149.9858197409985
LONG,2017-08-24 13:55:00+00:00,2017-08-24 14:00:00+00:00,2017-08-24 14:15:00+00:00,4160.711976010002,4191.332645581051,4143.944089633436,4175.815910386564,4191.751820763127,0.036039866706361584,0.8164295232964979,0.8164295232964979,0.0,0.26464709839642575,0.0,1.3510057659947854,TP2,True,0.0,0.25,4191.332645581051,1.0,0.0,0.0,0.0,149.9515050189628,0.03,149.92152071481982
LONG,2017-08-25 08:50:00+00:00,2017-08-25 08:55:00+00:00,2017-08-25 10:55:00+00:00,4334.366700010002,4309.540331024578,4312.990723603461,4354.009276416538,4374.518552823077,0.03460159538483275,-0.8590319745081975,-0.8590319745081975,0.0,0.0,0.0,-1.1614145016471547,STOP,False,0.0,2.0,,1.0,0.0,0.0,0.0,149.97600280323883,0.03,149.9460136005187
LONG,2017-08-25 17:25:00+00:00,2017-08-25 17:35:00+00:00,2017-08-25 17:35:00+00:00,4416.063036010002,4376.777792084321,4380.28201769848,4450.077982321521,4484.975964633041,0.03395563547600413,-1.3339554223263377,-1.3339554223263377,0.0,0.0,0.0,-1.0979353237979326,STOP,False,0.0,0.0,,1.0,0.0,0.0,0.0,149.95022668981173,0.03,149.92024264128347
LONG,2017-08-26 23:05:00+00:00,2017-08-26 23:10:00+00:00,2017-08-27 03:25:00+00:00,4330.866000010002,4327.401307209993,4283.357512087994,4376.642487932006,4423.2849758540115,0.03461437043378003,0.724723338818806,0.724723338818806,0.0,0.7846874188281763,0.0,0.4407015746527772,STOP,True,0.0,4.25,4376.204823683212,1.0,0.0,0.0,0.0,149.9102000234094,0.03,149.88022397861369
LONG,2017-08-27 15:55:00+00:00,2017-08-27 16:05:00+00:00,2017-08-27 17:10:00+00:00,4325.8650000100015,4322.404308009994,4289.395830276265,4360.604169743735,4396.20833947747,0.03465941402969518,0.5344900557289632,0.5344900557289632,0.0,0.594462834157726,0.0,0.42285603897666885,STOP,True,0.0,1.0833333333333333,4360.168109326761,1.0,0.0,0.0,0.0,149.931946071914,0.03,149.90196567877825
LONG,2017-09-05 09:30:00+00:00,2017-09-05 09:35:00+00:00,2017-09-05 12:15:00+00:00,4118.173470010002,4265.890550101446,4042.8664091051864,4191.833590914814,4266.317181819628,0.0364112840492273,4.0226825715704715,4.0226825715704715,0.0,1.3333982905044646,0.0,1.4670471465912263,TP2,True,0.0,2.6666666666666665,4265.890550101446,1.0,0.0,0.0,0.0,149.94798398052623,0.03,149.91800038045014
LONG,2017-09-05 13:10:00+00:00,2017-09-05 13:15:00+00:00,2017-09-05 14:15:00+00:00,4235.7369780100025,4232.348388427595,4185.4753014951,4284.3046985249,4333.7193970398,0.03542918018112464,0.7927403149611649,0.7927403149611649,0.0,0.8527677903986689,0.0,0.4451771564898893,STOP,True,0.0,1.0,4283.876268055048,1.0,0.0,0.0,0.0,150.06868859376877,0.03,150.03868085759723
LONG,2017-09-05 15:00:00+00:00,2017-09-05 15:05:00+00:00,2017-09-05 15:20:00+00:00,4242.838398010002,4215.989567102587,4219.365059149907,4264.614940870092,4287.239881730185,0.035375487228091605,-0.9497904748544361,-0.9497904748544361,0.0,0.0,0.0,-1.1438011041990577,STOP,False,0.0,0.25,,1.0,0.0,0.0,0.0,150.09247555965945,0.03,150.06246306704605
LONG,2017-09-05 20:45:00+00:00,2017-09-05 20:50:00+00:00,2017-09-05 21:15:00+00:00,4388.487522010001,4384.976731992393,4357.312564897106,4417.907435122893,4448.204870235786,0.03419491918207372,0.4354266857759086,0.4354266857759086,0.0,0.49545227623457844,0.0,0.40845817781793975,STOP,True,0.0,0.4166666666666667,4417.46564437938,1.0,0.0,0.0,0.0,150.06397614667097,0.03,150.03396935280043
