ts,equity_usdt,note
2017-08-17 05:50:00+00:00,5000.12657188203,TP1
2017-08-17 05:50:00+00:00,5000.40221564609,TP2
2017-08-17 08:10:00+00:00,5000.40221564609,
2017-08-17 12:20:00+00:00,5000.40221564609,
2017-08-17 16:30:00+00:00,5000.40221564609,
2017-08-17 20:40:00+00:00,5000.40221564609,
2017-08-18 00:50:00+00:00,5000.40221564609,
2017-08-18 05:00:00+00:00,5000.40221564609,
2017-08-18 09:10:00+00:00,5000.40221564609,
2017-08-18 12:45:00+00:00,4998.985844994005,STOP
2017-08-18 13:20:00+00:00,4998.985844994005,
2017-08-18 17:30:00+00:00,4998.985844994005,
2017-08-18 21:40:00+00:00,4998.985844994005,
2017-08-19 01:50:00+00:00,4998.985844994005,
2017-08-19 06:00:00+00:00,4998.985844994005,
2017-08-19 10:10:00+00:00,4998.985844994005,
2017-08-19 14:20:00+00:00,4998.985844994005,
2017-08-19 18:30:00+00:00,4998.985844994005,
2017-08-19 20:45:00+00:00,4999.4176743785265,TP1
2017-08-19 20:50:00+00:00,4999.4026744216,STOP
2017-08-19 22:40:00+00:00,4999.4026744216,
2017-08-20 02:50:00+00:00,4999.4026744216,
2017-08-20 07:00:00+00:00,4999.4026744216,
2017-08-20 11:10:00+00:00,4999.4026744216,
2017-08-20 15:20:00+00:00,4999.4026744216,
2017-08-20 19:30:00+00:00,4999.4026744216,
2017-08-20 20:25:00+00:00,4998.386465848169,STOP
2017-08-20 22:05:00+00:00,4998.860129909164,TP1
2017-08-20 22:20:00+00:00,4998.845131750735,STOP
2017-08-20 23:40:00+00:00,4998.845131750735,
2017-08-21 03:50:00+00:00,4998.845131750735,
2017-08-21 08:00:00+00:00,4998.845131750735,
2017-08-21 12:10:00+00:00,4998.845131750735,
2017-08-21 16:20:00+00:00,4998.845131750735,
2017-08-21 20:30:00+00:00,4998.845131750735,
2017-08-22 00:40:00+00:00,4998.845131750735,
2017-08-22 04:50:00+00:00,4998.845131750735,
2017-08-22 09:00:00+00:00,4998.845131750735,
2017-08-22 12:40:00+00:00,4999.855972397114,TP1
2017-08-22 13:10:00+00:00,4999.855972397114,
2017-08-22 13:30:00+00:00,4999.840972862412,STOP
2017-08-22 17:20:00+00:00,4999.840972862412,
2017-08-22 21:30:00+00:00,4999.840972862412,
2017-08-23 01:40:00+00:00,4999.840972862412,
2017-08-23 05:50:00+00:00,4999.840972862412,
2017-08-23 06:00:00+00:00,4997.786337644433,STOP
2017-08-23 10:00:00+00:00,4997.786337644433,
2017-08-23 14:10:00+00:00,4997.786337644433,
2017-08-23 18:20:00+00:00,4997.786337644433,
2017-08-23 22:30:00+00:00,4997.786337644433,
2017-08-24 02:40:00+00:00,4997.786337644433,
2017-08-24 06:50:00+00:00,4997.786337644433,
2017-08-24 11:00:00+00:00,4997.786337644433,
2017-08-24 14:05:00+00:00,4998.051006048213,TP1
2017-08-24 14:15:00+00:00,4998.602832894293,TP2
2017-08-24 15:10:00+00:00,4998.602832894293,
2017-08-24 19:20:00+00:00,4998.602832894293,
2017-08-24 23:30:00+00:00,4998.602832894293,
2017-08-25 03:40:00+00:00,4998.602832894293,
2017-08-25 07:50:00+00:00,4998.602832894293,
2017-08-25 10:55:00+00:00,4997.83328078802,STOP
2017-08-25 12:00:00+00:00,4997.83328078802,
2017-08-25 16:10:00+00:00,4997.83328078802,
2017-08-25 17:35:00+00:00,4996.588444011352,STOP
2017-08-25 20:20:00+00:00,4996.588444011352,
2017-08-26 00:30:00+00:00,4996.588444011352,
2017-08-26 04:40:00+00:00,4996.588444011352,
2017-08-26 08:50:00+00:00,4996.588444011352,
2017-08-26 13:00:00+00:00,4996.588444011352,
2017-08-26 17:10:00+00:00,4996.588444011352,
2017-08-26 21:20:00+00:00,4996.588444011352,
2017-08-27 01:30:00+00:00,4996.588444011352,
2017-08-27 01:45:00+00:00,4997.373222680279,TP1
2017-08-27 03:25:00+00:00,4997.358229916994,STOP
2017-08-27 05:40:00+00:00,4997.358229916994,
2017-08-27 09:50:00+00:00,4997.358229916994,
2017-08-27 14:00:00+00:00,4997.358229916994,
2017-08-27 17:00:00+00:00,4997.952767231406,TP1
2017-08-27 17:10:00+00:00,4997.937772158301,STOP
2017-08-27 18:10:00+00:00,4997.937772158301,
2017-08-27 22:20:00+00:00,4997.937772158301,
2017-08-28 02:30:00+00:00,4997.937772158301,
2017-08-28 06:40:00+00:00,4997.937772158301,
2017-08-28 10:50:00+00:00,4997.937772158301,
2017-08-28 15:00:00+00:00,4997.937772158301,
2017-08-28 19:10:00+00:00,4997.937772158301,
