side,signal_ts,entry_ts,exit_ts,entry,exit,stop,tp1,tp2,qty,pnl_gross_usdt,pnl_net_usdt,fees_usdt,tp1_pnl_gross_usdt,tp1_fee_usdt,pnl_R,exit_reason,took_tp1
SHORT,2022-09-28 03:40:00+00:00,2022-09-28 03:45:00+00:00,2022-09-28 04:30:00+00:00,32.243549990002,32.43557867382117,32.42260962996918,32.07739035003082,31.904780710061637,141.8309910001432,-27.23561852652564,-27.23561852652564,0.0,0.0,0.0,-1.0724286268774246,STOP,False
SHORT,2022-09-28 08:00:00+00:00,2022-09-28 08:05:00+00:00,2022-09-28 08:45:00+00:00,32.213555990002,32.226441412398,32.39144534709281,32.048554632907184,31.87710927581437,140.8084270742677,10.709602748935925,10.709602748935925,0.0,11.61679077882031,0.0,0.427557716736133,STOP,True
SHORT,2022-09-28 09:45:00+00:00,2022-09-28 09:50:00+00:00,2022-09-28 10:00:00+00:00,32.073583990002,32.086413423598,32.18959699321736,31.970402986782638,31.860805983565278,221.4916501653214,10.006059125452282,10.006059125452282,0.0,11.4268653343849,0.0,0.3894027700310315,STOP,True
LONG,2022-09-30 00:45:00+00:00,2022-09-30 00:50:00+00:00,2022-09-30 11:45:00+00:00,34.016802010001996,34.003195289198,33.66174344856149,34.35825657143851,34.70651313287702,70.06299245036132,11.485000391551576,11.485000391551576,0.0,11.961664180033953,0.0,0.4616813622271261,STOP,True
LONG,2022-09-30 16:55:00+00:00,2022-09-30 17:05:00+00:00,2022-09-30 17:35:00+00:00,34.776954010002,34.51079645443659,34.52460629695537,35.01539372304464,35.260787436089274,100.01665908729025,-26.62018949849251,-26.62018949849251,0.0,0.0,0.0,-1.0547254514497229,STOP,False
SHORT,2022-10-01 09:25:00+00:00,2022-10-01 09:30:00+00:00,2022-10-01 09:40:00+00:00,32.943409990002,33.106469799299504,33.093232506296985,32.80676747370302,32.663534957406036,169.03080108443473,-27.56213019023169,-27.56213019023169,0.0,0.0,0.0,-1.0883531616599993,STOP,False
SHORT,2022-10-03 00:00:00+00:00,2022-10-03 00:05:00+00:00,2022-10-03 01:05:00+00:00,31.853627990002,32.22970678320842,32.216820055186346,31.50317992481365,31.146359859627303,66.88575747884724,-25.154314955342226,-25.154314955342226,0.0,0.0,0.0,-1.0354818545265674,STOP,False
SHORT,2022-10-03 02:20:00+00:00,2022-10-03 02:30:00+00:00,2022-10-03 05:50:00+00:00,32.303537990002,32.316459405198,32.51311610022916,32.10688387977084,31.90376776954168,115.95215849755633,10.652101287949671,10.652101287949671,0.0,11.401234279359578,0.0,0.4383394211256244,STOP,True
LONG,2022-10-03 13:40:00+00:00,2022-10-03 13:45:00+00:00,2022-10-03 19:15:00+00:00,32.686536010002,32.673461395598004,32.393787023256955,32.966212996743046,33.25242598348609,82.75271832462937,11.031035511342814,11.031035511342814,0.0,11.572015452831387,0.0,0.4553429463604431,STOP,True
LONG,2022-10-04 05:45:00+00:00,2022-10-04 05:50:00+00:00,2022-10-04 06:25:00+00:00,33.056610010002,33.19985446595842,32.97507278202079,33.12492723797921,33.19985446595842,317.94570891238845,33.632564788488516,33.632564788488516,0.0,10.860584740071781,0.0,1.2973318395272762,TP2,True
SHORT,2022-10-05 03:30:00+00:00,2022-10-05 03:35:00+00:00,2022-10-05 08:15:00+00:00,34.073183990002,33.614284399128856,34.31285778543557,33.84714219456443,33.614284399128856,104.11160009136921,35.65517184880479,35.65517184880479,0.0,11.766786505265893,0.0,1.4289033664937505,TP2,True
LONG,2022-10-06 01:30:00+00:00,2022-10-06 01:35:00+00:00,2022-10-06 06:55:00+00:00,34.306860010002,34.08803147479707,34.10167214365453,34.49832787634546,34.69665574269093,124.48521622095566,-27.24091752030044,-27.24091752030044,0.0,0.0,0.0,-1.0664789253881284,STOP,False
SHORT,2022-10-06 15:25:00+00:00,2022-10-06 15:40:00+00:00,2022-10-06 21:25:00+00:00,33.86322599000199,33.48339023484219,34.0633048675789,33.67669511242109,33.48339023484219,125.95841429667902,35.66932148528426,35.66932148528426,0.0,11.747566778729048,0.0,1.4153583816537603,TP2,True
SHORT,2022-10-14 10:10:00+00:00,2022-10-14 10:15:00+00:00,2022-10-14 11:20:00+00:00,31.343729990002,31.503430406583675,31.49083407295449,31.20916590704551,31.06833182409102,176.05285492028466,-28.11571427116263,-28.11571427116263,0.0,0.0,0.0,-1.0856287152359414,STOP,False
SHORT,2022-10-14 23:55:00+00:00,2022-10-15 00:00:00+00:00,2022-10-15 00:05:00+00:00,29.964005990001997,30.067879598042477,30.05585725514042,29.884142724859576,29.798285459719153,284.6910614477627,-29.57188772945319,-29.57188772945319,0.0,0.0,0.0,-1.130889246696154,STOP,False
SHORT,2022-10-15 00:30:00+00:00,2022-10-15 00:35:00+00:00,2022-10-15 02:30:00+00:00,29.944009990001998,30.195770433448548,30.18369695466668,29.716303025333318,29.482606060666637,103.01009849890822,-25.933868077557896,-25.933868077557896,0.0,0.0,0.0,-1.0503718623111566,STOP,False
SHORT,2022-10-15 08:00:00+00:00,2022-10-15 08:10:00+00:00,2022-10-15 08:30:00+00:00,29.954007990002,29.751898594373202,30.0640506878134,29.8559492921866,29.751898594373202,228.24425493841275,34.255821422227555,34.255821422227555,0.0,11.19066721155348,0.0,1.3638710219493932,TP2,True
LONG,2022-10-18 00:55:00+00:00,2022-10-18 01:05:00+00:00,2022-10-18 01:25:00+00:00,31.336266010002,31.20662208785125,31.21910973174395,31.44089028825605,31.5517805665121,218.0278753579541,-28.26598889959967,-28.26598889959967,0.0,0.0,0.0,-1.106589626082112,STOP,False
SHORT,2022-10-19 01:50:00+00:00,2022-10-19 02:00:00+00:00,2022-10-19 03:45:00+00:00,30.053987990001996,30.066009585197996,30.22128955689107,29.898710423108927,29.737420856217856,147.7085428647954,10.580065418027244,10.580065418027244,0.0,11.467911572683027,0.0,0.42813696954809016,STOP,True
SHORT,2022-10-19 14:30:00+00:00,2022-10-19 14:35:00+00:00,2022-10-19 15:55:00+00:00,29.814035990002,29.97109423315526,29.959110588919692,29.680889391080306,29.541778792160613,172.20900426378705,-27.046843664842406,-27.046843664842406,0.0,0.0,0.0,-1.0826033249443339,STOP,False
SHORT,2022-10-20 01:40:00+00:00,2022-10-20 01:45:00+00:00,2022-10-20 02:10:00+00:00,28.794239990002,28.917376507787925,28.90581418211508,28.69418579788492,28.58837160576984,223.20268864315204,-27.484401839973362,-27.484401839973362,0.0,0.0,0.0,-1.1036290333263319,STOP,False
SHORT,2022-10-20 03:00:00+00:00,2022-10-20 03:05:00+00:00,2022-10-20 04:15:00+00:00,28.884221990002,29.017296373659825,29.005694096021415,28.774305883978585,28.65861177795717,201.17236697763195,-26.77088874453402,-26.77088874453402,0.0,0.0,0.0,-1.0955139251192005,STOP,False
SHORT,2022-10-21 00:00:00+00:00,2022-10-21 00:05:00+00:00,2022-10-21 00:45:00+00:00,27.844429990002002,27.855567761998003,28.13181334646297,27.56818663353703,27.286373277074063,81.40075875856107,10.789897863452955,10.789897863452955,0.0,11.243209409130126,0.0,0.46124032326307673,STOP,True
SHORT,2022-10-21 07:45:00+00:00,2022-10-21 07:55:00+00:00,2022-10-21 08:35:00+00:00,27.924413990001998,27.486060718210766,28.151969625894615,27.708030354105382,27.486060718210766,103.954284894312,34.031353516301714,34.031353516301714,0.0,11.247003066231937,0.0,1.4386303927818689,TP2,True
SHORT,2022-10-21 13:15:00+00:00,2022-10-21 13:20:00+00:00,2022-10-21 14:00:00+00:00,27.274543990002,27.612314604372656,27.601274094734762,26.95872588526524,26.637451780530476,73.14653232332772,-24.706749161933356,-24.706749161933356,0.0,0.0,0.0,-1.0337909163495183,STOP,False
SHORT,2022-10-22 04:15:00+00:00,2022-10-22 04:20:00+00:00,2022-10-22 05:20:00+00:00,27.754447990002,27.49403971146778,27.89298012926611,27.62701985073389,27.49403971146778,174.39636061514966,33.81862988937116,33.81862988937116,0.0,11.11150186415926,0.0,1.3998066436515408,TP2,True
SHORT,2022-10-22 06:20:00+00:00,2022-10-22 06:25:00+00:00,2022-10-22 06:50:00+00:00,27.664465990002,27.757767055847985,27.746668388492587,27.593331591507415,27.51666319301483,308.001545095609,-28.736872439630524,-28.736872439630524,0.0,0.0,0.0,-1.1350163445251422,STOP,False
SHORT,2022-10-22 07:15:00+00:00,2022-10-22 07:20:00+00:00,2022-10-22 07:50:00+00:00,27.764445990002,27.775551768398,27.86212234339163,27.67787763660837,27.585755283216738,252.43356725122254,9.524643500307313,9.524643500307313,0.0,10.92637912910932,0.0,0.38628886306089955,STOP,True
SHORT,2022-10-22 19:15:00+00:00,2022-10-22 19:30:00+00:00,2022-10-22 20:40:00+00:00,27.714455990001998,27.85665537273694,27.845517165870593,27.594482814129403,27.46896563825881,186.22018996092396,-26.48039606522739,-26.48039606522739,0.0,0.0,0.0,-1.0849847927315732,STOP,False
SHORT,2022-10-24 07:10:00+00:00,2022-10-24 07:15:00+00:00,2022-10-24 07:20:00+00:00,28.634271990002,28.37986897831984,28.77006549584008,28.50993448415992,28.37986897831984,177.16324735243495,33.54944999426768,33.54944999426768,0.0,11.014018151342459,0.0,1.3945457670702024,TP2,True
LONG,2022-10-25 07:35:00+00:00,2022-10-25 07:40:00+00:00,2022-10-25 08:15:00+00:00,28.435686010002,28.343806502878973,28.355148562303896,28.504851457696105,28.57970290539221,313.45012328084624,-28.799642834696673,-28.799642834696673,0.0,0.0,0.0,-1.1408296357669339,STOP,False
SHORT,2022-10-25 11:40:00+00:00,2022-10-25 11:45:00+00:00,2022-10-25 12:45:00+00:00,28.194359990002,28.205637733998,28.2841000372976,28.1158999427024,28.0317998954048,274.69901284252285,9.227456198992922,9.227456198992922,0.0,10.776448770388944,0.0,0.3743161794995751,STOP,True
LONG,2022-10-25 21:45:00+00:00,2022-10-25 21:50:00+00:00,2022-10-25 22:00:00+00:00,30.976194010002,30.963803532398,30.686545293368997,31.253454726631002,31.536909443262005,81.90917918424293,10.847651934436024,10.847651934436024,0.0,11.355098859558245,0.0,0.45722667461461985,STOP,True
LONG,2022-10-26 08:20:00+00:00,2022-10-26 08:25:00+00:00,2022-10-26 08:35:00+00:00,31.246248010002,31.60856640584927,31.055716812075364,31.424283207924635,31.60856640584927,126.7241891139665,34.237935502654594,34.237935502654594,0.0,11.28068304524529,0.0,1.4180186752879524,TP2,True
LONG,2022-10-26 17:50:00+00:00,2022-10-26 17:55:00+00:00,2022-10-27 05:40:00+00:00,31.306260010002003,32.109925872439845,30.89503707878008,31.70496294121992,32.109925872439845,58.724172472953065,35.304056207368724,35.304056207368724,0.0,11.706749849156505,0.0,1.4619427837876202,TP2,True
SHORT,2022-10-28 00:55:00+00:00,2022-10-28 01:00:00+00:00,2022-10-28 04:00:00+00:00,30.673863990001998,30.686133535598,30.86098293040961,30.49901704959039,30.31803410918078,133.83810466269313,10.879525191559571,10.879525191559571,0.0,11.700591555380273,0.0,0.434422604311075,STOP,True
SHORT,2022-10-28 09:35:00+00:00,2022-10-28 09:40:00+00:00,2022-10-28 10:20:00+00:00,30.483901990001996,30.621253293682642,30.60900968980672,30.370990290193276,30.251980590386555,204.67581907321272,-28.112490581609745,-28.112490581609745,0.0,0.0,0.0,-1.0978645110975105,STOP,False
LONG,2022-10-28 14:15:00+00:00,2022-10-28 14:25:00+00:00,2022-10-28 16:30:00+00:00,30.986196010002,31.66496413715033,30.637517946424836,31.322482073575166,31.66496413715033,70.09710640819834,35.5761808085462,35.5761808085462,0.0,11.786339990941174,0.0,1.455575065875716,TP2,True
LONG,2022-10-28 21:55:00+00:00,2022-10-28 22:00:00+00:00,2022-10-28 22:30:00+00:00,32.226444010002,31.994441510418525,32.0072444081818,32.4327556118182,32.645511213636404,114.92860213536619,-26.663722969039412,-26.663722969039412,0.0,0.0,0.0,-1.0584074864048978,STOP,False
LONG,2022-10-29 02:05:00+00:00,2022-10-29 02:10:00+00:00,2022-10-29 02:40:00+00:00,31.986396010002,32.21291896444055,31.863540532779727,32.09645948722027,32.21291896444055,207.09699160595835,34.853018705755886,34.853018705755886,0.0,11.39690750879756,0.0,1.3698470726211802,TP2,True
LONG,2022-10-29 12:00:00+00:00,2022-10-29 12:05:00+00:00,2022-10-29 13:20:00+00:00,33.116622010002,32.83267640550462,32.84581473139718,33.37418528860282,33.638370567205634,92.94261300251607,-26.390646432565088,-26.390646432565088,0.0,0.0,0.0,-1.0485154090401498,STOP,False
SHORT,2022-10-30 18:05:00+00:00,2022-10-30 18:10:00+00:00,2022-10-30 18:25:00+00:00,32.223553990001996,32.384624143221835,32.371675473032624,32.08832450696737,31.94664902393474,170.98362053339537,-27.540357957396814,-27.540357957396814,0.0,0.0,0.0,-1.0874192583295497,STOP,False
LONG,2022-10-31 06:35:00+00:00,2022-10-31 06:40:00+00:00,2022-10-31 08:05:00+00:00,33.126624010002,33.11337336039799,32.81870551023022,33.42129450976978,33.72258900953956,79.25777793326982,11.152355995147433,11.152355995147433,0.0,11.67746451704028,0.0,0.45697132580919747,STOP,True
LONG,2022-10-31 12:15:00+00:00,2022-10-31 12:20:00+00:00,2022-10-31 12:55:00+00:00,34.046808010002,33.75046907727886,33.76397466714572,34.31602535285428,34.592050695708565,87.01859313653107,-25.78699701714924,-25.78699701714924,0.0,0.0,0.0,-1.047751052724085,STOP,False
SHORT,2022-10-31 19:45:00+00:00,2022-10-31 19:50:00+00:00,2022-10-31 19:55:00+00:00,32.743449990002,32.58872313590998,32.83063841704501,32.66936156295499,32.58872313590998,293.86733361337883,33.620668279160846,33.620668279160846,0.0,10.88608425395694,0.0,1.3121883769399398,TP2,True
SHORT,2022-11-09 19:30:00+00:00,2022-11-09 19:35:00+00:00,2022-11-09 22:45:00+00:00,11.487701990002,11.492297070798001,12.92885501325117,10.05114496674883,8.61228994349766,16.76142314983841,12.000860025994589,12.000860025994589,0.0,12.039370072809325,0.0,0.49681120580405874,STOP,True
LONG,2022-11-10 23:50:00+00:00,2022-11-10 23:55:00+00:00,2022-11-11 00:10:00+00:00,17.673534010002,17.158134114804533,17.16500011485047,18.174999905149534,18.679999800299065,48.054007296620945,-24.767030324496822,-24.767030324496822,0.0,0.0,0.0,-1.0135015583256115,STOP,False
LONG,2022-11-11 08:15:00+00:00,2022-11-11 08:20:00+00:00,2022-11-11 10:40:00+00:00,17.229445210002,17.836744986690462,16.92062752165477,17.53137249834523,17.836744986690462,78.45395928452933,35.66623157019415,35.66623157019415,0.0,11.843695593284032,0.0,1.472109758184188,TP2,True
LONG,2022-11-11 12:30:00+00:00,2022-11-11 12:40:00+00:00,2022-11-11 13:30:00+00:00,17.855570410002002,17.848428181838003,17.508381567782443,18.19561845221756,18.539236894435117,71.01920521026287,11.82135316190857,11.82135316190857,0.0,12.074970845727377,0.0,0.4794304619977252,STOP,True
SHORT,2022-11-12 15:25:00+00:00,2022-11-12 15:35:00+00:00,2022-11-12 15:55:00+00:00,15.061986990001998,14.7286357212327,15.233182124383648,14.89681785561635,14.7286357212327,145.98028302101503,36.3870747721547,36.3870747721547,0.0,12.055718491976485,0.0,1.456000501870516,TP2,True
SHORT,2022-11-14 17:50:00+00:00,2022-11-14 17:55:00+00:00,2022-11-14 18:30:00+00:00,13.556288190001998,13.763624427006324,13.75812117853491,13.359878801465086,13.160757612930174,125.58238625956702,-26.037779401082304,-26.037779401082304,0.0,0.0,0.0,-1.0272663478424184,STOP,False
LONG,2022-11-15 10:35:00+00:00,2022-11-15 10:40:00+00:00,2022-11-15 12:55:00+00:00,14.651929810002,14.97724635154391,14.484876839228045,14.813123180771955,14.97724635154391,150.3787774295137,36.58038291039895,36.58038291039895,0.0,12.120031013064011,0.0,1.4561546258586893,TP2,True
SHORT,2022-11-16 15:40:00+00:00,2022-11-16 15:45:00+00:00,2022-11-16 16:10:00+00:00,13.828233790001999,13.833765083518,13.940479484513828,13.72152049548617,13.61204100097234,229.6128299326999,11.616342793912029,11.616342793912029,0.0,12.251370772610645,0.0,0.4507166240980677,STOP,True
SHORT,2022-11-16 16:25:00+00:00,2022-11-16 16:30:00+00:00,2022-11-16 16:30:00+00:00,13.807237990002,13.949768974002964,13.94419129748397,13.67580868251603,13.54161737503206,188.41086888482644,-26.854386538631108,-26.854386538631108,0.0,0.0,0.0,-1.040726847869144,STOP,False
LONG,2022-11-16 22:30:00+00:00,2022-11-16 22:35:00+00:00,2022-11-16 22:55:00+00:00,14.177835010002001,14.326400391094495,14.099299819452755,14.250700200547248,14.326400391094495,329.5555906499657,36.486841412017704,36.486841412017704,0.0,12.006565453980638,0.0,1.4097538319391445,TP2,True
SHORT,2022-11-19 00:00:00+00:00,2022-11-19 00:05:00+00:00,2022-11-19 02:15:00+00:00,13.190361390001998,13.010002631858955,13.284498669070521,13.101501310929477,13.010002631858955,277.63795919046504,37.372684270079716,37.372684270079716,0.0,12.33546550359909,0.0,1.4299268041282531,TP2,True
SHORT,2022-11-20 01:55:00+00:00,2022-11-20 02:00:00+00:00,2022-11-20 03:10:00+00:00,12.732452990001999,12.815828948592683,12.810704666725993,12.659295313274004,12.58359063654801,341.7313988774486,-28.492182961942795,-28.492182961942795,0.0,0.0,0.0,-1.065484627054887,STOP,False
SHORT,2022-11-21 00:25:00+00:00,2022-11-21 00:30:00+00:00,2022-11-21 02:05:00+00:00,12.081583190001998,11.639753612893465,12.306123178553266,11.861876801446732,11.639753612893465,114.86649799282971,37.99415983605279,37.99415983605279,0.0,12.618451719997697,0.0,1.4730916526985496,TP2,True
SHORT,2022-11-21 16:10:00+00:00,2022-11-21 16:15:00+00:00,2022-11-21 16:45:00+00:00,11.906618190002,11.911380837278001,12.089337797985644,11.728662182014356,11.548324374028711,144.11531381225572,12.479907764578826,12.479907764578826,0.0,12.823092967957823,0.0,0.473932060775727,STOP,True
SHORT,2022-11-21 16:55:00+00:00,2022-11-21 17:00:00+00:00,2022-11-21 19:30:00+00:00,11.794640590002,11.519763877804067,11.935618046097966,11.658381933902033,11.519763877804067,188.61495661607574,38.7731398274214,38.7731398274214,0.0,12.850210254430031,0.0,1.4581599770747509,TP2,True
SHORT,2022-11-22 03:20:00+00:00,2022-11-22 03:25:00+00:00,2022-11-22 04:55:00+00:00,11.681663190001998,11.686335855278,11.787872853686519,11.580127126313478,11.476254262626957,256.37208737532114,12.416535820642533,12.416535820642533,0.0,13.015506295849779,0.0,0.4560008715413961,STOP,True
LONG,2022-11-22 21:25:00+00:00,2022-11-22 21:30:00+00:00,2022-11-22 22:05:00+00:00,11.885376610002,12.015833539156382,11.816583245421809,11.949416774578191,12.015833539156382,403.2913941658455,39.219502045904086,39.219502045904086,0.0,12.913423627271174,0.0,1.413632658596395,TP2,True
LONG,2022-11-23 02:00:00+00:00,2022-11-23 02:05:00+00:00,2022-11-23 02:20:00+00:00,12.662532010002002,12.952891057345479,12.513554486327262,12.80644553367274,12.952891057345479,186.25050922860459,40.44174374770649,40.44174374770649,0.0,13.401983534278923,0.0,1.4575103690216942,TP2,True
LONG,2022-11-23 16:35:00+00:00,2022-11-23 16:40:00+00:00,2022-11-23 16:40:00+00:00,13.050609610002,13.26257199634073,12.940714016829636,13.155286003170366,13.26257199634073,258.94410196705434,40.99587220370437,40.99587220370437,0.0,13.552667313066284,0.0,1.4406345621633179,TP2,True
LONG,2022-11-24 03:30:00+00:00,2022-11-24 03:35:00+00:00,2022-11-24 04:25:00+00:00,14.468893210002,14.312978033098323,14.318705515304446,14.613294504695554,14.760588999391109,192.08812668912248,-29.94945425383025,-29.94945425383025,0.0,0.0,0.0,-1.038135495838433,STOP,False
SHORT,2022-11-24 07:00:00+00:00,2022-11-24 07:05:00+00:00,2022-11-24 07:15:00+00:00,14.362126990001999,14.563391967736504,14.55756894016044,14.172431039839559,13.979862089679118,144.9826431325296,-29.179928441958257,-29.179928441958257,0.0,0.0,0.0,-1.0297941540766602,STOP,False
SHORT,2022-11-24 14:05:00+00:00,2022-11-24 14:15:00+00:00,2022-11-24 15:25:00+00:00,14.283142790002,14.459762626662084,14.453981034248384,14.118018945751613,13.950037901503228,164.0328311880785,-28.971451851329547,-28.971451851329547,0.0,0.0,0.0,-1.0338424949238003,STOP,False
SHORT,2022-11-25 09:15:00+00:00,2022-11-25 09:20:00+00:00,2022-11-25 10:00:00+00:00,14.127173990002,13.97302145085178,14.20848925957411,14.05151072042589,13.97302145085178,346.44561318252397,39.80933938661533,39.80933938661533,0.0,13.106603911844928,0.0,1.4131159494129701,TP2,True
SHORT,2022-11-25 17:55:00+00:00,2022-11-25 18:00:00+00:00,2022-11-25 18:10:00+00:00,14.023194790001998,14.076426424965058,14.07079810572277,13.981201874277229,13.936403758554459,618.1036729209868,-32.9026690862567,-32.9026690862567,0.0,0.0,0.0,-1.1182337649609018,STOP,False
LONG,2022-11-25 21:35:00+00:00,2022-11-25 21:40:00+00:00,2022-11-25 22:10:00+00:00,14.208841210002001,14.141638906474409,14.147297825604651,14.26470219439535,14.323404378790698,464.6947432294652,-31.228557182183124,-31.228557182183124,0.0,0.0,0.0,-1.0919500801858113,STOP,False
LONG,2022-11-26 12:25:00+00:00,2022-11-26 12:30:00+00:00,2022-11-26 12:35:00+00:00,14.676934810002,14.59223332470894,14.598072553730432,14.749927466269568,14.825854922539136,354.13065129385944,-29.99539215238855,-29.99539215238855,0.0,0.0,0.0,-1.0740433928416102,STOP,False
LONG,2022-11-26 12:55:00+00:00,2022-11-26 13:10:00+00:00,2022-11-26 13:45:00+00:00,14.669933410002,14.568952432894228,14.574782345832562,14.75921767416744,14.851435338334879,287.5077934069471,-29.032817904333058,-29.032817904333058,0.0,0.0,0.0,-1.0612700760545535,STOP,False
LONG,2022-11-27 09:20:00+00:00,2022-11-27 09:35:00+00:00,2022-11-27 10:05:00+00:00,14.302860010002002,14.22574402207705,14.231436596715737,14.368563423284266,14.437126836568531,381.40439137268885,-29.412376439619813,-29.412376439619813,0.0,0.0,0.0,-1.079701800526822,STOP,False
LONG,2022-11-27 18:00:00+00:00,2022-11-27 18:10:00+00:00,2022-11-27 19:15:00+00:00,14.283856210002002,14.278142667518,14.20702996244566,14.354970057554343,14.428940105108685,348.5563827667227,11.397846883230502,11.397846883230502,0.0,12.393592733734177,0.0,0.4256377680061624,STOP,True
SHORT,2022-11-29 00:00:00+00:00,2022-11-29 00:05:00+00:00,2022-11-29 01:40:00+00:00,13.242350990001999,13.391675632606722,13.386321104165056,13.103678875834941,12.962357761669884,183.44891665929444,-27.3934439163728,-27.3934439163728,0.0,0.0,0.0,-1.037191944125304,STOP,False
LONG,2022-11-29 07:00:00+00:00,2022-11-29 07:10:00+00:00,2022-11-29 08:45:00+00:00,13.700739610002001,13.874201842034296,13.609899093982854,13.786100926017149,13.874201842034296,290.3804909443887,37.57865447499235,37.57865447499235,0.0,12.393630426068775,0.0,1.424604127044405,TP2,True
SHORT,2022-11-29 14:15:00+00:00,2022-11-29 14:20:00+00:00,2022-11-29 16:10:00+00:00,13.548289790001999,13.306605713395486,13.673197128302256,13.428802851697743,13.306605713395486,213.20074093883983,38.500963992304285,38.500963992304285,0.0,12.737351889490393,0.0,1.445755789153758,TP2,True
SHORT,2022-11-29 21:45:00+00:00,2022-11-29 21:50:00+00:00,2022-11-29 22:10:00+00:00,13.372324990002,13.443403192115712,13.438027980923342,13.311971999076656,13.248944008153313,420.98410702670265,-29.922793445904706,-29.922793445904706,0.0,0.0,0.0,-1.081810753467894,STOP,False
SHORT,2022-12-01 13:15:00+00:00,2022-12-01 13:30:00+00:00,2022-12-01 13:30:00+00:00,13.808237790002,13.884724987514279,13.879173318187004,13.742826661812995,13.67465333362599,383.7240788174353,-29.349979406726384,-29.349979406726384,0.0,0.0,0.0,-1.0782635932842561,STOP,False
LONG,2022-12-02 10:35:00+00:00,2022-12-02 10:40:00+00:00,2022-12-02 11:00:00+00:00,13.524704410002,13.60692441907558,13.479537805462211,13.56446221453779,13.60692441907558,607.4313167828628,37.04657196951748,37.04657196951748,0.0,12.07506778078551,0.0,1.350309757089626,TP2,True
LONG,2022-12-02 23:50:00+00:00,2022-12-03 00:05:00+00:00,2022-12-03 00:05:00+00:00,13.758751210002002,13.649692505027515,13.655154566854257,13.856845453145745,13.957690896291489,260.35836768118804,-28.39434640858167,-28.39434640858167,0.0,0.0,0.0,-1.052724312880995,STOP,False
SHORT,2022-12-04 03:45:00+00:00,2022-12-04 03:50:00+00:00,2022-12-04 04:30:00+00:00,13.413316790002,13.464207871105721,13.458824341369173,13.373175638630826,13.330351287261653,604.8200336327624,-30.77994538476023,-30.77994538476023,0.0,0.0,0.0,-1.118299701364102,STOP,False
LONG,2022-12-05 09:35:00+00:00,2022-12-05 09:40:00+00:00,2022-12-05 10:00:00+00:00,13.994798410002002,13.989200490638,13.941785493215859,14.042214526784145,14.092429043568288,508.1454119688507,10.624862577418126,10.624862577418126,0.0,12.047141098112643,0.0,0.3944151723139338,STOP,True
LONG,2022-12-06 07:10:00+00:00,2022-12-06 07:15:00+00:00,2022-12-06 08:30:00+00:00,14.104820410002,14.099178481837999,14.044227027359863,14.15977299264014,14.217545975280277,443.9633532524771,10.946061755706129,10.946061755706129,0.0,12.198466428955964,0.0,0.4068980169448902,STOP,True
SHORT,2022-12-07 10:00:00+00:00,2022-12-07 10:10:00+00:00,2022-12-07 10:45:00+00:00,13.607277990001998,13.612720901198,13.655602242881798,13.564397737118199,13.5187954842364,565.4526090870089,10.5845212673238,10.5845212673238,0.0,12.123375435727578,0.0,0.3873556181087694,STOP,True
SHORT,2022-12-07 11:05:00+00:00,2022-12-07 11:10:00+00:00,2022-12-07 11:30:00+00:00,13.622274990002,13.708948934824292,13.70346754780517,13.546532432194828,13.468064874389658,330.3049070604921,-28.628829289093588,-28.628829289093588,0.0,0.0,0.0,-1.0675109538045384,STOP,False
SHORT,2022-12-07 23:40:00+00:00,2022-12-07 23:45:00+00:00,2022-12-08 00:25:00+00:00,13.525294390002,13.530704507758,13.590966169481085,13.465033810518914,13.402067631037829,405.93790559684834,11.132940777256502,11.132940777256502,0.0,12.231026712707978,0.0,0.4176105943996317,STOP,True
LONG,2022-12-08 14:45:00+00:00,2022-12-08 14:50:00+00:00,2022-12-08 18:30:00+00:00,13.502700010002,13.636257602152313,13.431871213923845,13.568128806076157,13.636257602152313,377.2196525089815,37.53078811002576,37.53078811002576,0.0,12.340513859587189,0.0,1.4046997777916506,TP2,True
LONG,2022-12-09 02:20:00+00:00,2022-12-09 02:25:00+00:00,2022-12-09 02:45:00+00:00,13.668733210002001,13.630764406184015,13.636218893741512,13.69578112625849,13.725562242516979,878.6996231418593,-33.36317360601125,-33.36317360601125,0.0,0.0,0.0,-1.1677564895967119,STOP,False
LONG,2022-12-09 15:00:00+00:00,2022-12-09 15:15:00+00:00,2022-12-09 17:15:00+00:00,13.812762010002002,13.710873545873856,13.71636008990982,13.903639930090183,13.997279850180364,275.0068126735099,-28.020021768080774,-28.020021768080774,0.0,0.0,0.0,-1.0569132236237389,STOP,False
SHORT,2022-12-09 23:50:00+00:00,2022-12-09 23:55:00+00:00,2022-12-10 00:25:00+00:00,13.560287390002,13.617532199754255,13.612087364808332,13.513912615191668,13.464825240383336,517.4724822845964,-29.62261380040903,-29.62261380040903,0.0,0.0,0.0,-1.10511269486674,STOP,False
LONG,2022-12-14 02:05:00+00:00,2022-12-14 02:10:00+00:00,2022-12-14 04:00:00+00:00,13.905780610002001,14.024097742424305,13.84245114378785,13.963548876212153,14.024097742424305,413.40300131620495,36.39711614130874,36.39711614130874,0.0,11.940787316055165,0.0,1.3902327712428157,TP2,True
LONG,2022-12-14 13:50:00+00:00,2022-12-14 13:55:00+00:00,2022-12-14 14:30:00+00:00,14.112822010002,14.044569389953113,14.050189465739408,14.169810554260593,14.229621098521186,426.1129418772926,-29.083324719864745,-29.083324719864745,0.0,0.0,0.0,-1.0897309194838432,STOP,False
