ts,equity_usdt,note
2017-08-17 05:50:00+00:00,1000.9438622424632,TP1
2017-08-17 05:50:00+00:00,1002.8815867273895,TP2
2017-08-17 08:10:00+00:00,1002.8815867273895,
2017-08-17 12:20:00+00:00,1002.8815867273895,
2017-08-17 16:30:00+00:00,1002.8815867273895,
2017-08-17 20:40:00+00:00,1002.8815867273895,
2017-08-18 00:50:00+00:00,1002.8815867273895,
2017-08-18 05:00:00+00:00,1002.8815867273895,
2017-08-18 09:10:00+00:00,1002.8815867273895,
2017-08-18 12:45:00+00:00,993.6624815624767,STOP
2017-08-18 13:20:00+00:00,993.6624815624767,
2017-08-18 17:30:00+00:00,993.6624815624767,
2017-08-18 21:40:00+00:00,993.6624815624767,
2017-08-19 01:50:00+00:00,993.6624815624767,
2017-08-19 06:00:00+00:00,993.6624815624767,
2017-08-19 10:10:00+00:00,993.6624815624767,
2017-08-19 14:20:00+00:00,993.6624815624767,
2017-08-19 18:30:00+00:00,993.6624815624767,
2017-08-19 20:45:00+00:00,996.6231963966272,TP1
2017-08-19 20:50:00+00:00,996.5735107883929,STOP
2017-08-19 22:40:00+00:00,996.5735107883929,
2017-08-20 02:50:00+00:00,996.5735107883929,
2017-08-20 07:00:00+00:00,996.5735107883929,
2017-08-20 11:10:00+00:00,996.5735107883929,
2017-08-20 15:20:00+00:00,996.5735107883929,
2017-08-20 19:30:00+00:00,996.5735107883929,
2017-08-20 20:25:00+00:00,990.0697016991212,STOP
2017-08-20 22:05:00+00:00,993.296284622897,TP1
2017-08-20 22:20:00+00:00,993.2467786626378,STOP
2017-08-20 23:40:00+00:00,993.2467786626378,
2017-08-21 03:50:00+00:00,993.2467786626378,
2017-08-21 08:00:00+00:00,993.2467786626378,
2017-08-21 12:10:00+00:00,993.2467786626378,
2017-08-21 16:20:00+00:00,993.2467786626378,
2017-08-21 20:30:00+00:00,993.2467786626378,
2017-08-22 00:40:00+00:00,993.2467786626378,
2017-08-22 04:50:00+00:00,993.2467786626378,
2017-08-22 09:00:00+00:00,993.2467786626378,
2017-08-22 13:10:00+00:00,993.2467786626378,
2017-08-22 17:20:00+00:00,993.2467786626378,
2017-08-22 21:30:00+00:00,993.2467786626378,
2017-08-23 01:40:00+00:00,993.2467786626378,
2017-08-23 05:50:00+00:00,993.2467786626378,
2017-08-23 06:00:00+00:00,979.8882711338972,STOP
2017-08-23 10:00:00+00:00,979.8882711338972,
2017-08-23 14:10:00+00:00,979.8882711338972,
2017-08-23 18:20:00+00:00,979.8882711338972,
2017-08-23 22:30:00+00:00,979.8882711338972,
2017-08-24 02:40:00+00:00,979.8882711338972,
2017-08-24 06:50:00+00:00,979.8882711338972,
2017-08-24 11:00:00+00:00,979.8882711338972,
2017-08-24 14:05:00+00:00,981.7160893804671,TP1
2017-08-24 14:15:00+00:00,985.4207202871636,TP2
2017-08-24 15:10:00+00:00,985.4207202871636,
2017-08-24 19:20:00+00:00,985.4207202871636,
2017-08-24 23:30:00+00:00,985.4207202871636,
2017-08-25 03:40:00+00:00,985.4207202871636,
2017-08-25 07:50:00+00:00,985.4207202871636,
2017-08-25 10:55:00+00:00,980.6096454040057,STOP
2017-08-25 12:00:00+00:00,980.6096454040057,
2017-08-25 16:10:00+00:00,980.6096454040057,
2017-08-25 17:35:00+00:00,972.7125016535671,STOP
2017-08-25 20:20:00+00:00,972.7125016535671,
2017-08-26 00:30:00+00:00,972.7125016535671,
2017-08-26 04:40:00+00:00,972.7125016535671,
2017-08-26 08:50:00+00:00,972.7125016535671,
2017-08-26 13:00:00+00:00,972.7125016535671,
2017-08-26 17:10:00+00:00,972.7125016535671,
2017-08-26 21:20:00+00:00,972.7125016535671,
2017-08-27 01:30:00+00:00,972.7125016535671,
2017-08-27 01:45:00+00:00,977.9026030519602,TP1
2017-08-27 03:25:00+00:00,977.8539649950962,STOP
2017-08-27 05:40:00+00:00,977.8539649950962,
2017-08-27 09:50:00+00:00,977.8539649950962,
2017-08-27 14:00:00+00:00,977.8539649950962,
2017-08-27 17:00:00+00:00,981.8298049859197,TP1
2017-08-27 17:10:00+00:00,981.780909843035,STOP
2017-08-27 18:10:00+00:00,981.780909843035,
2017-08-27 22:20:00+00:00,981.780909843035,
2017-08-28 02:30:00+00:00,981.780909843035,
2017-08-28 06:40:00+00:00,981.780909843035,
2017-08-28 10:50:00+00:00,981.780909843035,
2017-08-28 15:00:00+00:00,981.780909843035,
2017-08-28 19:10:00+00:00,981.780909843035,
2017-08-28 23:20:00+00:00,981.780909843035,
2017-08-29 03:30:00+00:00,981.780909843035,
2017-08-29 07:40:00+00:00,981.780909843035,
2017-08-29 11:50:00+00:00,981.780909843035,
2017-08-29 16:00:00+00:00,981.780909843035,
2017-08-29 20:10:00+00:00,981.780909843035,
2017-08-30 00:20:00+00:00,981.780909843035,
2017-08-30 04:30:00+00:00,981.780909843035,
2017-08-30 08:40:00+00:00,981.780909843035,
2017-08-30 12:50:00+00:00,981.780909843035,
2017-08-30 17:00:00+00:00,981.780909843035,
2017-08-30 21:10:00+00:00,981.780909843035,
2017-08-31 01:20:00+00:00,981.780909843035,
2017-08-31 05:30:00+00:00,981.780909843035,
2017-08-31 09:40:00+00:00,981.780909843035,
2017-08-31 13:50:00+00:00,981.780909843035,
2017-08-31 18:00:00+00:00,981.780909843035,
2017-08-31 22:10:00+00:00,981.780909843035,
2017-09-01 02:20:00+00:00,981.780909843035,
2017-09-01 06:30:00+00:00,981.780909843035,
2017-09-01 10:40:00+00:00,981.780909843035,
2017-09-01 14:50:00+00:00,981.780909843035,
2017-09-01 19:00:00+00:00,981.780909843035,
2017-09-01 23:10:00+00:00,981.780909843035,
2017-09-02 03:20:00+00:00,981.780909843035,
2017-09-02 07:30:00+00:00,981.780909843035,
2017-09-02 11:40:00+00:00,981.780909843035,
2017-09-02 15:50:00+00:00,981.780909843035,
2017-09-02 20:00:00+00:00,981.780909843035,
2017-09-03 00:10:00+00:00,981.780909843035,
2017-09-03 04:20:00+00:00,981.780909843035,
2017-09-03 08:30:00+00:00,981.780909843035,
2017-09-03 12:40:00+00:00,981.780909843035,
2017-09-03 16:50:00+00:00,981.780909843035,
2017-09-03 21:00:00+00:00,981.780909843035,
2017-09-04 01:10:00+00:00,981.780909843035,
2017-09-04 05:20:00+00:00,981.780909843035,
2017-09-04 09:30:00+00:00,981.780909843035,
2017-09-04 13:40:00+00:00,981.780909843035,
2017-09-04 17:50:00+00:00,981.780909843035,
2017-09-04 22:00:00+00:00,981.780909843035,
2017-09-05 02:10:00+00:00,981.780909843035,
2017-09-05 06:20:00+00:00,981.780909843035,
2017-09-05 10:30:00+00:00,981.780909843035,
2017-09-05 11:35:00+00:00,990.6116720754696,TP1
2017-09-05 12:15:00+00:00,1008.3222855858312,TP2
2017-09-05 14:05:00+00:00,1014.1543658824237,TP1
2017-09-05 14:15:00+00:00,1014.1039472473387,STOP
2017-09-05 14:40:00+00:00,1014.1039472473387,
2017-09-05 15:20:00+00:00,1008.5435804740324,STOP
2017-09-05 18:50:00+00:00,1008.5435804740324,
2017-09-05 20:55:00+00:00,1011.9750894599918,TP1
2017-09-05 21:15:00+00:00,1011.9246597596091,STOP
2017-09-05 23:00:00+00:00,1011.9246597596091,
2017-09-06 01:10:00+00:00,1018.267300367201,TP1
2017-09-06 01:50:00+00:00,1031.0031778153725,TP2
2017-09-06 03:10:00+00:00,1031.0031778153725,
2017-09-06 07:20:00+00:00,1031.0031778153725,
2017-09-06 11:30:00+00:00,1031.0031778153725,
2017-09-06 11:50:00+00:00,1034.9398543561965,TP1
2017-09-06 11:55:00+00:00,1042.8647575967352,TP2
2017-09-06 15:40:00+00:00,1042.8647575967352,
2017-09-07 02:45:00+00:00,1042.8647575967352,
2017-09-07 04:40:00+00:00,1046.0098424595833,TP1
2017-09-07 05:30:00+00:00,1052.3521554231593,TP2
2017-09-07 06:55:00+00:00,1052.3521554231593,
2017-09-07 11:05:00+00:00,1052.3521554231593,
2017-09-07 15:15:00+00:00,1052.3521554231593,
2017-09-07 15:45:00+00:00,1056.6114984112846,TP1
2017-09-07 15:50:00+00:00,1065.1828019953064,TP2
2017-09-07 19:25:00+00:00,1065.1828019953064,
2017-09-07 23:35:00+00:00,1065.1828019953064,
2017-09-08 03:45:00+00:00,1065.1828019953064,
2017-09-08 07:55:00+00:00,1065.1828019953064,
2017-09-08 12:05:00+00:00,1065.1828019953064,
2017-09-08 12:25:00+00:00,1069.3672543537652,TP1
2017-09-08 13:00:00+00:00,1069.3139925507085,STOP
2017-09-08 16:15:00+00:00,1069.3139925507085,
2017-09-08 20:25:00+00:00,1069.3139925507085,
2017-09-09 00:35:00+00:00,1069.3139925507085,
2017-09-09 04:45:00+00:00,1069.3139925507085,
2017-09-09 08:55:00+00:00,1069.3139925507085,
2017-09-09 13:05:00+00:00,1069.3139925507085,
2017-09-09 17:15:00+00:00,1069.3139925507085,
2017-09-09 21:25:00+00:00,1069.3139925507085,
2017-09-10 01:35:00+00:00,1069.3139925507085,
2017-09-10 05:45:00+00:00,1069.3139925507085,
2017-09-10 09:55:00+00:00,1069.3139925507085,
2017-09-10 14:05:00+00:00,1069.3139925507085,
2017-09-10 17:00:00+00:00,1073.3809985647354,TP1
2017-09-10 17:10:00+00:00,1081.5684762924168,TP2
2017-09-10 18:15:00+00:00,1081.5684762924168,
2017-09-10 22:25:00+00:00,1081.5684762924168,
2017-09-11 02:35:00+00:00,1081.5684762924168,
2017-09-11 06:45:00+00:00,1081.5684762924168,
2017-09-11 10:55:00+00:00,1081.5684762924168,
2017-09-11 15:05:00+00:00,1081.5684762924168,
2017-09-11 15:40:00+00:00,1082.5573756782603,TP1
2017-09-11 15:45:00+00:00,1084.589252873762,TP2
2017-09-11 19:15:00+00:00,1084.589252873762,
2017-09-11 23:25:00+00:00,1084.589252873762,
2017-09-12 00:15:00+00:00,1085.80751520436,TP1
2017-09-12 00:20:00+00:00,1085.7532830302432,STOP
2017-09-12 01:20:00+00:00,1089.877905709633,TP1
2017-09-12 02:10:00+00:00,1089.8236153310984,STOP
